variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
dapA~~~yagE	9.26E-01	4.23E-01	5.13E-01	-8.26E-02	1.26E-01	3.80E-02	
group_19420	9.26E-01	4.23E-01	5.13E-01	-8.26E-02	1.26E-01	3.80E-02	
group_19104	9.30E-01	7.65E-03	1.95E-01	-1.46E-01	1.13E-01	7.51E-02	
group_18962	9.26E-01	2.06E-01	6.92E-01	9.06E-02	2.29E-01	2.30E-02	
group_18656	9.26E-01	2.83E-02	8.41E-02	4.43E-01	2.55E-01	1.00E-01	
tssA~~~impA	9.26E-01	8.38E-02	9.87E-01	4.27E-03	2.57E-01	9.65E-04	
group_18397	9.26E-01	2.83E-02	5.75E-01	1.49E-01	2.66E-01	3.25E-02	
group_16580	9.26E-01	8.38E-02	9.14E-01	1.28E-02	1.18E-01	6.30E-03	
group_16036	9.23E-01	1.84E-01	1.78E-01	-1.33E-01	9.85E-02	7.81E-02	
group_15501	9.26E-01	4.23E-01	5.19E-01	-1.51E-01	2.34E-01	3.74E-02	
alkP~~~mdoB	9.26E-01	7.36E-01	6.43E-01	-7.66E-02	1.65E-01	2.69E-02	
group_15184	9.26E-01	4.73E-02	8.13E-02	-2.14E-01	1.22E-01	1.01E-01	
group_15048	9.23E-01	6.24E-01	5.50E-01	-8.78E-02	1.47E-01	3.47E-02	
prdF	9.26E-01	5.54E-01	6.41E-02	-2.11E-01	1.13E-01	1.07E-01	
group_14640	9.26E-01	5.54E-01	6.41E-02	-2.11E-01	1.13E-01	1.07E-01	
potB~~~potA	9.26E-01	5.54E-01	6.41E-02	-2.11E-01	1.13E-01	1.07E-01	
ftsB	9.23E-01	6.38E-02	1.79E-01	1.21E-01	8.99E-02	7.79E-02	
group_21075	9.23E-01	1.62E-01	5.76E-01	1.16E-01	2.07E-01	3.25E-02	
ydaF	9.23E-01	6.24E-01	6.14E-01	-9.98E-02	1.98E-01	2.93E-02	
group_19610	9.23E-01	1.62E-01	9.42E-01	-1.10E-02	1.50E-01	4.26E-03	
group_19593	9.23E-01	6.24E-01	3.30E-01	-1.20E-01	1.23E-01	5.66E-02	
group_19116	9.20E-01	5.24E-01	9.94E-01	-7.05E-04	9.07E-02	4.51E-04	
group_18949	9.23E-01	2.10E-02	6.26E-01	7.07E-02	1.45E-01	2.83E-02	
group_18427	9.23E-01	3.82E-01	3.77E-01	-8.63E-02	9.76E-02	5.13E-02	
araC~~~ftrA~~~rhaS	9.20E-01	5.24E-01	5.13E-01	-1.15E-01	1.76E-01	3.79E-02	
yeaO	9.23E-01	6.24E-01	9.78E-01	-4.52E-03	1.61E-01	1.63E-03	
group_17750	9.23E-01	1.62E-01	7.47E-01	1.47E-01	4.55E-01	1.87E-02	
group_16820	9.20E-01	1.26E-01	3.78E-01	7.77E-02	8.80E-02	5.12E-02	
group_16763	9.23E-01	6.24E-01	4.12E-01	-1.70E-01	2.07E-01	4.76E-02	
group_15987	9.23E-01	9.72E-01	1.88E-01	-1.50E-01	1.14E-01	7.63E-02	
group_15807	9.26E-01	7.36E-01	2.08E-02	-4.65E-01	2.00E-01	1.34E-01	
group_15460	9.23E-01	3.45E-01	4.90E-01	-7.11E-02	1.03E-01	4.00E-02	
group_13477	9.23E-01	6.24E-01	1.72E-01	-2.82E-01	2.06E-01	7.92E-02	
group_12874	9.23E-01	6.24E-01	1.72E-01	-2.82E-01	2.06E-01	7.92E-02	
betI~~~acrR~~~tetR	9.23E-01	1.62E-01	5.22E-01	-1.11E-01	1.73E-01	3.71E-02	
alaC	9.20E-01	1.26E-01	6.40E-01	4.17E-02	8.91E-02	2.71E-02	
pflA	9.20E-01	2.79E-01	3.37E-01	-1.93E-01	2.00E-01	5.58E-02	
group_20534	9.20E-01	1.26E-01	6.49E-01	8.77E-02	1.92E-01	2.64E-02	
group_20373	9.20E-01	1.26E-01	6.49E-01	8.77E-02	1.92E-01	2.64E-02	
group_20372	9.20E-01	1.26E-01	6.49E-01	8.77E-02	1.92E-01	2.64E-02	
group_20148	9.20E-01	1.26E-01	6.49E-01	8.77E-02	1.92E-01	2.64E-02	
group_20122	9.20E-01	1.26E-01	6.49E-01	8.77E-02	1.92E-01	2.64E-02	
group_20120	9.20E-01	1.26E-01	6.49E-01	8.77E-02	1.92E-01	2.64E-02	
group_19807	9.20E-01	1.26E-01	6.49E-01	8.77E-02	1.92E-01	2.64E-02	
group_19788	9.20E-01	2.79E-01	9.44E-01	1.25E-02	1.80E-01	4.04E-03	
yciW1	9.20E-01	1.26E-01	6.49E-01	8.77E-02	1.92E-01	2.64E-02	
group_19674	9.20E-01	2.51E-01	1.11E-01	-2.10E-01	1.32E-01	9.24E-02	
group_19459	9.20E-01	2.79E-01	7.36E-01	-4.15E-02	1.23E-01	1.96E-02	
hlyD~~~emrA	9.16E-01	9.23E-01	2.42E-01	-1.06E-01	9.02E-02	6.79E-02	
group_18259	9.20E-01	7.99E-01	6.22E-01	-4.92E-02	9.95E-02	2.87E-02	
sciT~~~tagF	9.20E-01	2.79E-01	2.98E-01	-1.98E-01	1.90E-01	6.04E-02	
group_18180	9.20E-01	2.79E-01	3.13E-01	-3.03E-01	2.99E-01	5.86E-02	
ttgC~~~nodT~~~oprM	9.16E-01	9.23E-01	2.82E-01	-9.41E-02	8.73E-02	6.24E-02	
group_18122	9.20E-01	2.79E-01	3.13E-01	-3.03E-01	2.99E-01	5.86E-02	
group_17953	9.20E-01	2.79E-01	3.13E-01	-3.03E-01	2.99E-01	5.86E-02	
group_17860	9.20E-01	2.79E-01	3.13E-01	-3.03E-01	2.99E-01	5.86E-02	
group_16877	9.20E-01	8.49E-01	7.90E-01	3.22E-02	1.21E-01	1.55E-02	
group_16715	9.16E-01	9.23E-01	3.27E-01	-1.32E-01	1.34E-01	5.69E-02	
group_15587	9.20E-01	2.79E-01	5.85E-01	9.80E-02	1.79E-01	3.17E-02	
group_14756	9.16E-01	7.33E-01	1.05E-01	-2.80E-01	1.72E-01	9.40E-02	
group_14103	9.20E-01	5.24E-01	4.46E-01	1.54E-01	2.02E-01	4.42E-02	
lysR~~~cynR~~~argP	9.16E-01	9.81E-02	9.05E-02	1.54E-01	9.05E-02	9.81E-02	
tctC~~~iclR	9.20E-01	4.83E-01	2.10E-01	-1.54E-01	1.23E-01	7.28E-02	
bcp	9.16E-01	9.81E-02	5.36E-01	5.43E-02	8.76E-02	3.59E-02	
group_9120	9.20E-01	5.24E-01	8.98E-01	-2.56E-02	2.00E-01	7.42E-03	
hcp	9.16E-01	4.36E-01	2.49E-01	-1.98E-01	1.71E-01	6.69E-02	
group_21070	9.16E-01	2.24E-01	4.93E-01	-1.39E-01	2.02E-01	3.98E-02	
group_21067	9.16E-01	2.24E-01	4.93E-01	-1.39E-01	2.02E-01	3.98E-02	
pigC~~~cmdD~~~kdpD	9.16E-01	2.24E-01	5.91E-01	-9.63E-02	1.79E-01	3.12E-02	
group_21037	9.16E-01	2.24E-01	5.91E-01	-9.63E-02	1.79E-01	3.12E-02	
group_19689	9.13E-01	1.78E-01	8.62E-01	2.21E-02	1.27E-01	1.01E-02	
group_19202	9.16E-01	4.36E-01	1.15E-01	-4.41E-01	2.79E-01	9.15E-02	
ccmA~~~yadH~~~ybhF	9.13E-01	9.55E-01	4.98E-01	-5.97E-02	8.80E-02	3.94E-02	
ushA	9.16E-01	9.23E-01	6.90E-01	-5.34E-02	1.34E-01	2.32E-02	
group_17954	9.16E-01	2.24E-01	8.42E-01	-4.89E-02	2.44E-01	1.16E-02	
group_17498	9.16E-01	7.33E-01	6.39E-01	-7.88E-02	1.68E-01	2.73E-02	
group_17483	9.16E-01	2.24E-01	7.12E-01	-1.01E-01	2.74E-01	2.14E-02	
group_16841	9.16E-01	4.36E-01	6.28E-01	-8.10E-02	1.67E-01	2.81E-02	
group_15779	9.13E-01	2.20E-05	2.47E-01	-1.07E-01	9.18E-02	6.72E-02	
yhhY	9.16E-01	2.24E-01	7.27E-01	-8.94E-02	2.56E-01	2.03E-02	
group_14951	9.16E-01	9.81E-02	6.07E-01	7.33E-02	1.42E-01	2.99E-02	
tcpQ~~~virB9	9.16E-01	2.24E-01	3.66E-01	-1.55E-01	1.71E-01	5.24E-02	
group_13795	9.16E-01	2.24E-01	6.49E-01	1.08E-01	2.38E-01	2.64E-02	
rhaS~~~araC	9.16E-01	2.24E-01	6.49E-01	1.08E-01	2.38E-01	2.64E-02	
group_13150	9.16E-01	9.81E-02	3.29E-01	-2.98E-01	3.05E-01	5.66E-02	
group_12919	9.13E-01	7.08E-01	7.11E-01	-3.43E-02	9.26E-02	2.15E-02	
vgrG~~~vgrG1	9.16E-01	4.36E-01	2.49E-01	-1.98E-01	1.71E-01	6.69E-02	
group_12146	9.16E-01	4.36E-01	2.49E-01	-1.98E-01	1.71E-01	6.69E-02	
group_11136	9.16E-01	4.36E-01	2.49E-01	-1.98E-01	1.71E-01	6.69E-02	
bamD~~~tssB	9.16E-01	4.36E-01	2.49E-01	-1.98E-01	1.71E-01	6.69E-02	
group_9524	9.16E-01	4.36E-01	2.49E-01	-1.98E-01	1.71E-01	6.69E-02	
group_7774	9.16E-01	9.81E-02	3.54E-01	-2.85E-01	3.07E-01	5.38E-02	
group_6979	9.16E-01	4.36E-01	2.49E-01	-1.98E-01	1.71E-01	6.69E-02	
group_2945	9.16E-01	4.36E-01	2.49E-01	-1.98E-01	1.71E-01	6.69E-02	
dmlR~~~lysR~~~pgrR	9.13E-01	3.60E-01	1.92E-01	-3.70E-01	2.83E-01	7.57E-02	
group_21054	9.13E-01	7.08E-01	4.56E-02	-3.23E-01	1.61E-01	1.16E-01	
group_21044	9.13E-01	3.60E-01	4.34E-01	-1.68E-01	2.15E-01	4.54E-02	
group_20051	9.13E-01	6.27E-01	2.07E-01	-2.58E-01	2.03E-01	7.33E-02	
group_20050	9.13E-01	6.27E-01	2.07E-01	-2.58E-01	2.03E-01	7.33E-02	
group_19092	9.13E-01	1.78E-01	1.43E-01	-3.53E-01	2.40E-01	8.48E-02	
group_19087	9.13E-01	6.27E-01	3.42E-02	-4.75E-01	2.23E-01	1.22E-01	
acpA	9.13E-01	3.60E-01	8.47E-01	-4.06E-02	2.11E-01	1.12E-02	
group_18867	9.13E-01	3.60E-01	9.37E-01	-1.26E-02	1.59E-01	4.60E-03	
group_18609	9.13E-01	1.78E-01	5.85E-01	1.32E-01	2.42E-01	3.17E-02	
group_18139	9.10E-01	2.94E-01	2.31E-01	-2.17E-01	1.80E-01	6.95E-02	
group_17886	9.10E-01	2.94E-01	2.31E-01	-2.17E-01	1.80E-01	6.95E-02	
group_17554	9.10E-01	2.94E-01	2.31E-01	-2.17E-01	1.80E-01	6.95E-02	
group_17527	9.13E-01	1.78E-01	6.31E-01	-1.01E-01	2.09E-01	2.79E-02	
group_17257	9.13E-01	7.57E-02	6.22E-01	1.19E-01	2.41E-01	2.86E-02	
group_17002	9.13E-01	7.57E-02	6.22E-01	1.19E-01	2.41E-01	2.86E-02	
group_16914	9.13E-01	7.57E-02	6.22E-01	1.19E-01	2.41E-01	2.86E-02	
group_16535	9.13E-01	7.57E-02	6.22E-01	1.19E-01	2.41E-01	2.86E-02	
group_16513	9.13E-01	7.57E-02	6.22E-01	1.19E-01	2.41E-01	2.86E-02	
group_16202	9.13E-01	7.57E-02	6.22E-01	1.19E-01	2.41E-01	2.86E-02	
group_16185	9.13E-01	7.57E-02	6.22E-01	1.19E-01	2.41E-01	2.86E-02	
group_15790	9.13E-01	7.57E-02	2.52E-01	2.60E-01	2.27E-01	6.65E-02	
group_15366	9.10E-01	2.87E-01	7.02E-02	-1.53E-01	8.40E-02	1.05E-01	
group_14898	9.13E-01	3.60E-01	6.95E-01	-6.55E-02	1.67E-01	2.28E-02	
bpoC	9.13E-01	1.78E-01	5.15E-01	1.35E-01	2.08E-01	3.78E-02	
cheA	9.10E-01	8.39E-01	3.17E-01	-8.46E-02	8.44E-02	5.81E-02	
group_13060	9.13E-01	3.60E-01	3.63E-01	-1.44E-01	1.58E-01	5.28E-02	
group_12322	9.13E-01	3.60E-01	3.63E-01	-1.44E-01	1.58E-01	5.28E-02	
group_11399	9.13E-01	3.60E-01	3.63E-01	-1.44E-01	1.58E-01	5.28E-02	
group_21132	9.10E-01	2.94E-01	3.49E-01	-2.21E-01	2.35E-01	5.43E-02	
group_20901	9.10E-01	2.94E-01	5.73E-01	-1.23E-01	2.18E-01	3.27E-02	
group_20885	9.10E-01	2.94E-01	5.73E-01	-1.23E-01	2.18E-01	3.27E-02	
group_20864	9.06E-01	4.45E-02	7.38E-01	3.83E-02	1.14E-01	1.94E-02	
lacI~~~purR	9.10E-01	8.39E-01	1.29E-01	-2.89E-01	1.90E-01	8.80E-02	
group_20298	9.10E-01	8.39E-01	1.29E-01	-2.89E-01	1.90E-01	8.80E-02	
group_20171	9.10E-01	8.39E-01	1.29E-01	-2.89E-01	1.90E-01	8.80E-02	
group_19855	9.10E-01	5.31E-01	5.65E-01	-1.14E-01	1.98E-01	3.34E-02	
group_19774	9.10E-01	1.41E-01	7.22E-01	7.38E-02	2.07E-01	2.07E-02	
hipB~~~puuR	9.10E-01	5.31E-01	5.65E-01	-1.14E-01	1.98E-01	3.34E-02	
group_19520	9.10E-01	5.31E-01	5.65E-01	-1.14E-01	1.98E-01	3.34E-02	
group_18807	9.10E-01	2.94E-01	7.85E-01	3.84E-02	1.41E-01	1.58E-02	
esiB	9.10E-01	1.41E-01	1.96E-01	-2.73E-01	2.11E-01	7.50E-02	
group_18055	9.10E-01	2.05E-02	3.27E-01	2.04E-01	2.08E-01	5.69E-02	
group_17926	9.10E-01	1.41E-01	9.38E-01	-1.55E-02	2.00E-01	4.49E-03	
group_17609	9.10E-01	1.41E-01	9.38E-01	-1.55E-02	2.00E-01	4.49E-03	
group_17381	9.10E-01	1.41E-01	9.38E-01	-1.55E-02	2.00E-01	4.49E-03	
group_17380	9.10E-01	1.41E-01	7.54E-01	-5.89E-02	1.88E-01	1.82E-02	
group_17244	9.10E-01	2.94E-01	5.61E-01	-1.25E-01	2.15E-01	3.37E-02	
group_17175	9.10E-01	1.41E-01	9.38E-01	-1.55E-02	2.00E-01	4.49E-03	
group_16780	9.10E-01	1.41E-01	7.54E-01	-5.89E-02	1.88E-01	1.82E-02	
msrP~~~yedY	9.13E-01	9.55E-01	5.13E-01	-1.02E-01	1.56E-01	3.80E-02	
group_13957	9.10E-01	2.94E-01	3.46E-01	-1.87E-01	1.98E-01	5.46E-02	
group_13763	9.10E-01	2.94E-01	6.86E-01	-1.16E-01	2.85E-01	2.35E-02	
group_13606	9.10E-01	2.94E-01	4.78E-01	-1.05E-01	1.48E-01	4.12E-02	
group_13173	9.10E-01	2.94E-01	6.86E-01	-1.16E-01	2.85E-01	2.35E-02	
group_11898	9.06E-01	2.39E-01	7.84E-01	3.64E-02	1.33E-01	1.59E-02	
group_11564	9.10E-01	2.94E-01	6.86E-01	-1.16E-01	2.85E-01	2.35E-02	
group_10225	9.10E-01	2.94E-01	6.86E-01	-1.16E-01	2.85E-01	2.35E-02	
group_8181	9.10E-01	2.94E-01	6.86E-01	-1.16E-01	2.85E-01	2.35E-02	
phzF~~~yddE~~~yHI9	9.06E-01	1.11E-01	9.21E-01	-1.85E-02	1.86E-01	5.77E-03	
ydhU	9.10E-01	5.31E-01	5.49E-01	-9.08E-02	1.51E-01	3.48E-02	
group_21036	9.10E-01	5.31E-01	5.49E-01	-9.08E-02	1.51E-01	3.48E-02	
group_21034	9.06E-01	2.39E-01	6.71E-01	7.33E-02	1.72E-01	2.47E-02	
tlyC~~~terC	9.06E-01	4.46E-01	8.14E-01	3.91E-02	1.66E-01	1.37E-02	
group_20796	9.06E-01	4.46E-01	3.84E-01	-1.48E-01	1.70E-01	5.05E-02	
group_20789	9.06E-01	4.46E-01	6.26E-01	-8.26E-02	1.69E-01	2.83E-02	
group_20788	9.06E-01	4.46E-01	6.85E-01	-6.79E-02	1.67E-01	2.35E-02	
group_20787	9.06E-01	4.46E-01	6.85E-01	-6.79E-02	1.67E-01	2.35E-02	
group_20768	9.06E-01	2.39E-01	9.80E-01	4.24E-03	1.68E-01	1.46E-03	
group_20741	9.06E-01	4.46E-01	6.85E-01	-6.79E-02	1.67E-01	2.35E-02	
group_20737	9.06E-01	4.46E-01	6.85E-01	-6.79E-02	1.67E-01	2.35E-02	
group_20736	9.06E-01	4.46E-01	6.85E-01	-6.79E-02	1.67E-01	2.35E-02	
group_20682	9.06E-01	4.46E-01	6.85E-01	-6.79E-02	1.67E-01	2.35E-02	
group_20675	9.06E-01	4.46E-01	6.85E-01	-6.79E-02	1.67E-01	2.35E-02	
group_20651	9.06E-01	4.46E-01	5.17E-01	-1.29E-01	1.99E-01	3.76E-02	
group_20338	9.06E-01	2.39E-01	7.73E-01	6.40E-02	2.22E-01	1.67E-02	
group_20316	9.06E-01	2.39E-01	7.73E-01	6.40E-02	2.22E-01	1.67E-02	
group_20115	9.06E-01	4.46E-01	8.69E-01	2.91E-02	1.76E-01	9.59E-03	
group_19755	9.06E-01	4.46E-01	8.69E-01	2.91E-02	1.76E-01	9.59E-03	
group_19702	9.06E-01	2.39E-01	7.67E-01	-4.33E-02	1.46E-01	1.72E-02	
group_19234	9.06E-01	2.39E-01	5.34E-01	-1.50E-01	2.42E-01	3.61E-02	
group_18775	9.06E-01	1.11E-01	4.61E-01	1.73E-01	2.34E-01	4.28E-02	
group_18076	9.06E-01	2.39E-01	7.88E-01	5.30E-02	1.97E-01	1.56E-02	
group_17780	9.03E-01	1.92E-01	3.49E-01	9.43E-02	1.01E-01	5.43E-02	
group_17491	9.03E-01	3.71E-01	3.67E-01	-1.78E-01	1.97E-01	5.24E-02	
group_17221	9.06E-01	2.39E-01	7.58E-01	7.15E-02	2.32E-01	1.79E-02	
group_16867	9.06E-01	2.39E-01	6.32E-01	9.04E-02	1.89E-01	2.78E-02	
group_16836	9.06E-01	4.45E-02	5.11E-01	6.36E-02	9.68E-02	3.81E-02	
group_16779	9.06E-01	1.11E-01	9.77E-01	5.79E-03	1.99E-01	1.69E-03	
group_15543	9.03E-01	1.92E-01	6.73E-01	-1.94E-01	4.59E-01	2.45E-02	
group_15336	9.06E-01	4.46E-01	6.04E-01	-8.61E-02	1.66E-01	3.01E-02	
group_14659	9.06E-01	4.46E-01	3.24E-01	-2.03E-01	2.06E-01	5.72E-02	
group_14264	9.06E-01	1.11E-01	3.43E-01	1.68E-01	1.77E-01	5.50E-02	
group_13056	9.06E-01	2.39E-01	4.73E-01	-1.46E-01	2.03E-01	4.17E-02	
fixJ~~~luxR	9.06E-01	2.39E-01	9.10E-01	1.60E-02	1.42E-01	6.55E-03	
group_7735	9.06E-01	4.46E-01	3.10E-01	-1.45E-01	1.42E-01	5.89E-02	
group_21065	9.03E-01	3.71E-01	2.35E-01	1.57E-01	1.32E-01	6.89E-02	
group_20769	9.03E-01	3.71E-01	8.45E-01	-3.03E-02	1.55E-01	1.13E-02	
group_20650	9.03E-01	1.92E-01	8.54E-01	-2.83E-02	1.54E-01	1.07E-02	
nrtD~~~cmpD~~~ssuB	9.03E-01	1.92E-01	7.04E-01	7.47E-02	1.97E-01	2.20E-02	
group_19823	9.03E-01	6.28E-01	6.73E-01	-7.40E-02	1.75E-01	2.45E-02	
group_19756	9.03E-01	1.92E-01	7.10E-01	6.13E-02	1.65E-01	2.16E-02	
group_19535	9.03E-01	6.28E-01	4.18E-01	-1.59E-01	1.95E-01	4.70E-02	
group_19462	9.03E-01	6.28E-01	1.02E-02	-5.31E-01	2.05E-01	1.48E-01	
group_19132	9.03E-01	1.14E-02	8.05E-03	3.42E-01	1.28E-01	1.53E-01	
group_18699	9.03E-01	8.67E-02	2.88E-01	2.16E-01	2.02E-01	6.17E-02	
marR~~~echA8	9.03E-01	8.67E-02	2.88E-01	2.16E-01	2.02E-01	6.17E-02	
group_18459	9.03E-01	8.67E-02	2.88E-01	2.16E-01	2.02E-01	6.17E-02	
group_18373	9.03E-01	9.40E-01	3.71E-01	-1.44E-01	1.61E-01	5.19E-02	
group_18339	9.03E-01	8.67E-02	2.88E-01	2.16E-01	2.02E-01	6.17E-02	
group_18314	9.03E-01	8.67E-02	2.88E-01	2.16E-01	2.02E-01	6.17E-02	
glcB	9.00E-01	3.07E-01	1.32E-01	-4.53E-01	3.00E-01	8.73E-02	
group_18161	9.03E-01	3.71E-01	2.85E-01	-1.74E-01	1.63E-01	6.20E-02	
tsdA	9.03E-01	1.92E-01	6.53E-01	7.96E-02	1.77E-01	2.61E-02	
ucpA	9.00E-01	3.07E-01	2.27E-01	-1.81E-01	1.49E-01	7.01E-02	
group_17798	9.00E-01	1.62E-01	5.44E-03	-2.55E-01	9.12E-02	1.60E-01	
group_17557	9.03E-01	3.71E-01	3.95E-01	-1.58E-01	1.85E-01	4.93E-02	
group_15966	9.03E-01	6.28E-01	2.19E-01	-2.73E-01	2.21E-01	7.12E-02	
group_15954	9.03E-01	6.28E-01	2.19E-01	-2.73E-01	2.21E-01	7.12E-02	
smg	9.03E-01	3.71E-01	7.06E-01	-5.79E-02	1.54E-01	2.19E-02	
glxA~~~rhaS~~~araC	9.00E-01	8.29E-01	6.25E-01	-4.04E-02	8.25E-02	2.84E-02	
siaB	9.03E-01	2.49E-01	4.05E-01	-8.18E-02	9.80E-02	4.84E-02	
tapT	9.00E-01	1.54E-01	8.70E-01	1.32E-02	8.03E-02	9.54E-03	
group_11729	9.03E-01	1.92E-01	8.19E-01	-8.85E-02	3.87E-01	1.33E-02	
group_21022	9.00E-01	5.36E-01	5.36E-01	-7.84E-02	1.26E-01	3.60E-02	
group_21021	9.00E-01	5.36E-01	5.36E-01	-7.84E-02	1.26E-01	3.60E-02	
group_20910	9.00E-01	3.07E-01	7.84E-01	3.89E-02	1.42E-01	1.59E-02	
yeaP~~~dgcP	9.00E-01	3.07E-01	9.72E-01	-6.91E-03	1.94E-01	2.07E-03	
group_20516	9.00E-01	3.07E-01	9.57E-01	-8.20E-03	1.53E-01	3.11E-03	
group_20491	9.00E-01	5.36E-01	9.22E-01	1.59E-02	1.63E-01	5.67E-03	
group_20328	8.96E-01	2.51E-01	3.43E-01	-1.19E-01	1.25E-01	5.50E-02	
group_20138	9.00E-01	5.36E-01	6.21E-01	6.88E-02	1.39E-01	2.87E-02	
group_20070	9.00E-01	5.36E-01	9.99E-01	-9.75E-05	1.45E-01	3.90E-05	
group_20010	9.00E-01	5.36E-01	9.99E-01	-9.75E-05	1.45E-01	3.90E-05	
group_19913	9.00E-01	5.36E-01	9.99E-01	-9.75E-05	1.45E-01	3.90E-05	
group_19657	9.00E-01	5.36E-01	3.39E-01	-1.47E-01	1.54E-01	5.55E-02	
group_19133	9.00E-01	3.07E-01	2.21E-01	-2.48E-01	2.02E-01	7.11E-02	
group_19044	9.00E-01	1.54E-01	6.24E-01	7.45E-02	1.52E-01	2.84E-02	
yajQ	8.96E-01	1.02E-01	5.98E-02	-1.48E-01	7.82E-02	1.09E-01	
group_18698	9.00E-01	6.74E-02	2.82E-01	1.97E-01	1.83E-01	6.24E-02	
group_18695	9.00E-01	5.36E-01	7.01E-02	-3.17E-01	1.74E-01	1.05E-01	
gltR~~~hdfR~~~lysR	9.00E-01	5.36E-01	7.01E-02	-3.17E-01	1.74E-01	1.05E-01	
group_18508	9.00E-01	8.29E-01	3.55E-01	-1.39E-01	1.50E-01	5.37E-02	
group_17512	8.96E-01	2.51E-01	1.62E-01	-3.40E-01	2.42E-01	8.10E-02	
group_17382	9.00E-01	1.54E-01	6.61E-01	-8.11E-02	1.85E-01	2.55E-02	
group_17361	8.96E-01	2.51E-01	1.62E-01	-3.40E-01	2.42E-01	8.10E-02	
group_17218	9.00E-01	3.20E-01	2.84E-02	-2.02E-01	9.17E-02	1.27E-01	
group_17024	8.96E-01	2.51E-01	1.62E-01	-3.40E-01	2.42E-01	8.10E-02	
group_16808	9.00E-01	5.55E-01	8.25E-02	-2.17E-01	1.25E-01	1.01E-01	
group_16605	8.96E-01	2.51E-01	1.62E-01	-3.40E-01	2.42E-01	8.10E-02	
group_16543	8.96E-01	2.51E-01	1.62E-01	-3.40E-01	2.42E-01	8.10E-02	
group_15566	9.00E-01	8.41E-03	3.99E-01	2.03E-01	2.41E-01	4.89E-02	
group_15253	9.00E-01	5.36E-01	2.18E-01	-2.02E-01	1.63E-01	7.15E-02	
ptsA~~~ptsI	8.96E-01	1.02E-01	2.41E-01	-9.19E-02	7.81E-02	6.81E-02	
group_10126	9.00E-01	5.55E-01	1.11E-01	-2.05E-01	1.28E-01	9.23E-02	
group_21059	8.96E-01	1.22E-01	4.60E-01	-1.61E-01	2.18E-01	4.29E-02	
group_21033	8.96E-01	9.64E-01	2.36E-01	-1.65E-01	1.39E-01	6.87E-02	
group_20938	8.93E-01	3.81E-01	4.30E-01	-1.64E-01	2.08E-01	4.58E-02	
group_20909	8.96E-01	4.53E-01	9.70E-01	5.06E-03	1.34E-01	2.19E-03	
group_20902	8.96E-01	4.53E-01	5.89E-01	-8.34E-02	1.54E-01	3.13E-02	
group_20876	8.96E-01	4.53E-01	1.33E-01	-2.50E-01	1.66E-01	8.71E-02	
group_20216	8.96E-01	7.25E-01	6.54E-01	-6.36E-02	1.42E-01	2.60E-02	
group_20066	8.96E-01	9.64E-01	1.16E-01	-2.52E-01	1.60E-01	9.10E-02	
group_19792	8.96E-01	2.51E-01	8.71E-01	-2.43E-02	1.49E-01	9.45E-03	
zntA	8.93E-01	2.39E-02	1.21E-01	-1.22E-01	7.82E-02	8.99E-02	
group_18805	8.96E-01	2.51E-01	7.88E-01	-4.40E-02	1.64E-01	1.56E-02	
group_18750	8.96E-01	4.53E-01	3.99E-01	-2.34E-01	2.78E-01	4.90E-02	
group_18273	8.96E-01	2.51E-01	3.66E-01	-2.02E-01	2.23E-01	5.25E-02	
group_16894	8.96E-01	9.64E-01	1.47E-01	-1.74E-01	1.20E-01	8.40E-02	
group_15898	8.96E-01	4.53E-01	3.10E-01	-1.59E-01	1.57E-01	5.89E-02	
group_15480	8.96E-01	2.51E-01	8.49E-01	-5.36E-02	2.82E-01	1.10E-02	
group_15434	8.96E-01	2.51E-01	4.91E-01	-9.96E-02	1.44E-01	4.00E-02	
group_15381	8.96E-01	4.53E-01	2.96E-01	-1.60E-01	1.53E-01	6.06E-02	
group_15374	8.96E-01	2.51E-01	3.16E-01	2.79E-01	2.77E-01	5.82E-02	
group_11101	8.93E-01	2.05E-01	6.12E-01	-1.44E-01	2.84E-01	2.94E-02	
group_10810	8.96E-01	1.22E-01	4.22E-01	-1.73E-01	2.16E-01	4.66E-02	
gntR~~~ydcR	8.93E-01	9.68E-02	5.52E-01	-1.15E-01	1.92E-01	3.46E-02	
group_20986	8.93E-01	3.81E-01	5.07E-01	-1.18E-01	1.78E-01	3.85E-02	
group_20702	8.93E-01	6.28E-01	4.37E-01	-1.30E-01	1.68E-01	4.51E-02	
group_20700	8.93E-01	6.28E-01	4.37E-01	-1.30E-01	1.68E-01	4.51E-02	
group_20541	8.93E-01	6.28E-01	4.37E-01	-1.30E-01	1.68E-01	4.51E-02	
group_19790	8.93E-01	3.81E-01	4.30E-01	1.16E-01	1.46E-01	4.58E-02	
group_18808	8.93E-01	3.81E-01	5.05E-01	7.44E-02	1.12E-01	3.87E-02	
group_18067	8.93E-01	7.65E-01	9.59E-01	-4.23E-03	8.32E-02	2.95E-03	
group_17330	8.93E-01	1.45E-02	3.61E-02	4.57E-01	2.17E-01	1.21E-01	
group_15921	8.93E-01	3.81E-01	3.94E-01	-1.26E-01	1.48E-01	4.94E-02	
rsbU	8.93E-01	3.81E-01	1.41E-01	-3.43E-01	2.33E-01	8.53E-02	
