variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_14754	7.74E-02	5.98E-02	9.65E-01	-6.08E-03	1.39E-01	2.54E-03	bad-chisq
group_14310	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_14172	7.41E-02	1.75E-02	8.42E-01	-2.69E-02	1.35E-01	1.16E-02	bad-chisq
fecI~~~rpoE	7.41E-02	1.75E-02	8.42E-01	-2.69E-02	1.35E-01	1.16E-02	bad-chisq
group_13489	7.74E-02	1.50E-02	2.54E-01	-1.09E-01	9.57E-02	6.64E-02	bad-chisq
fghA	7.74E-02	1.83E-01	7.49E-01	2.52E-02	7.89E-02	1.86E-02	
group_12674	7.07E-02	2.05E-02	9.47E-01	-1.79E-02	2.72E-01	3.84E-03	bad-chisq
group_12031	7.07E-02	2.05E-02	2.58E-01	-9.69E-02	8.56E-02	6.58E-02	bad-chisq
group_11809	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_11383	7.41E-02	1.75E-02	9.57E-01	-1.46E-02	2.70E-01	3.15E-03	bad-chisq
group_11307	7.41E-02	6.99E-02	7.55E-01	-2.73E-02	8.75E-02	1.82E-02	bad-chisq
group_10858	7.74E-02	5.98E-02	7.92E-01	-2.15E-02	8.16E-02	1.53E-02	bad-chisq
group_10564	7.74E-02	1.50E-02	1.41E-01	-1.32E-01	8.93E-02	8.56E-02	bad-chisq
group_10127	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_9676	7.74E-02	1.50E-02	2.52E-01	-8.64E-02	7.53E-02	6.67E-02	bad-chisq
group_9575	7.74E-02	1.50E-02	1.41E-01	-1.32E-01	8.93E-02	8.56E-02	bad-chisq
group_9430	7.07E-02	2.05E-02	9.41E-01	-2.12E-02	2.86E-01	4.31E-03	bad-chisq
group_8695	7.74E-02	1.83E-01	7.49E-01	2.52E-02	7.89E-02	1.86E-02	
efeB	7.74E-02	1.83E-01	7.49E-01	2.52E-02	7.89E-02	1.86E-02	
group_8228	7.41E-02	9.01E-01	1.91E-01	9.47E-02	7.23E-02	7.60E-02	
group_8005	7.74E-02	1.83E-01	7.49E-01	2.52E-02	7.89E-02	1.86E-02	
group_7789	7.74E-02	1.50E-02	2.07E-01	-1.12E-01	8.84E-02	7.35E-02	bad-chisq
group_7473	7.74E-02	1.50E-02	2.54E-01	-1.09E-01	9.57E-02	6.64E-02	bad-chisq
group_7242	7.74E-02	1.50E-02	2.52E-01	-8.64E-02	7.53E-02	6.67E-02	bad-chisq
group_7141	7.74E-02	1.83E-01	7.49E-01	2.52E-02	7.89E-02	1.86E-02	
group_7140	7.74E-02	1.83E-01	7.49E-01	2.52E-02	7.89E-02	1.86E-02	
nlhH	7.74E-02	5.98E-02	8.72E-01	-2.04E-02	1.26E-01	9.42E-03	bad-chisq
group_6876	7.74E-02	5.98E-02	9.55E-01	-7.65E-03	1.36E-01	3.27E-03	bad-chisq
group_6753	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_6434	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_6358	7.74E-02	1.83E-01	7.49E-01	2.52E-02	7.89E-02	1.86E-02	
group_6178	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_5874	7.74E-02	1.50E-02	2.54E-01	-1.09E-01	9.57E-02	6.64E-02	bad-chisq
frmA	7.74E-02	1.83E-01	7.49E-01	2.52E-02	7.89E-02	1.86E-02	
gloA	7.74E-02	1.83E-01	7.49E-01	2.52E-02	7.89E-02	1.86E-02	
group_5275	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_5183	7.74E-02	1.50E-02	1.86E-01	-1.04E-01	7.85E-02	7.69E-02	bad-chisq
group_4788	7.74E-02	1.83E-01	7.49E-01	2.52E-02	7.89E-02	1.86E-02	
group_4557	7.74E-02	4.36E-01	4.53E-01	6.76E-02	8.99E-02	4.37E-02	
fdhA	7.74E-02	1.83E-01	7.49E-01	2.52E-02	7.89E-02	1.86E-02	
group_4395	7.74E-02	1.50E-02	2.07E-01	-1.12E-01	8.84E-02	7.35E-02	bad-chisq
group_3867	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_3824	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_3823	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_3808	7.74E-02	1.83E-01	7.49E-01	2.52E-02	7.89E-02	1.86E-02	
rarA	7.74E-02	1.83E-01	7.49E-01	2.52E-02	7.89E-02	1.86E-02	
group_3762	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_3708	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_3593	7.74E-02	1.50E-02	2.54E-01	-1.09E-01	9.57E-02	6.64E-02	bad-chisq
group_3539	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_3463	7.74E-02	1.50E-02	2.07E-01	-1.12E-01	8.84E-02	7.35E-02	bad-chisq
group_3250	7.74E-02	1.50E-02	1.41E-01	-1.32E-01	8.93E-02	8.56E-02	bad-chisq
group_2599	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_2368	7.74E-02	1.50E-02	2.54E-01	-1.09E-01	9.57E-02	6.64E-02	bad-chisq
group_2361	7.74E-02	1.50E-02	1.85E-01	-1.22E-01	9.17E-02	7.71E-02	bad-chisq
group_2239	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_1672	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_1333	7.74E-02	1.50E-02	2.54E-01	-1.09E-01	9.57E-02	6.64E-02	bad-chisq
group_1218	7.74E-02	4.36E-01	4.55E-01	5.90E-02	7.89E-02	4.35E-02	
group_23983	7.41E-02	1.75E-02	2.77E-01	-1.05E-01	9.64E-02	6.33E-02	bad-chisq
group_23958	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_23927	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_23836	7.41E-02	1.75E-02	2.77E-01	-1.05E-01	9.64E-02	6.33E-02	bad-chisq
group_23650	7.41E-02	2.11E-01	9.37E-01	6.69E-03	8.47E-02	4.60E-03	
group_23529	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_22439	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_22092	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_22052	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_21181	7.41E-02	1.18E-01	4.55E-03	2.39E-01	8.37E-02	1.64E-01	
tnp~~~orfB	7.41E-02	2.11E-01	8.89E-01	-1.16E-02	8.29E-02	8.15E-03	
group_21058	7.07E-02	2.43E-01	9.71E-01	2.89E-03	7.87E-02	2.14E-03	
group_20600	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_20590	7.07E-02	2.05E-02	1.13E-01	-1.27E-01	8.00E-02	9.22E-02	bad-chisq
group_20580	7.07E-02	2.05E-02	9.68E-01	-7.93E-03	1.96E-01	2.36E-03	bad-chisq
group_20443	7.07E-02	2.43E-01	9.71E-01	-2.92E-03	8.15E-02	2.09E-03	
group_20438	7.41E-02	1.75E-02	9.62E-01	-1.20E-02	2.48E-01	2.81E-03	bad-chisq
group_20319	7.07E-02	8.15E-02	6.07E-01	-4.51E-02	8.74E-02	3.00E-02	bad-chisq
group_20241	7.41E-02	1.75E-02	9.62E-01	-1.20E-02	2.48E-01	2.81E-03	bad-chisq
group_20240	7.41E-02	1.75E-02	9.62E-01	-1.20E-02	2.48E-01	2.81E-03	bad-chisq
group_20238	7.41E-02	1.75E-02	9.62E-01	-1.20E-02	2.48E-01	2.81E-03	bad-chisq
trbE~~~virB4	7.41E-02	3.17E-01	1.68E-02	2.01E-01	8.36E-02	1.39E-01	
group_19978	6.73E-02	2.40E-02	9.47E-01	-1.73E-02	2.59E-01	3.90E-03	bad-chisq
group_19977	6.73E-02	2.40E-02	9.47E-01	-1.73E-02	2.59E-01	3.90E-03	bad-chisq
group_19976	6.73E-02	2.40E-02	9.47E-01	-1.73E-02	2.59E-01	3.90E-03	bad-chisq
nicC	7.41E-02	1.75E-02	9.62E-01	-1.20E-02	2.48E-01	2.81E-03	bad-chisq
group_19942	7.41E-02	1.75E-02	9.62E-01	-1.20E-02	2.48E-01	2.81E-03	bad-chisq
group_19796	7.41E-02	1.75E-02	2.22E-01	-9.97E-02	8.14E-02	7.11E-02	bad-chisq
group_19653	7.41E-02	1.75E-02	1.56E-01	-1.09E-01	7.68E-02	8.25E-02	bad-chisq
group_19533	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_19496	7.41E-02	1.75E-02	1.85E-01	-1.01E-01	7.63E-02	7.70E-02	bad-chisq
group_19399	6.73E-02	2.40E-02	9.47E-01	-1.73E-02	2.59E-01	3.90E-03	bad-chisq
group_19318	7.41E-02	1.75E-02	9.62E-01	-1.20E-02	2.48E-01	2.81E-03	bad-chisq
nicR	7.41E-02	1.75E-02	9.62E-01	-1.20E-02	2.48E-01	2.81E-03	bad-chisq
group_19184	7.41E-02	1.75E-02	1.84E-01	-1.10E-01	8.27E-02	7.74E-02	bad-chisq
group_19125	7.41E-02	9.01E-01	4.70E-01	5.79E-02	8.00E-02	4.21E-02	
araJ~~~farB	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_19089	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_19085	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_18954	6.73E-02	2.40E-02	1.76E-01	-1.27E-01	9.40E-02	7.86E-02	bad-chisq
cobW~~~yciC~~~yjiA	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_18458	6.73E-02	2.40E-02	9.38E-01	-2.21E-02	2.83E-01	4.54E-03	bad-chisq
group_18333	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_18320	7.07E-02	2.05E-02	9.55E-01	-1.50E-02	2.66E-01	3.30E-03	bad-chisq
group_18159	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_16759	7.41E-02	4.92E-01	1.85E-01	1.30E-01	9.76E-02	7.71E-02	
group_16703	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_16252	7.41E-02	2.11E-01	8.70E-01	1.57E-02	9.59E-02	9.53E-03	
group_16138	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
yjdF	7.07E-02	2.05E-02	9.46E-01	-1.83E-02	2.70E-01	3.95E-03	bad-chisq
group_15682	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_15639	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_15568	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_15482	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_15377	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_15335	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
livK~~~amiR	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_15198	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_15092	7.07E-02	2.05E-02	9.59E-01	-1.10E-02	2.11E-01	3.02E-03	bad-chisq
group_15062	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_14993	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_14956	7.07E-02	2.05E-02	9.59E-01	-1.10E-02	2.11E-01	3.02E-03	bad-chisq
group_14917	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_14778	7.07E-02	2.05E-02	9.59E-01	-1.10E-02	2.11E-01	3.02E-03	bad-chisq
fliD	7.07E-02	2.05E-02	9.70E-01	-7.36E-03	1.98E-01	2.16E-03	bad-chisq
group_14725	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_14471	7.07E-02	2.05E-02	9.58E-01	-1.48E-02	2.83E-01	3.04E-03	bad-chisq
group_14329	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_14117	7.41E-02	9.01E-01	1.62E-01	1.12E-01	8.00E-02	8.14E-02	
group_14075	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_14035	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_13974	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_13659	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_13580	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_13526	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_13418	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_13127	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_13011	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_12982	7.41E-02	6.99E-02	6.43E-01	-3.84E-02	8.28E-02	2.70E-02	bad-chisq
group_12929	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_12619	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_12330	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_12274	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_12249	7.41E-02	6.99E-02	6.42E-01	-3.73E-02	8.03E-02	2.71E-02	bad-chisq
group_12189	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_12188	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_12179	7.07E-02	2.05E-02	9.68E-01	-7.93E-03	1.97E-01	2.35E-03	bad-chisq
group_11464	6.73E-02	2.40E-02	1.76E-01	-1.27E-01	9.40E-02	7.86E-02	bad-chisq
pucR	7.41E-02	6.99E-02	7.65E-01	-3.35E-02	1.12E-01	1.74E-02	bad-chisq
group_11313	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_11312	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_11219	7.41E-02	3.17E-01	3.72E-02	1.64E-01	7.86E-02	1.21E-01	
group_11191	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_11189	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
lacI~~~tctC	6.73E-02	2.40E-02	9.60E-01	-1.07E-02	2.14E-01	2.92E-03	bad-chisq
group_10555	7.07E-02	2.43E-01	7.21E-01	2.88E-02	8.05E-02	2.08E-02	
group_10434	7.41E-02	6.99E-02	7.65E-01	-3.35E-02	1.12E-01	1.74E-02	bad-chisq
group_9825	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_9824	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_9818	7.41E-02	6.99E-02	7.55E-01	-2.73E-02	8.75E-02	1.82E-02	bad-chisq
group_9602	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_9115	7.41E-02	6.99E-02	8.36E-01	-1.71E-02	8.26E-02	1.21E-02	bad-chisq
group_8768	7.41E-02	1.75E-02	1.67E-01	-1.11E-01	8.04E-02	8.04E-02	bad-chisq
group_8394	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
araC~~~yedL	7.41E-02	6.99E-02	6.38E-01	-3.87E-02	8.23E-02	2.74E-02	bad-chisq
group_7779	7.41E-02	6.99E-02	9.94E-01	1.01E-03	1.32E-01	4.45E-04	bad-chisq
group_7485	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_7475	7.41E-02	6.99E-02	7.55E-01	-2.73E-02	8.75E-02	1.82E-02	bad-chisq
group_7331	7.41E-02	6.99E-02	6.38E-01	-3.87E-02	8.23E-02	2.74E-02	bad-chisq
group_6383	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_6221	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_4851	7.41E-02	6.99E-02	6.38E-01	-3.87E-02	8.23E-02	2.74E-02	bad-chisq
group_4803	7.07E-02	2.05E-02	9.64E-01	-1.13E-02	2.48E-01	2.65E-03	bad-chisq
group_4771	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_4709	7.07E-02	8.15E-02	9.18E-01	-1.16E-02	1.12E-01	5.99E-03	bad-chisq
group_4647	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_4499	7.41E-02	1.75E-02	1.81E-01	-1.18E-01	8.83E-02	7.78E-02	bad-chisq
group_4377	7.41E-02	6.99E-02	9.94E-01	1.01E-03	1.32E-01	4.45E-04	bad-chisq
group_4196	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_4108	7.41E-02	1.75E-02	2.77E-01	-1.05E-01	9.64E-02	6.33E-02	bad-chisq
group_4104	7.41E-02	6.99E-02	7.37E-01	-2.73E-02	8.12E-02	1.96E-02	bad-chisq
group_3997	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_3643	7.41E-02	1.75E-02	2.77E-01	-1.05E-01	9.64E-02	6.33E-02	bad-chisq
group_3563	7.41E-02	6.99E-02	9.81E-01	3.29E-03	1.36E-01	1.41E-03	bad-chisq
group_3541	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_3524	7.41E-02	6.99E-02	9.81E-01	3.29E-03	1.36E-01	1.41E-03	bad-chisq
group_3347	7.41E-02	6.99E-02	9.81E-01	3.29E-03	1.36E-01	1.41E-03	bad-chisq
group_3139	7.41E-02	1.75E-02	1.81E-01	-1.18E-01	8.83E-02	7.78E-02	bad-chisq
group_3021	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_2997	7.41E-02	6.99E-02	6.38E-01	-3.87E-02	8.23E-02	2.74E-02	bad-chisq
group_2996	7.41E-02	6.99E-02	6.38E-01	-3.87E-02	8.23E-02	2.74E-02	bad-chisq
menE	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_2540	7.07E-02	2.05E-02	3.05E-01	-8.51E-02	8.28E-02	5.98E-02	bad-chisq
group_1988	7.41E-02	6.99E-02	9.81E-01	3.29E-03	1.36E-01	1.41E-03	bad-chisq
spo0J	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
rhtB	7.41E-02	1.75E-02	2.77E-01	-1.05E-01	9.64E-02	6.33E-02	bad-chisq
group_889	7.41E-02	2.11E-01	9.53E-01	4.76E-03	8.10E-02	3.42E-03	
parB	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_478	7.41E-02	6.99E-02	9.81E-01	3.29E-03	1.36E-01	1.41E-03	bad-chisq
group_166	7.41E-02	1.75E-02	2.77E-01	-1.05E-01	9.64E-02	6.33E-02	bad-chisq
group_130	7.41E-02	4.92E-01	3.95E-01	6.84E-02	8.03E-02	4.96E-02	
group_24321	7.07E-02	2.05E-02	2.96E-01	-1.02E-01	9.72E-02	6.08E-02	bad-chisq
group_23869	7.07E-02	2.43E-01	6.97E-01	3.54E-02	9.09E-02	2.26E-02	
group_23344	6.73E-02	2.80E-01	8.52E-01	-1.86E-02	1.00E-01	1.08E-02	
group_21179	7.07E-02	2.43E-01	6.85E-01	3.67E-02	9.03E-02	2.37E-02	
group_21142	6.73E-02	2.40E-02	4.58E-01	-6.73E-02	9.06E-02	4.32E-02	bad-chisq
group_21104	7.07E-02	8.15E-02	5.78E-01	-4.31E-02	7.74E-02	3.24E-02	bad-chisq
group_20647	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_20519	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_20518	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_20517	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_20479	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_20475	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_20357	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
nfxB	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_20299	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_20288	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
acrA~~~mexC	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_20131	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
oprJ~~~oprM	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_20119	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_20049	6.73E-02	2.40E-02	2.22E-01	-9.74E-02	7.96E-02	7.10E-02	bad-chisq
group_20012	7.07E-02	2.58E-01	6.62E-03	2.20E-01	8.06E-02	1.57E-01	
group_19907	6.73E-02	9.52E-02	8.84E-01	-1.17E-02	8.05E-02	8.48E-03	bad-chisq
group_19832	7.07E-02	2.05E-02	9.69E-01	-8.58E-03	2.24E-01	2.23E-03	bad-chisq
group_19542	7.07E-02	2.05E-02	2.85E-01	-9.23E-02	8.63E-02	6.22E-02	bad-chisq
group_19528	7.07E-02	2.05E-02	2.53E-01	-8.96E-02	7.81E-02	6.66E-02	bad-chisq
group_19499	6.73E-02	2.40E-02	9.60E-01	-1.27E-02	2.56E-01	2.89E-03	bad-chisq
group_19498	6.73E-02	2.40E-02	2.48E-01	-9.24E-02	7.99E-02	6.72E-02	bad-chisq
trpC~~~oprM~~~tolC	6.73E-02	2.40E-02	9.67E-01	-9.42E-03	2.31E-01	2.38E-03	bad-chisq
group_19098	6.73E-02	2.40E-02	9.67E-01	-9.42E-03	2.31E-01	2.38E-03	bad-chisq
group_19065	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_19060	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
dppD~~~gsiA	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_19043	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_18727	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_18559	6.73E-02	2.40E-02	9.60E-01	-1.27E-02	2.56E-01	2.89E-03	bad-chisq
group_17469	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_17102	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_17084	6.40E-02	1.11E-01	7.75E-01	-2.66E-02	9.31E-02	1.66E-02	bad-chisq
group_17001	7.07E-02	8.78E-02	5.24E-03	2.30E-01	8.19E-02	1.62E-01	
group_16610	6.73E-02	2.40E-02	9.65E-01	-1.12E-02	2.55E-01	2.55E-03	bad-chisq
group_16442	7.07E-02	2.05E-02	4.58E-01	-8.48E-02	1.14E-01	4.33E-02	bad-chisq
group_16047	6.73E-02	2.40E-02	9.65E-01	-1.12E-02	2.55E-01	2.55E-03	bad-chisq
group_16039	6.73E-02	2.40E-02	9.65E-01	-1.12E-02	2.55E-01	2.55E-03	bad-chisq
group_16032	6.73E-02	2.40E-02	9.65E-01	-1.12E-02	2.55E-01	2.55E-03	bad-chisq
group_16020	6.73E-02	2.40E-02	9.65E-01	-1.12E-02	2.55E-01	2.55E-03	bad-chisq
pilF	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_15647	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_14773	6.73E-02	2.40E-02	9.58E-01	-1.34E-02	2.51E-01	3.10E-03	bad-chisq
group_14550	7.07E-02	2.43E-01	6.97E-01	3.54E-02	9.09E-02	2.26E-02	
group_14527	6.73E-02	2.40E-02	9.58E-01	-1.34E-02	2.51E-01	3.10E-03	bad-chisq
linX	6.73E-02	2.80E-01	7.42E-01	3.25E-02	9.87E-02	1.91E-02	
group_14263	6.73E-02	2.80E-01	7.42E-01	3.25E-02	9.87E-02	1.91E-02	
group_13962	6.73E-02	2.40E-02	9.65E-01	-1.12E-02	2.55E-01	2.55E-03	bad-chisq
group_13948	7.07E-02	2.43E-01	6.97E-01	3.54E-02	9.09E-02	2.26E-02	
group_13941	6.73E-02	2.80E-01	7.42E-01	3.25E-02	9.87E-02	1.91E-02	
group_13554	6.73E-02	2.80E-01	7.42E-01	3.25E-02	9.87E-02	1.91E-02	
group_13428	6.73E-02	2.40E-02	9.65E-01	-1.12E-02	2.55E-01	2.55E-03	bad-chisq
group_13427	6.73E-02	2.40E-02	9.65E-01	-1.12E-02	2.55E-01	2.55E-03	bad-chisq
group_13403	6.73E-02	2.80E-01	7.42E-01	3.25E-02	9.87E-02	1.91E-02	
group_13280	7.07E-02	2.43E-01	6.88E-01	3.74E-02	9.30E-02	2.34E-02	
group_13191	6.73E-02	2.40E-02	9.30E-01	-3.24E-02	3.67E-01	5.14E-03	bad-chisq
group_12978	7.07E-02	2.43E-01	6.97E-01	3.54E-02	9.09E-02	2.26E-02	
