variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_14951	9.25E-01	6.09E-01	4.46E-01	-9.62E-02	1.26E-01	4.47E-02	
tcpQ~~~virB9	9.18E-01	2.07E-01	7.92E-01	3.90E-02	1.48E-01	1.55E-02	
group_13795	9.28E-01	9.15E-01	6.68E-01	8.00E-02	1.87E-01	2.51E-02	
rhaS~~~araC	9.28E-01	9.15E-01	6.68E-01	8.00E-02	1.87E-01	2.51E-02	
group_13150	9.18E-01	7.68E-02	2.42E-01	2.56E-01	2.18E-01	6.86E-02	
group_12919	9.11E-01	6.06E-01	5.56E-01	-5.04E-02	8.55E-02	3.46E-02	
vgrG~~~vgrG1	9.18E-01	2.07E-01	4.50E-01	1.09E-01	1.44E-01	4.43E-02	
group_12146	9.18E-01	2.07E-01	4.50E-01	1.09E-01	1.44E-01	4.43E-02	
group_11136	9.18E-01	2.07E-01	4.50E-01	1.09E-01	1.44E-01	4.43E-02	
bamD~~~tssB	9.18E-01	2.07E-01	4.50E-01	1.09E-01	1.44E-01	4.43E-02	
group_9524	9.18E-01	2.07E-01	4.50E-01	1.09E-01	1.44E-01	4.43E-02	
group_7774	9.18E-01	2.07E-01	7.90E-01	-5.82E-02	2.19E-01	1.56E-02	
group_6979	9.18E-01	2.07E-01	4.50E-01	1.09E-01	1.44E-01	4.43E-02	
group_2945	9.18E-01	2.07E-01	4.50E-01	1.09E-01	1.44E-01	4.43E-02	
dmlR~~~lysR~~~pgrR	9.25E-01	9.87E-01	9.56E-01	1.13E-02	2.04E-01	3.24E-03	
group_21054	9.15E-01	8.88E-01	3.31E-01	-1.39E-01	1.43E-01	5.70E-02	
group_21044	9.25E-01	6.09E-01	5.54E-01	-1.04E-01	1.76E-01	3.47E-02	
group_20051	9.25E-01	6.09E-01	8.52E-01	-3.14E-02	1.68E-01	1.09E-02	
group_20050	9.25E-01	6.09E-01	8.52E-01	-3.14E-02	1.68E-01	1.09E-02	
group_19092	9.15E-01	6.42E-02	1.06E-01	3.07E-01	1.90E-01	9.46E-02	
group_19087	9.25E-01	9.87E-01	6.26E-01	8.79E-02	1.80E-01	2.86E-02	
acpA	9.25E-01	6.09E-01	3.43E-01	-1.58E-01	1.66E-01	5.56E-02	
group_18867	9.15E-01	1.76E-01	2.21E-01	1.71E-01	1.39E-01	7.17E-02	
group_18609	9.25E-01	6.09E-01	4.53E-01	-1.44E-01	1.91E-01	4.40E-02	
group_18139	9.18E-01	8.04E-01	7.78E-01	-4.15E-02	1.47E-01	1.65E-02	
group_17886	9.18E-01	8.04E-01	7.78E-01	-4.15E-02	1.47E-01	1.65E-02	
group_17554	9.18E-01	8.04E-01	7.78E-01	-4.15E-02	1.47E-01	1.65E-02	
group_17527	9.25E-01	9.87E-01	9.77E-01	4.81E-03	1.70E-01	1.66E-03	
group_17257	9.15E-01	1.76E-01	7.12E-01	7.03E-02	1.90E-01	2.16E-02	
group_17002	9.15E-01	1.76E-01	7.12E-01	7.03E-02	1.90E-01	2.16E-02	
group_16914	9.15E-01	1.76E-01	7.12E-01	7.03E-02	1.90E-01	2.16E-02	
group_16535	9.15E-01	1.76E-01	7.12E-01	7.03E-02	1.90E-01	2.16E-02	
group_16513	9.15E-01	1.76E-01	7.12E-01	7.03E-02	1.90E-01	2.16E-02	
group_16202	9.15E-01	1.76E-01	7.12E-01	7.03E-02	1.90E-01	2.16E-02	
group_16185	9.15E-01	1.76E-01	7.12E-01	7.03E-02	1.90E-01	2.16E-02	
group_15790	9.25E-01	9.87E-01	8.96E-01	2.37E-02	1.81E-01	7.69E-03	
group_15366	9.08E-01	6.91E-01	3.85E-01	-6.99E-02	8.04E-02	5.09E-02	
group_14898	9.25E-01	9.87E-01	9.00E-01	-1.64E-02	1.30E-01	7.41E-03	
bpoC	9.25E-01	9.87E-01	5.07E-01	1.13E-01	1.69E-01	3.89E-02	
cheA	9.11E-01	9.79E-01	3.34E-01	-7.92E-02	8.19E-02	5.66E-02	
group_13060	9.15E-01	1.76E-01	3.87E-01	1.17E-01	1.35E-01	5.08E-02	
group_12322	9.15E-01	1.76E-01	3.87E-01	1.17E-01	1.35E-01	5.08E-02	
group_11399	9.15E-01	1.76E-01	3.87E-01	1.17E-01	1.35E-01	5.08E-02	
group_21132	9.22E-01	8.93E-01	8.72E-01	2.94E-02	1.82E-01	9.46E-03	
group_20901	9.22E-01	7.02E-01	6.69E-01	-7.40E-02	1.73E-01	2.50E-02	
group_20885	9.22E-01	7.02E-01	6.69E-01	-7.40E-02	1.73E-01	2.50E-02	
group_20864	9.04E-01	1.06E-02	1.54E-01	1.32E-01	9.21E-02	8.35E-02	bad-chisq
lacI~~~purR	9.22E-01	7.02E-01	8.71E-01	-2.56E-02	1.57E-01	9.56E-03	
group_20298	9.22E-01	7.02E-01	8.71E-01	-2.56E-02	1.57E-01	9.56E-03	
group_20171	9.22E-01	7.02E-01	8.71E-01	-2.56E-02	1.57E-01	9.56E-03	
group_19855	9.22E-01	3.68E-01	3.08E-01	-1.66E-01	1.63E-01	5.98E-02	
group_19774	9.22E-01	8.93E-01	8.11E-01	3.98E-02	1.67E-01	1.40E-02	
hipB~~~puuR	9.22E-01	3.68E-01	3.08E-01	-1.66E-01	1.63E-01	5.98E-02	
group_19520	9.22E-01	3.68E-01	3.08E-01	-1.66E-01	1.63E-01	5.98E-02	
group_18807	9.15E-01	3.93E-01	2.34E-01	1.40E-01	1.18E-01	6.98E-02	
esiB	9.11E-01	1.50E-01	9.43E-01	1.23E-02	1.72E-01	4.20E-03	
group_18055	9.11E-01	5.36E-02	2.51E-01	1.97E-01	1.71E-01	6.73E-02	
group_17926	9.22E-01	8.93E-01	8.89E-01	2.30E-02	1.65E-01	8.20E-03	
group_17609	9.22E-01	8.93E-01	8.89E-01	2.30E-02	1.65E-01	8.20E-03	
group_17381	9.22E-01	8.93E-01	8.89E-01	2.30E-02	1.65E-01	8.20E-03	
group_17380	9.22E-01	8.93E-01	9.03E-01	1.92E-02	1.57E-01	7.18E-03	
group_17244	9.22E-01	7.02E-01	4.56E-01	-1.29E-01	1.73E-01	4.37E-02	
group_17175	9.22E-01	8.93E-01	8.89E-01	2.30E-02	1.65E-01	8.20E-03	
group_16780	9.22E-01	8.93E-01	9.03E-01	1.92E-02	1.57E-01	7.18E-03	
msrP~~~yedY	9.11E-01	9.79E-01	6.84E-01	-5.36E-02	1.31E-01	2.39E-02	
group_13957	9.22E-01	7.02E-01	3.72E-01	-1.47E-01	1.64E-01	5.23E-02	
group_13763	9.22E-01	7.02E-01	4.52E-01	-1.55E-01	2.05E-01	4.41E-02	
group_13606	9.11E-01	1.50E-01	3.20E-01	1.28E-01	1.28E-01	5.83E-02	
group_13173	9.22E-01	7.02E-01	4.52E-01	-1.55E-01	2.05E-01	4.41E-02	
group_11898	9.18E-01	8.04E-01	5.72E-01	6.65E-02	1.18E-01	3.32E-02	
group_11564	9.22E-01	7.02E-01	4.52E-01	-1.55E-01	2.05E-01	4.41E-02	
group_10225	9.22E-01	7.02E-01	4.52E-01	-1.55E-01	2.05E-01	4.41E-02	
group_8181	9.22E-01	7.02E-01	4.52E-01	-1.55E-01	2.05E-01	4.41E-02	
phzF~~~yddE~~~yHI9	9.08E-01	2.96E-01	7.98E-01	-3.66E-02	1.43E-01	1.50E-02	
ydhU	9.08E-01	5.72E-01	9.70E-01	-4.81E-03	1.27E-01	2.22E-03	
group_21036	9.08E-01	5.72E-01	9.70E-01	-4.81E-03	1.27E-01	2.22E-03	
group_21034	9.18E-01	7.95E-01	8.58E-01	2.67E-02	1.49E-01	1.05E-02	
tlyC~~~terC	9.18E-01	4.43E-01	6.53E-01	-6.49E-02	1.44E-01	2.64E-02	
group_20796	9.18E-01	4.43E-01	2.36E-01	-1.72E-01	1.45E-01	6.95E-02	
group_20789	9.18E-01	7.95E-01	9.63E-01	6.89E-03	1.47E-01	2.75E-03	
group_20788	9.18E-01	7.95E-01	9.31E-01	1.26E-02	1.44E-01	5.10E-03	
group_20787	9.18E-01	7.95E-01	9.31E-01	1.26E-02	1.44E-01	5.10E-03	
group_20768	9.18E-01	7.95E-01	9.99E-01	2.67E-04	1.45E-01	1.08E-04	
group_20741	9.18E-01	7.95E-01	9.31E-01	1.26E-02	1.44E-01	5.10E-03	
group_20737	9.18E-01	7.95E-01	9.31E-01	1.26E-02	1.44E-01	5.10E-03	
group_20736	9.18E-01	7.95E-01	9.31E-01	1.26E-02	1.44E-01	5.10E-03	
group_20682	9.18E-01	7.95E-01	9.31E-01	1.26E-02	1.44E-01	5.10E-03	
group_20675	9.18E-01	7.95E-01	9.31E-01	1.26E-02	1.44E-01	5.10E-03	
group_20651	9.18E-01	7.95E-01	7.57E-01	-5.07E-02	1.64E-01	1.82E-02	
group_20338	9.18E-01	7.95E-01	5.41E-01	-1.07E-01	1.75E-01	3.59E-02	
group_20316	9.18E-01	7.95E-01	5.41E-01	-1.07E-01	1.75E-01	3.59E-02	
group_20115	9.18E-01	4.43E-01	5.61E-01	-8.81E-02	1.51E-01	3.41E-02	
group_19755	9.18E-01	4.43E-01	5.61E-01	-8.81E-02	1.51E-01	3.41E-02	
group_19702	9.08E-01	1.27E-01	2.80E-01	1.39E-01	1.28E-01	6.33E-02	
group_19234	9.18E-01	7.95E-01	2.98E-01	-1.98E-01	1.90E-01	6.11E-02	
group_18775	9.18E-01	8.04E-01	8.02E-01	4.57E-02	1.82E-01	1.47E-02	
group_18076	9.15E-01	8.88E-01	5.28E-01	-1.01E-01	1.60E-01	3.70E-02	
group_17780	9.11E-01	9.79E-01	9.42E-01	6.80E-03	9.33E-02	4.27E-03	
group_17491	9.11E-01	9.79E-01	5.25E-01	-1.02E-01	1.60E-01	3.73E-02	
group_17221	9.18E-01	7.95E-01	6.37E-01	-8.56E-02	1.82E-01	2.76E-02	
group_16867	9.18E-01	7.95E-01	8.88E-01	-2.24E-02	1.58E-01	8.28E-03	
group_16836	9.08E-01	2.96E-01	9.56E-01	-4.96E-03	8.97E-02	3.24E-03	
group_16779	9.18E-01	8.04E-01	8.29E-01	3.54E-02	1.64E-01	1.27E-02	
group_15543	9.11E-01	6.44E-01	8.38E-01	-5.35E-02	2.62E-01	1.20E-02	
group_15336	9.18E-01	7.95E-01	9.26E-01	1.35E-02	1.44E-01	5.48E-03	
group_14659	9.18E-01	7.95E-01	6.36E-01	-8.05E-02	1.70E-01	2.78E-02	
group_14264	9.18E-01	7.95E-01	7.94E-01	-3.95E-02	1.51E-01	1.53E-02	
group_13056	9.18E-01	8.04E-01	7.99E-01	4.20E-02	1.65E-01	1.50E-02	
fixJ~~~luxR	9.08E-01	1.27E-01	1.22E-01	2.01E-01	1.30E-01	9.06E-02	
group_7735	9.08E-01	1.27E-01	5.83E-01	6.90E-02	1.26E-01	3.22E-02	
group_21065	9.04E-01	2.56E-01	1.59E-01	1.68E-01	1.19E-01	8.25E-02	
group_20769	9.15E-01	8.88E-01	6.42E-01	6.32E-02	1.36E-01	2.73E-02	
group_20650	9.15E-01	8.88E-01	8.82E-01	-2.01E-02	1.35E-01	8.70E-03	
nrtD~~~cmpD~~~ssuB	9.15E-01	8.88E-01	6.43E-01	-7.45E-02	1.61E-01	2.72E-02	
group_19823	9.15E-01	5.23E-01	5.25E-01	-9.20E-02	1.45E-01	3.73E-02	
group_19756	9.15E-01	7.21E-01	6.22E-01	6.17E-02	1.25E-01	2.89E-02	
group_19535	9.15E-01	5.23E-01	4.33E-01	-1.26E-01	1.61E-01	4.59E-02	
group_19462	9.15E-01	8.88E-01	5.75E-01	-9.31E-02	1.66E-01	3.29E-02	
group_19132	9.04E-01	1.07E-01	1.33E-01	1.73E-01	1.15E-01	8.79E-02	
group_18699	9.15E-01	7.21E-01	6.79E-01	6.85E-02	1.65E-01	2.43E-02	
marR~~~echA8	9.15E-01	7.21E-01	6.79E-01	6.85E-02	1.65E-01	2.43E-02	
group_18459	9.15E-01	7.21E-01	6.79E-01	6.85E-02	1.65E-01	2.43E-02	
group_18373	9.15E-01	5.23E-01	9.53E-01	-8.39E-03	1.42E-01	3.47E-03	
group_18339	9.15E-01	7.21E-01	6.79E-01	6.85E-02	1.65E-01	2.43E-02	
group_18314	9.15E-01	7.21E-01	6.79E-01	6.85E-02	1.65E-01	2.43E-02	
glcB	9.08E-01	5.72E-01	9.62E-01	1.04E-02	2.17E-01	2.80E-03	
group_18161	9.15E-01	5.23E-01	2.39E-01	-1.66E-01	1.41E-01	6.90E-02	
tsdA	9.11E-01	9.79E-01	6.33E-01	-7.10E-02	1.48E-01	2.80E-02	
ucpA	9.08E-01	5.72E-01	9.86E-01	2.30E-03	1.29E-01	1.04E-03	
group_17798	8.98E-01	3.93E-01	9.79E-01	2.16E-03	8.26E-02	1.53E-03	
group_17557	9.15E-01	7.21E-01	4.21E-01	1.23E-01	1.53E-01	4.72E-02	
group_15966	9.15E-01	5.23E-01	3.64E-01	-1.61E-01	1.77E-01	5.32E-02	
group_15954	9.15E-01	5.23E-01	3.64E-01	-1.61E-01	1.77E-01	5.32E-02	
smg	9.15E-01	8.88E-01	8.70E-01	2.22E-02	1.35E-01	9.63E-03	
glxA~~~rhaS~~~araC	8.98E-01	9.49E-01	8.07E-01	-1.92E-02	7.88E-02	1.43E-02	
siaB	9.04E-01	8.49E-01	2.67E-01	1.01E-01	9.10E-02	6.50E-02	
tapT	8.98E-01	7.65E-02	5.05E-01	5.19E-02	7.77E-02	3.91E-02	
group_11729	9.15E-01	8.88E-01	4.37E-01	-1.82E-01	2.34E-01	4.56E-02	
group_21022	9.04E-01	2.56E-01	5.43E-01	7.21E-02	1.18E-01	3.56E-02	
group_21021	9.04E-01	2.56E-01	5.43E-01	7.21E-02	1.18E-01	3.56E-02	
group_20910	9.11E-01	6.44E-01	3.00E-01	1.27E-01	1.22E-01	6.08E-02	
yeaP~~~dgcP	9.11E-01	6.44E-01	3.80E-01	1.31E-01	1.50E-01	5.14E-02	
group_20516	9.11E-01	3.15E-01	1.61E-01	-1.88E-01	1.33E-01	8.22E-02	
group_20491	9.11E-01	9.79E-01	5.03E-01	9.48E-02	1.41E-01	3.93E-02	
group_20328	9.04E-01	8.49E-01	9.88E-01	1.56E-03	1.07E-01	8.51E-04	
group_20138	9.11E-01	6.06E-01	8.16E-01	-2.85E-02	1.22E-01	1.37E-02	
group_20070	9.11E-01	9.79E-01	4.74E-01	9.21E-02	1.29E-01	4.20E-02	
group_20010	9.11E-01	9.79E-01	4.74E-01	9.21E-02	1.29E-01	4.20E-02	
group_19913	9.11E-01	9.79E-01	4.74E-01	9.21E-02	1.29E-01	4.20E-02	
group_19657	9.11E-01	1.35E-01	3.16E-02	-2.87E-01	1.33E-01	1.26E-01	
group_19133	9.01E-01	2.20E-01	3.80E-01	1.48E-01	1.69E-01	5.15E-02	
group_19044	9.11E-01	6.44E-01	5.95E-01	6.93E-02	1.30E-01	3.12E-02	
yajQ	9.01E-01	4.47E-01	6.68E-01	3.31E-02	7.69E-02	2.52E-02	
group_18698	9.11E-01	6.44E-01	6.33E-01	7.32E-02	1.53E-01	2.80E-02	
group_18695	9.11E-01	9.79E-01	6.56E-01	-6.28E-02	1.41E-01	2.62E-02	
gltR~~~hdfR~~~lysR	9.11E-01	9.79E-01	6.56E-01	-6.28E-02	1.41E-01	2.62E-02	
group_18508	9.11E-01	6.06E-01	8.36E-01	-2.76E-02	1.33E-01	1.22E-02	
group_17512	9.04E-01	5.07E-01	8.42E-01	3.81E-02	1.90E-01	1.17E-02	
group_17382	9.11E-01	6.44E-01	6.86E-01	6.22E-02	1.54E-01	2.37E-02	
group_17361	9.04E-01	5.07E-01	8.42E-01	3.81E-02	1.90E-01	1.17E-02	
group_17218	9.01E-01	2.20E-01	4.34E-01	6.62E-02	8.44E-02	4.59E-02	
group_17024	9.04E-01	5.07E-01	8.42E-01	3.81E-02	1.90E-01	1.17E-02	
group_16808	9.01E-01	7.69E-01	9.61E-01	-5.57E-03	1.14E-01	2.86E-03	
group_16605	9.04E-01	5.07E-01	8.42E-01	3.81E-02	1.90E-01	1.17E-02	
group_16543	9.04E-01	5.07E-01	8.42E-01	3.81E-02	1.90E-01	1.17E-02	
group_15566	8.98E-01	3.93E-01	7.36E-01	5.30E-02	1.57E-01	1.98E-02	
group_15253	9.11E-01	9.79E-01	9.78E-01	-3.82E-03	1.41E-01	1.59E-03	
ptsA~~~ptsI	8.94E-01	6.22E-01	6.12E-01	3.83E-02	7.54E-02	2.98E-02	
group_10126	9.11E-01	6.06E-01	8.91E-01	-1.57E-02	1.14E-01	8.06E-03	
group_21059	9.01E-01	7.69E-01	4.85E-02	-3.68E-01	1.86E-01	1.15E-01	
group_21033	9.08E-01	3.80E-01	7.81E-01	-3.49E-02	1.25E-01	1.63E-02	
group_20938	9.01E-01	4.47E-01	4.28E-01	1.36E-01	1.71E-01	4.64E-02	
group_20909	9.08E-01	6.91E-01	9.55E-01	-6.56E-03	1.16E-01	3.30E-03	
group_20902	9.08E-01	3.80E-01	1.90E-01	-1.75E-01	1.33E-01	7.67E-02	
group_20876	9.08E-01	6.91E-01	3.47E-01	-1.38E-01	1.46E-01	5.51E-02	
group_20216	9.08E-01	9.33E-01	4.29E-01	1.00E-01	1.26E-01	4.64E-02	
group_20066	9.08E-01	3.80E-01	4.32E-01	-1.05E-01	1.33E-01	4.61E-02	
group_19792	8.98E-01	1.89E-01	2.67E-01	1.42E-01	1.28E-01	6.51E-02	
zntA	8.91E-01	2.32E-01	8.32E-01	-1.60E-02	7.53E-02	1.25E-02	
group_18805	8.98E-01	7.65E-02	1.36E-01	2.02E-01	1.36E-01	8.72E-02	
group_18750	9.08E-01	6.91E-01	1.49E-01	-3.00E-01	2.07E-01	8.46E-02	
group_18273	9.08E-01	5.72E-01	6.28E-01	8.02E-02	1.65E-01	2.84E-02	
group_16894	8.98E-01	3.93E-01	8.12E-01	2.62E-02	1.10E-01	1.40E-02	
group_15898	9.08E-01	9.33E-01	9.22E-01	1.35E-02	1.38E-01	5.75E-03	
group_15480	9.08E-01	9.33E-01	6.21E-01	-1.03E-01	2.09E-01	2.90E-02	
group_15434	8.98E-01	1.89E-01	7.29E-01	4.49E-02	1.29E-01	2.03E-02	
group_15381	9.08E-01	9.33E-01	9.74E-01	4.47E-03	1.36E-01	1.93E-03	
group_15374	9.08E-01	9.33E-01	9.80E-01	-5.13E-03	2.08E-01	1.45E-03	
group_11101	9.01E-01	4.47E-01	7.94E-01	4.90E-02	1.88E-01	1.53E-02	
group_10810	9.01E-01	4.47E-01	4.10E-01	-1.53E-01	1.86E-01	4.83E-02	
gntR~~~ydcR	8.98E-01	3.93E-01	5.19E-01	-1.09E-01	1.69E-01	3.78E-02	
group_20986	9.04E-01	5.07E-01	3.01E-01	1.46E-01	1.41E-01	6.06E-02	
group_20702	9.04E-01	4.50E-01	3.97E-01	-1.11E-01	1.31E-01	4.96E-02	
group_20700	9.04E-01	4.50E-01	3.97E-01	-1.11E-01	1.31E-01	4.96E-02	
group_20541	9.04E-01	4.50E-01	3.97E-01	-1.11E-01	1.31E-01	4.96E-02	
group_19790	9.01E-01	4.47E-01	9.77E-02	1.93E-01	1.16E-01	9.69E-02	
group_18808	8.98E-01	6.93E-01	3.98E-01	8.36E-02	9.87E-02	4.96E-02	
group_18067	8.94E-01	9.68E-01	7.66E-01	2.36E-02	7.90E-02	1.75E-02	
group_17330	9.04E-01	1.07E-01	2.84E-02	3.97E-01	1.80E-01	1.28E-01	
group_15921	9.04E-01	8.49E-01	8.79E-01	2.03E-02	1.33E-01	8.95E-03	
rsbU	9.04E-01	7.77E-01	1.33E-01	-2.77E-01	1.84E-01	8.80E-02	
group_15118	9.04E-01	7.77E-01	1.33E-01	-2.77E-01	1.84E-01	8.80E-02	
group_13838	9.04E-01	7.77E-01	2.34E-01	-1.79E-01	1.50E-01	6.97E-02	
group_10206	8.91E-01	4.84E-03	3.68E-02	1.58E-01	7.53E-02	1.22E-01	bad-chisq
group_20874	9.01E-01	8.64E-01	5.84E-01	-7.60E-02	1.39E-01	3.21E-02	
surA~~~prsA	9.01E-01	5.24E-01	4.68E-01	-9.20E-02	1.27E-01	4.26E-02	
group_20487	9.04E-01	4.50E-01	3.97E-01	-1.11E-01	1.31E-01	4.96E-02	
group_20486	9.01E-01	2.70E-01	2.18E-01	-1.54E-01	1.24E-01	7.22E-02	
group_20348	9.01E-01	2.70E-01	2.72E-01	-1.27E-01	1.16E-01	6.44E-02	
group_20117	9.01E-01	5.24E-01	5.68E-01	-6.62E-02	1.16E-01	3.35E-02	
group_20116	9.01E-01	5.24E-01	5.68E-01	-6.62E-02	1.16E-01	3.35E-02	
degP	8.94E-01	6.22E-01	7.23E-01	6.08E-02	1.71E-01	2.08E-02	
group_19782	8.98E-01	3.93E-01	8.61E-02	1.92E-01	1.11E-01	1.00E-01	
group_18005	9.01E-01	4.47E-01	4.53E-01	1.90E-01	2.53E-01	4.40E-02	
group_17887	8.94E-01	6.80E-01	2.07E-01	-1.34E-01	1.06E-01	7.40E-02	
group_17401	8.91E-01	1.13E-02	1.34E-01	-1.21E-01	8.02E-02	8.77E-02	
group_16593	9.01E-01	7.69E-01	3.46E-01	1.20E-01	1.27E-01	5.52E-02	
group_13687	8.91E-01	5.57E-01	5.06E-01	8.03E-02	1.20E-01	3.90E-02	
group_12610	8.87E-01	5.22E-01	6.20E-02	-1.38E-01	7.37E-02	1.09E-01	
group_20883	8.98E-01	9.49E-01	5.29E-01	-9.53E-02	1.51E-01	3.70E-02	
group_20853	8.98E-01	3.26E-01	1.31E-01	-1.79E-01	1.19E-01	8.83E-02	
group_20752	8.98E-01	6.01E-01	5.65E-01	-7.05E-02	1.23E-01	3.37E-02	
group_20701	8.98E-01	6.01E-01	5.77E-01	-6.64E-02	1.19E-01	3.27E-02	
group_20619	8.98E-01	6.01E-01	7.95E-01	-3.16E-02	1.21E-01	1.53E-02	
araC~~~pchR~~~ypdC	8.98E-01	6.93E-01	6.03E-01	-1.42E-01	2.73E-01	3.05E-02	
group_18950	8.98E-01	6.93E-01	6.03E-01	-1.42E-01	2.73E-01	3.05E-02	
group_18927	8.98E-01	6.93E-01	6.03E-01	-1.42E-01	2.73E-01	3.05E-02	
group_18907	8.98E-01	6.93E-01	6.03E-01	-1.42E-01	2.73E-01	3.05E-02	
group_17709	8.87E-01	4.96E-01	6.86E-02	1.87E-01	1.02E-01	1.07E-01	
yijE~~~rhaT~~~eamA	8.87E-01	1.19E-01	4.66E-01	7.42E-02	1.02E-01	4.27E-02	
group_15638	8.98E-01	9.49E-01	2.90E-01	-1.76E-01	1.66E-01	6.20E-02	
group_14875	8.98E-01	9.49E-01	9.51E-01	8.02E-03	1.31E-01	3.60E-03	
group_13044	8.91E-01	5.57E-01	4.26E-01	1.09E-01	1.36E-01	4.66E-02	
group_12304	8.91E-01	5.57E-01	4.26E-01	1.09E-01	1.36E-01	4.66E-02	
group_11361	8.91E-01	5.57E-01	4.26E-01	1.09E-01	1.36E-01	4.66E-02	
group_9905	8.91E-01	5.57E-01	4.26E-01	1.09E-01	1.36E-01	4.66E-02	
group_9480	8.91E-01	3.01E-01	7.93E-01	-2.36E-02	8.99E-02	1.54E-02	
group_8486	8.87E-01	1.19E-01	5.57E-01	5.02E-02	8.54E-02	3.44E-02	
group_21124	8.84E-01	4.41E-01	7.03E-01	-4.13E-02	1.08E-01	2.23E-02	
group_21023	8.91E-01	3.01E-01	1.56E-01	1.54E-01	1.08E-01	8.30E-02	
group_21005	8.94E-01	6.22E-01	7.72E-01	3.82E-02	1.32E-01	1.70E-02	
phiG	8.94E-01	6.22E-01	7.72E-01	3.82E-02	1.32E-01	1.70E-02	
sphA~~~hlyB	8.94E-01	9.68E-01	6.06E-01	-7.20E-02	1.40E-01	3.02E-02	
rhaS~~~araC~~~feaR	8.94E-01	9.68E-01	6.06E-01	-7.20E-02	1.40E-01	3.02E-02	
group_20848	8.94E-01	9.68E-01	6.72E-01	-5.67E-02	1.34E-01	2.48E-02	
group_20807	8.94E-01	9.68E-01	6.72E-01	-5.67E-02	1.34E-01	2.48E-02	
group_20805	8.94E-01	9.68E-01	6.72E-01	-5.67E-02	1.34E-01	2.48E-02	
group_20770	8.94E-01	9.68E-01	6.72E-01	-5.67E-02	1.34E-01	2.48E-02	
group_20591	8.77E-01	9.96E-04	3.06E-01	-7.91E-02	7.71E-02	6.00E-02	
group_17710	8.84E-01	3.81E-02	1.32E-02	2.43E-01	9.76E-02	1.45E-01	
group_17222	8.94E-01	6.22E-01	8.44E-01	3.16E-02	1.60E-01	1.15E-02	
rhtA~~~eamA	8.87E-01	2.63E-01	5.53E-01	7.77E-02	1.31E-01	3.48E-02	
group_16680	8.94E-01	1.62E-01	7.35E-02	2.57E-01	1.43E-01	1.05E-01	
group_16674	8.94E-01	1.62E-01	2.82E-02	3.10E-01	1.41E-01	1.28E-01	
yagE	8.94E-01	6.22E-01	4.98E-01	1.23E-01	1.82E-01	3.98E-02	
group_21135	8.91E-01	7.61E-01	4.69E-01	-8.08E-02	1.11E-01	4.25E-02	
group_21060	8.84E-01	4.41E-01	5.35E-01	-8.04E-02	1.30E-01	3.64E-02	
group_20758	8.91E-01	5.57E-01	9.69E-01	-1.65E-02	4.21E-01	2.29E-03	
group_20725	8.91E-01	8.87E-01	8.44E-01	2.17E-02	1.10E-01	1.15E-02	
group_20723	8.91E-01	8.87E-01	8.44E-01	2.17E-02	1.10E-01	1.15E-02	
group_20709	8.91E-01	5.57E-01	9.69E-01	-1.65E-02	4.21E-01	2.29E-03	
group_19083	8.91E-01	8.87E-01	6.23E-01	-7.39E-02	1.50E-01	2.88E-02	
group_19082	8.91E-01	8.87E-01	6.23E-01	-7.39E-02	1.50E-01	2.88E-02	
group_19080	8.91E-01	8.87E-01	6.23E-01	-7.39E-02	1.50E-01	2.88E-02	
group_17731	8.81E-01	6.69E-01	2.68E-01	-1.19E-01	1.07E-01	6.50E-02	
group_16460	8.91E-01	5.57E-01	9.69E-01	-1.65E-02	4.21E-01	2.29E-03	
group_16357	8.91E-01	5.57E-01	9.69E-01	-1.65E-02	4.21E-01	2.29E-03	
group_16124	8.91E-01	8.87E-01	6.85E-01	5.39E-02	1.33E-01	2.38E-02	
group_15992	8.81E-01	9.99E-01	6.55E-01	3.19E-02	7.13E-02	2.62E-02	
btrW	8.91E-01	8.87E-01	9.49E-01	9.22E-03	1.43E-01	3.79E-03	
group_14556	8.91E-01	5.57E-01	9.69E-01	-1.65E-02	4.21E-01	2.29E-03	
group_14265	8.91E-01	5.57E-01	9.69E-01	-1.65E-02	4.21E-01	2.29E-03	
group_14060	8.91E-01	5.57E-01	9.69E-01	-1.65E-02	4.21E-01	2.29E-03	
group_13945	8.91E-01	5.57E-01	9.69E-01	-1.65E-02	4.21E-01	2.29E-03	
group_13853	8.91E-01	5.57E-01	9.69E-01	-1.65E-02	4.21E-01	2.29E-03	
group_13410	8.91E-01	5.57E-01	9.69E-01	-1.65E-02	4.21E-01	2.29E-03	
group_13268	8.91E-01	5.57E-01	9.69E-01	-1.65E-02	4.21E-01	2.29E-03	
cdhR~~~araC	8.91E-01	5.57E-01	9.69E-01	-1.65E-02	4.21E-01	2.29E-03	
group_13221	8.91E-01	8.87E-01	9.57E-01	6.64E-03	1.23E-01	3.17E-03	
group_13021	8.91E-01	5.57E-01	9.69E-01	-1.65E-02	4.21E-01	2.29E-03	
group_12896	8.91E-01	5.57E-01	9.69E-01	-1.65E-02	4.21E-01	2.29E-03	
group_12880	8.91E-01	5.57E-01	7.94E-01	3.66E-02	1.40E-01	1.53E-02	
group_12785	8.91E-01	5.57E-01	9.69E-01	-1.65E-02	4.21E-01	2.29E-03	
