variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_16820	9.19E-01	2.83E-01	6.31E-01	4.02E-02	8.36E-02	2.80E-02	
group_16763	9.23E-01	6.51E-02	4.59E-01	-1.46E-01	1.97E-01	4.31E-02	
group_15987	9.23E-01	6.51E-02	3.40E-01	-1.04E-01	1.08E-01	5.56E-02	
group_15807	9.23E-01	5.87E-03	4.81E-01	1.21E-01	1.71E-01	4.10E-02	
group_15460	9.23E-01	6.51E-02	8.53E-01	-1.82E-02	9.79E-02	1.08E-02	
group_13477	9.23E-01	2.14E-02	9.80E-01	-4.85E-03	1.97E-01	1.43E-03	
group_12874	9.23E-01	2.14E-02	9.80E-01	-4.85E-03	1.97E-01	1.43E-03	
betI~~~acrR~~~tetR	9.23E-01	6.51E-02	3.39E-01	-1.59E-01	1.66E-01	5.57E-02	
alaC	9.19E-01	4.76E-01	1.34E-01	-1.27E-01	8.43E-02	8.71E-02	
pflA	9.19E-01	4.26E-03	8.53E-01	-3.55E-02	1.92E-01	1.08E-02	
group_20534	9.19E-01	1.29E-01	1.86E-03	-5.67E-01	1.80E-01	1.80E-01	
group_20373	9.19E-01	1.29E-01	1.86E-03	-5.67E-01	1.80E-01	1.80E-01	
group_20372	9.19E-01	1.29E-01	1.86E-03	-5.67E-01	1.80E-01	1.80E-01	
group_20148	9.19E-01	1.29E-01	1.86E-03	-5.67E-01	1.80E-01	1.80E-01	
group_20122	9.19E-01	1.29E-01	1.86E-03	-5.67E-01	1.80E-01	1.80E-01	
group_20120	9.19E-01	1.29E-01	1.86E-03	-5.67E-01	1.80E-01	1.80E-01	
group_19807	9.19E-01	1.29E-01	1.86E-03	-5.67E-01	1.80E-01	1.80E-01	
group_19788	9.23E-01	2.14E-02	2.42E-01	-2.04E-01	1.74E-01	6.81E-02	
yciW1	9.19E-01	1.29E-01	1.86E-03	-5.67E-01	1.80E-01	1.80E-01	
group_19674	9.19E-01	5.31E-01	6.53E-01	-5.68E-02	1.26E-01	2.62E-02	
group_19459	9.19E-01	1.29E-01	1.59E-01	-1.65E-01	1.17E-01	8.19E-02	
hlyD~~~emrA	9.16E-01	7.41E-01	4.30E-01	-6.79E-02	8.59E-02	4.60E-02	
group_18259	9.19E-01	7.90E-01	2.19E-01	-1.16E-01	9.43E-02	7.16E-02	
sciT~~~tagF	9.19E-01	4.26E-03	2.74E-01	1.99E-01	1.81E-01	6.37E-02	
group_18180	9.26E-01	3.46E-04	3.25E-01	2.84E-01	2.88E-01	5.73E-02	bad-chisq
ttgC~~~nodT~~~oprM	9.19E-01	8.57E-01	9.28E-01	-7.67E-03	8.46E-02	5.28E-03	
group_18122	9.26E-01	3.46E-04	3.25E-01	2.84E-01	2.88E-01	5.73E-02	bad-chisq
group_17953	9.26E-01	3.46E-04	3.25E-01	2.84E-01	2.88E-01	5.73E-02	bad-chisq
group_17860	9.26E-01	3.46E-04	3.25E-01	2.84E-01	2.88E-01	5.73E-02	bad-chisq
group_16877	9.19E-01	8.57E-01	6.41E-01	-5.39E-02	1.15E-01	2.72E-02	
group_16715	9.23E-01	6.51E-02	8.92E-01	-1.73E-02	1.28E-01	7.89E-03	
group_15587	9.23E-01	2.14E-02	1.82E-01	-2.33E-01	1.74E-01	7.77E-02	
group_14756	9.23E-01	1.33E-03	9.22E-01	1.62E-02	1.65E-01	5.70E-03	bad-chisq
group_14103	9.26E-01	8.07E-03	9.65E-01	8.68E-03	1.96E-01	2.58E-03	
lysR~~~cynR~~~argP	9.16E-01	1.17E-02	5.55E-03	2.38E-01	8.52E-02	1.61E-01	
tctC~~~iclR	9.19E-01	1.29E-01	1.52E-01	1.67E-01	1.17E-01	8.33E-02	
bcp	9.16E-01	3.25E-01	5.90E-02	-1.57E-01	8.27E-02	1.10E-01	
group_9120	9.26E-01	2.89E-02	9.61E-02	-3.19E-01	1.91E-01	9.67E-02	
hcp	9.16E-01	3.73E-02	9.70E-01	-6.11E-03	1.64E-01	2.17E-03	
group_21070	9.16E-01	1.17E-02	5.79E-01	-1.08E-01	1.94E-01	3.23E-02	
group_21067	9.16E-01	1.17E-02	5.79E-01	-1.08E-01	1.94E-01	3.23E-02	
pigC~~~cmdD~~~kdpD	9.16E-01	1.00E-01	1.26E-03	-5.48E-01	1.68E-01	1.86E-01	
group_21037	9.16E-01	1.00E-01	1.26E-03	-5.48E-01	1.68E-01	1.86E-01	
group_19689	9.19E-01	4.93E-02	4.05E-01	-1.01E-01	1.21E-01	4.85E-02	
group_19202	9.23E-01	1.33E-03	4.29E-01	-2.13E-01	2.69E-01	4.61E-02	bad-chisq
ccmA~~~yadH~~~ybhF	9.12E-01	9.64E-01	3.85E-01	-7.27E-02	8.36E-02	5.06E-02	
ushA	9.16E-01	1.00E-01	5.63E-01	7.39E-02	1.28E-01	3.37E-02	
group_17954	9.23E-01	2.47E-04	2.51E-01	2.68E-01	2.33E-01	6.67E-02	bad-chisq
group_17498	9.16E-01	1.00E-01	6.82E-01	-6.53E-02	1.59E-01	2.39E-02	
group_17483	9.23E-01	5.87E-03	9.89E-02	-4.34E-01	2.62E-01	9.59E-02	
group_16841	9.16E-01	1.00E-01	2.01E-01	-2.03E-01	1.58E-01	7.44E-02	
group_15779	9.12E-01	2.05E-05	3.02E-01	-8.99E-02	8.69E-02	6.01E-02	
yhhY	9.23E-01	5.87E-03	5.53E-01	-1.48E-01	2.49E-01	3.45E-02	
group_14951	9.19E-01	9.51E-04	8.92E-01	-1.78E-02	1.31E-01	7.94E-03	bad-chisq
tcpQ~~~virB9	9.16E-01	3.09E-03	9.74E-01	5.23E-03	1.63E-01	1.86E-03	
group_13795	9.23E-01	5.87E-03	2.31E-01	-2.72E-01	2.27E-01	6.97E-02	
rhaS~~~araC	9.23E-01	5.87E-03	2.31E-01	-2.72E-01	2.27E-01	6.97E-02	
group_13150	9.16E-01	6.81E-04	4.83E-01	2.06E-01	2.94E-01	4.09E-02	bad-chisq
group_12919	9.12E-01	7.73E-02	2.56E-01	9.99E-02	8.77E-02	6.62E-02	
vgrG~~~vgrG1	9.16E-01	3.73E-02	9.70E-01	-6.11E-03	1.64E-01	2.17E-03	
group_12146	9.16E-01	3.73E-02	9.70E-01	-6.11E-03	1.64E-01	2.17E-03	
group_11136	9.16E-01	3.73E-02	9.70E-01	-6.11E-03	1.64E-01	2.17E-03	
bamD~~~tssB	9.16E-01	3.73E-02	9.70E-01	-6.11E-03	1.64E-01	2.17E-03	
group_9524	9.16E-01	3.73E-02	9.70E-01	-6.11E-03	1.64E-01	2.17E-03	
group_7774	9.16E-01	6.81E-04	6.51E-01	1.34E-01	2.96E-01	2.64E-02	bad-chisq
group_6979	9.16E-01	3.73E-02	9.70E-01	-6.11E-03	1.64E-01	2.17E-03	
group_2945	9.16E-01	3.73E-02	9.70E-01	-6.11E-03	1.64E-01	2.17E-03	
dmlR~~~lysR~~~pgrR	9.19E-01	9.51E-04	7.15E-01	9.97E-02	2.73E-01	2.13E-02	bad-chisq
group_21054	9.12E-01	1.82E-01	1.96E-01	-1.99E-01	1.54E-01	7.53E-02	
group_21044	9.19E-01	4.26E-03	4.63E-01	-1.51E-01	2.05E-01	4.27E-02	
group_20051	9.19E-01	4.26E-03	8.43E-01	3.85E-02	1.94E-01	1.15E-02	
group_20050	9.19E-01	4.26E-03	8.43E-01	3.85E-02	1.94E-01	1.15E-02	
group_19092	9.12E-01	8.61E-03	2.11E-01	-2.88E-01	2.30E-01	7.28E-02	
group_19087	9.19E-01	4.26E-03	5.58E-01	-1.26E-01	2.15E-01	3.41E-02	
acpA	9.19E-01	4.26E-03	2.75E-01	-2.21E-01	2.02E-01	6.35E-02	
group_18867	9.12E-01	1.82E-01	7.30E-02	-2.71E-01	1.51E-01	1.04E-01	
group_18609	9.19E-01	4.26E-03	3.82E-01	-2.02E-01	2.31E-01	5.09E-02	
group_18139	9.16E-01	3.09E-03	3.93E-01	-1.48E-01	1.73E-01	4.98E-02	
group_17886	9.16E-01	3.09E-03	3.93E-01	-1.48E-01	1.73E-01	4.98E-02	
group_17554	9.16E-01	3.09E-03	3.93E-01	-1.48E-01	1.73E-01	4.98E-02	
group_17527	9.19E-01	1.76E-04	1.18E-01	3.12E-01	1.99E-01	9.10E-02	bad-chisq
group_17257	9.12E-01	2.23E-03	7.93E-01	6.05E-02	2.30E-01	1.53E-02	
group_17002	9.12E-01	2.23E-03	7.93E-01	6.05E-02	2.30E-01	1.53E-02	
group_16914	9.12E-01	2.23E-03	7.93E-01	6.05E-02	2.30E-01	1.53E-02	
group_16535	9.12E-01	2.23E-03	7.93E-01	6.05E-02	2.30E-01	1.53E-02	
group_16513	9.12E-01	2.23E-03	7.93E-01	6.05E-02	2.30E-01	1.53E-02	
group_16202	9.12E-01	2.23E-03	7.93E-01	6.05E-02	2.30E-01	1.53E-02	
group_16185	9.12E-01	2.23E-03	7.93E-01	6.05E-02	2.30E-01	1.53E-02	
group_15790	9.19E-01	9.51E-04	8.79E-01	-3.32E-02	2.17E-01	8.89E-03	bad-chisq
group_15366	9.12E-01	6.35E-01	9.03E-01	-9.98E-03	8.19E-02	7.09E-03	
group_14898	9.19E-01	4.93E-02	1.48E-01	-2.31E-01	1.60E-01	8.41E-02	
bpoC	9.19E-01	9.51E-04	5.00E-01	1.34E-01	1.98E-01	3.92E-02	bad-chisq
cheA	9.09E-01	5.38E-01	4.59E-01	-5.94E-02	8.02E-02	4.31E-02	
group_13060	9.12E-01	2.80E-02	9.53E-01	8.87E-03	1.51E-01	3.43E-03	
group_12322	9.12E-01	2.80E-02	9.53E-01	8.87E-03	1.51E-01	3.43E-03	
group_11399	9.12E-01	2.80E-02	9.53E-01	8.87E-03	1.51E-01	3.43E-03	
group_21132	9.16E-01	6.81E-04	6.64E-01	9.81E-02	2.26E-01	2.53E-02	bad-chisq
group_20901	9.16E-01	3.09E-03	4.74E-01	-1.50E-01	2.09E-01	4.17E-02	
group_20885	9.16E-01	3.09E-03	4.74E-01	-1.50E-01	2.09E-01	4.17E-02	
group_20864	9.06E-01	1.16E-03	2.19E-02	2.51E-01	1.09E-01	1.33E-01	
lacI~~~purR	9.16E-01	1.17E-02	8.60E-01	-3.20E-02	1.82E-01	1.02E-02	
group_20298	9.16E-01	1.17E-02	8.60E-01	-3.20E-02	1.82E-01	1.02E-02	
group_20171	9.16E-01	1.17E-02	8.60E-01	-3.20E-02	1.82E-01	1.02E-02	
group_19855	9.16E-01	3.09E-03	8.69E-01	3.13E-02	1.89E-01	9.63E-03	
group_19774	9.16E-01	3.09E-03	2.23E-01	-2.41E-01	1.98E-01	7.09E-02	
hipB~~~puuR	9.16E-01	3.09E-03	8.69E-01	3.13E-02	1.89E-01	9.63E-03	
group_19520	9.16E-01	3.09E-03	8.69E-01	3.13E-02	1.89E-01	9.63E-03	
group_18807	9.12E-01	8.61E-03	4.60E-01	1.00E-01	1.35E-01	4.30E-02	
esiB	9.09E-01	1.61E-03	9.02E-01	-2.49E-02	2.02E-01	7.19E-03	
group_18055	9.09E-01	1.61E-03	7.46E-01	-6.44E-02	1.99E-01	1.89E-02	
group_17926	9.16E-01	6.81E-04	4.35E-01	1.49E-01	1.91E-01	4.55E-02	bad-chisq
group_17609	9.16E-01	6.81E-04	4.35E-01	1.49E-01	1.91E-01	4.55E-02	bad-chisq
group_17381	9.16E-01	6.81E-04	4.35E-01	1.49E-01	1.91E-01	4.55E-02	bad-chisq
group_17380	9.16E-01	1.25E-04	1.32E-01	2.70E-01	1.78E-01	8.76E-02	bad-chisq
group_17244	9.16E-01	6.81E-04	7.89E-01	5.53E-02	2.06E-01	1.56E-02	bad-chisq
group_17175	9.16E-01	6.81E-04	4.35E-01	1.49E-01	1.91E-01	4.55E-02	bad-chisq
group_16780	9.16E-01	1.25E-04	1.32E-01	2.70E-01	1.78E-01	8.76E-02	bad-chisq
msrP~~~yedY	9.09E-01	1.44E-01	7.26E-01	4.86E-02	1.39E-01	2.04E-02	
group_13957	9.16E-01	6.81E-04	7.48E-01	6.10E-02	1.90E-01	1.87E-02	bad-chisq
group_13763	9.16E-01	3.09E-03	5.93E-01	-1.47E-01	2.74E-01	3.11E-02	
group_13606	9.09E-01	6.31E-03	2.96E-01	1.48E-01	1.41E-01	6.09E-02	
group_13173	9.16E-01	3.09E-03	5.93E-01	-1.47E-01	2.74E-01	3.11E-02	
group_11898	9.16E-01	3.73E-02	5.69E-01	-7.51E-02	1.32E-01	3.32E-02	
group_11564	9.16E-01	3.09E-03	5.93E-01	-1.47E-01	2.74E-01	3.11E-02	
group_10225	9.16E-01	3.09E-03	5.93E-01	-1.47E-01	2.74E-01	3.11E-02	
group_8181	9.16E-01	3.09E-03	5.93E-01	-1.47E-01	2.74E-01	3.11E-02	
phzF~~~yddE~~~yHI9	9.06E-01	1.16E-03	2.06E-01	2.26E-01	1.78E-01	7.36E-02	
ydhU	9.06E-01	1.13E-01	2.51E-01	-1.55E-01	1.35E-01	6.68E-02	
group_21036	9.06E-01	1.13E-01	2.51E-01	-1.55E-01	1.35E-01	6.68E-02	
group_21034	9.12E-01	8.61E-03	4.67E-01	-1.19E-01	1.64E-01	4.24E-02	
tlyC~~~terC	9.12E-01	8.61E-03	8.39E-01	3.21E-02	1.58E-01	1.18E-02	
group_20796	9.12E-01	8.61E-03	3.21E-01	-1.61E-01	1.61E-01	5.78E-02	
group_20789	9.12E-01	2.80E-02	6.55E-02	-2.96E-01	1.60E-01	1.07E-01	
group_20788	9.12E-01	7.73E-02	1.22E-02	-3.98E-01	1.58E-01	1.45E-01	
group_20787	9.12E-01	7.73E-02	1.22E-02	-3.98E-01	1.58E-01	1.45E-01	
group_20768	9.12E-01	2.80E-02	1.36E-01	-2.39E-01	1.60E-01	8.68E-02	
group_20741	9.12E-01	7.73E-02	1.22E-02	-3.98E-01	1.58E-01	1.45E-01	
group_20737	9.12E-01	7.73E-02	1.22E-02	-3.98E-01	1.58E-01	1.45E-01	
group_20736	9.12E-01	7.73E-02	1.22E-02	-3.98E-01	1.58E-01	1.45E-01	
group_20682	9.12E-01	7.73E-02	1.22E-02	-3.98E-01	1.58E-01	1.45E-01	
group_20675	9.12E-01	7.73E-02	1.22E-02	-3.98E-01	1.58E-01	1.45E-01	
group_20651	9.12E-01	8.61E-03	2.74E-01	-2.08E-01	1.90E-01	6.37E-02	
group_20338	9.12E-01	8.61E-03	2.58E-02	-4.72E-01	2.11E-01	1.29E-01	
group_20316	9.12E-01	8.61E-03	2.58E-02	-4.72E-01	2.11E-01	1.29E-01	
group_20115	9.12E-01	2.80E-02	5.09E-01	-1.11E-01	1.67E-01	3.84E-02	
group_19755	9.12E-01	2.80E-02	5.09E-01	-1.11E-01	1.67E-01	3.84E-02	
group_19702	9.06E-01	4.62E-03	3.85E-01	1.21E-01	1.39E-01	5.06E-02	
group_19234	9.12E-01	4.86E-04	7.51E-01	7.35E-02	2.31E-01	1.85E-02	bad-chisq
group_18775	9.12E-01	8.61E-03	1.30E-02	-5.53E-01	2.22E-01	1.44E-01	
group_18076	9.09E-01	6.31E-03	2.15E-01	-2.38E-01	1.92E-01	7.21E-02	
group_17780	9.09E-01	2.10E-02	5.95E-01	5.09E-02	9.56E-02	3.10E-02	
group_17491	9.09E-01	1.61E-03	7.25E-01	-6.63E-02	1.88E-01	2.05E-02	
group_17221	9.12E-01	8.61E-03	1.32E-01	-3.34E-01	2.21E-01	8.76E-02	
group_16867	9.12E-01	2.23E-03	9.83E-01	3.75E-03	1.80E-01	1.21E-03	
group_16836	9.06E-01	4.55E-02	6.92E-01	3.65E-02	9.20E-02	2.31E-02	
group_16779	9.12E-01	4.86E-04	4.01E-01	1.60E-01	1.90E-01	4.90E-02	bad-chisq
group_15543	9.09E-01	3.47E-04	9.29E-01	-4.02E-02	4.50E-01	5.21E-03	bad-chisq
group_15336	9.16E-01	3.09E-03	5.56E-01	1.02E-01	1.73E-01	3.43E-02	
group_14659	9.12E-01	4.86E-04	3.97E-01	1.67E-01	1.97E-01	4.93E-02	bad-chisq
group_14264	9.12E-01	2.23E-03	8.83E-01	2.48E-02	1.69E-01	8.56E-03	
group_13056	9.12E-01	4.86E-04	2.63E-01	2.17E-01	1.94E-01	6.51E-02	bad-chisq
fixJ~~~luxR	9.09E-01	6.31E-03	9.74E-01	4.72E-03	1.46E-01	1.89E-03	
group_7735	9.06E-01	1.57E-02	4.86E-01	-9.45E-02	1.35E-01	4.06E-02	
group_21065	9.02E-01	1.96E-01	5.86E-01	-6.84E-02	1.25E-01	3.17E-02	
group_20769	9.09E-01	5.94E-02	1.20E-01	-2.30E-01	1.47E-01	9.05E-02	
group_20650	9.09E-01	1.61E-03	9.63E-01	6.85E-03	1.46E-01	2.72E-03	
nrtD~~~cmpD~~~ssuB	9.09E-01	6.31E-03	6.28E-02	-3.49E-01	1.87E-01	1.08E-01	
group_19823	9.09E-01	6.31E-03	7.30E-01	-5.79E-02	1.67E-01	2.01E-02	
group_19756	9.09E-01	6.31E-03	3.84E-01	-1.38E-01	1.58E-01	5.07E-02	
group_19535	9.09E-01	6.31E-03	8.24E-01	-4.16E-02	1.87E-01	1.30E-02	
group_19462	9.09E-01	1.61E-03	5.89E-01	-1.07E-01	1.98E-01	3.15E-02	
group_19132	9.02E-01	3.37E-03	8.00E-01	3.14E-02	1.24E-01	1.48E-02	
group_18699	9.09E-01	6.31E-03	9.53E-02	-3.23E-01	1.93E-01	9.70E-02	
marR~~~echA8	9.09E-01	6.31E-03	9.53E-02	-3.23E-01	1.93E-01	9.70E-02	
group_18459	9.09E-01	6.31E-03	9.53E-02	-3.23E-01	1.93E-01	9.70E-02	
group_18373	9.09E-01	2.10E-02	9.71E-01	5.66E-03	1.54E-01	2.14E-03	
group_18339	9.09E-01	6.31E-03	9.53E-02	-3.23E-01	1.93E-01	9.70E-02	
group_18314	9.09E-01	6.31E-03	9.53E-02	-3.23E-01	1.93E-01	9.70E-02	
glcB	9.06E-01	1.16E-03	1.30E-01	-4.38E-01	2.88E-01	8.81E-02	
group_18161	9.09E-01	6.31E-03	7.52E-01	-4.90E-02	1.55E-01	1.84E-02	
tsdA	9.06E-01	1.57E-02	6.77E-02	-3.13E-01	1.71E-01	1.06E-01	
ucpA	9.06E-01	4.62E-03	3.55E-01	-1.32E-01	1.43E-01	5.39E-02	
group_17798	8.99E-01	8.64E-03	2.61E-02	1.95E-01	8.73E-02	1.29E-01	
group_17557	9.09E-01	1.61E-03	9.53E-01	1.04E-02	1.77E-01	3.43E-03	
group_15966	9.09E-01	1.61E-03	3.40E-01	2.03E-01	2.12E-01	5.56E-02	
group_15954	9.09E-01	1.61E-03	3.40E-01	2.03E-01	2.12E-01	5.56E-02	
smg	9.09E-01	6.31E-03	8.28E-01	-3.18E-02	1.46E-01	1.27E-02	
glxA~~~rhaS~~~araC	9.02E-01	9.49E-01	2.91E-01	-8.42E-02	7.96E-02	6.15E-02	
siaB	9.06E-01	7.38E-01	2.18E-01	1.18E-01	9.58E-02	7.16E-02	
tapT	8.99E-01	3.12E-01	8.02E-01	1.92E-02	7.63E-02	1.46E-02	
group_11729	9.09E-01	3.47E-04	9.19E-01	-3.86E-02	3.78E-01	5.95E-03	bad-chisq
group_21022	8.99E-01	6.90E-02	4.47E-01	-9.18E-02	1.20E-01	4.43E-02	
group_21021	8.99E-01	6.90E-02	4.47E-01	-9.18E-02	1.20E-01	4.43E-02	
group_20910	9.06E-01	1.16E-03	4.28E-01	1.07E-01	1.35E-01	4.61E-02	
yeaP~~~dgcP	9.06E-01	4.62E-03	8.38E-01	-3.81E-02	1.86E-01	1.19E-02	
group_20516	9.06E-01	4.62E-03	9.53E-01	-8.67E-03	1.46E-01	3.47E-03	
group_20491	9.06E-01	1.13E-01	2.34E-02	-3.51E-01	1.54E-01	1.32E-01	
group_20328	9.02E-01	3.37E-03	4.38E-01	-9.22E-02	1.19E-01	4.52E-02	
group_20138	9.06E-01	1.13E-01	5.71E-02	-2.51E-01	1.32E-01	1.11E-01	
group_20070	9.06E-01	4.55E-02	3.06E-01	-1.41E-01	1.38E-01	5.96E-02	
group_20010	9.06E-01	4.55E-02	3.06E-01	-1.41E-01	1.38E-01	5.96E-02	
group_19913	9.06E-01	4.55E-02	3.06E-01	-1.41E-01	1.38E-01	5.96E-02	
group_19657	9.06E-01	4.62E-03	4.53E-01	-1.10E-01	1.46E-01	4.37E-02	
group_19133	8.99E-01	2.45E-03	9.90E-01	2.38E-03	1.94E-01	7.15E-04	
group_19044	9.06E-01	4.62E-03	4.99E-01	-9.80E-02	1.45E-01	3.94E-02	
yajQ	8.96E-01	9.54E-01	5.01E-01	-5.03E-02	7.47E-02	3.92E-02	
group_18698	9.06E-01	4.62E-03	1.61E-01	-2.45E-01	1.74E-01	8.15E-02	
group_18695	9.06E-01	1.16E-03	8.86E-01	2.41E-02	1.68E-01	8.35E-03	
gltR~~~hdfR~~~lysR	9.06E-01	1.16E-03	8.86E-01	2.41E-02	1.68E-01	8.35E-03	
group_18508	9.06E-01	4.62E-03	4.40E-01	1.11E-01	1.43E-01	4.50E-02	
group_17512	9.02E-01	8.32E-04	3.30E-01	-2.27E-01	2.32E-01	5.68E-02	
group_17382	9.06E-01	2.47E-04	2.39E-01	2.07E-01	1.76E-01	6.85E-02	bad-chisq
group_17361	9.02E-01	8.32E-04	3.30E-01	-2.27E-01	2.32E-01	5.68E-02	
group_17218	8.99E-01	5.43E-01	5.56E-01	-5.19E-02	8.80E-02	3.43E-02	
group_17024	9.02E-01	8.32E-04	3.30E-01	-2.27E-01	2.32E-01	5.68E-02	
group_16808	8.99E-01	3.12E-01	4.22E-01	-9.55E-02	1.19E-01	4.68E-02	
group_16605	9.02E-01	8.32E-04	3.30E-01	-2.27E-01	2.32E-01	5.68E-02	
group_16543	9.02E-01	8.32E-04	3.30E-01	-2.27E-01	2.32E-01	5.68E-02	
group_15566	8.96E-01	8.82E-05	1.36E-01	3.47E-01	2.32E-01	8.67E-02	bad-chisq
group_15253	9.06E-01	4.62E-03	9.73E-01	5.32E-03	1.56E-01	1.99E-03	
ptsA~~~ptsI	8.96E-01	2.75E-04	2.55E-03	-2.23E-01	7.32E-02	1.74E-01	
group_10126	9.06E-01	4.55E-02	9.13E-01	1.34E-02	1.22E-01	6.39E-03	
group_21059	8.99E-01	5.96E-04	4.81E-01	-1.58E-01	2.23E-01	4.11E-02	
group_21033	9.02E-01	8.86E-02	2.85E-01	-1.42E-01	1.32E-01	6.23E-02	
group_20938	8.99E-01	2.45E-03	4.27E-01	-1.58E-01	1.99E-01	4.63E-02	
group_20909	9.02E-01	3.37E-03	6.37E-01	6.02E-02	1.27E-01	2.75E-02	
group_20902	9.02E-01	3.37E-03	8.53E-01	2.72E-02	1.47E-01	1.08E-02	
group_20876	9.02E-01	8.32E-04	9.13E-01	-1.73E-02	1.58E-01	6.35E-03	
group_20216	9.02E-01	3.46E-02	4.38E-01	-1.05E-01	1.35E-01	4.51E-02	
group_20066	9.02E-01	3.37E-03	9.23E-01	1.48E-02	1.53E-01	5.62E-03	
group_19792	8.96E-01	1.78E-03	9.26E-01	-1.32E-02	1.43E-01	5.39E-03	
zntA	8.92E-01	4.81E-01	2.86E-01	7.94E-02	7.43E-02	6.21E-02	
group_18805	8.96E-01	1.98E-02	7.06E-01	-5.91E-02	1.56E-01	2.20E-02	
group_18750	9.02E-01	8.32E-04	7.38E-01	-8.93E-02	2.67E-01	1.95E-02	
group_18273	9.02E-01	8.32E-04	7.04E-01	-8.16E-02	2.15E-01	2.21E-02	
group_16894	8.96E-01	1.25E-01	4.80E-01	-8.06E-02	1.14E-01	4.11E-02	
group_15898	9.02E-01	3.37E-03	9.56E-01	8.21E-03	1.49E-01	3.20E-03	
group_15480	9.02E-01	1.76E-04	8.79E-01	4.13E-02	2.71E-01	8.88E-03	bad-chisq
group_15434	8.96E-01	1.98E-02	2.19E-01	-1.69E-01	1.37E-01	7.16E-02	
group_15381	9.02E-01	3.37E-03	9.67E-01	6.09E-03	1.46E-01	2.43E-03	
group_15374	9.02E-01	8.32E-04	7.41E-01	-8.83E-02	2.67E-01	1.93E-02	
group_11101	8.99E-01	5.96E-04	6.94E-01	-1.09E-01	2.76E-01	2.29E-02	
group_10810	8.99E-01	5.96E-04	7.65E-01	-6.59E-02	2.20E-01	1.74E-02	
gntR~~~ydcR	8.96E-01	4.27E-04	8.81E-01	-2.90E-02	1.93E-01	8.73E-03	
group_20986	8.99E-01	2.45E-03	7.78E-01	4.82E-02	1.71E-01	1.65E-02	
group_20702	8.99E-01	5.96E-04	2.90E-01	1.70E-01	1.60E-01	6.16E-02	
group_20700	8.99E-01	5.96E-04	2.90E-01	1.70E-01	1.60E-01	6.16E-02	
group_20541	8.99E-01	5.96E-04	2.90E-01	1.70E-01	1.60E-01	6.16E-02	
group_19790	8.96E-01	6.38E-03	8.13E-01	3.36E-02	1.42E-01	1.38E-02	
group_18808	8.96E-01	5.34E-02	6.90E-01	4.26E-02	1.07E-01	2.32E-02	
group_18067	8.92E-01	1.37E-01	1.29E-01	-1.20E-01	7.86E-02	8.83E-02	
group_17330	8.99E-01	1.25E-04	9.35E-01	1.74E-02	2.12E-01	4.77E-03	bad-chisq
group_15921	8.99E-01	2.45E-03	9.51E-01	8.63E-03	1.41E-01	3.57E-03	
rsbU	8.99E-01	1.25E-04	7.98E-01	5.73E-02	2.23E-01	1.49E-02	bad-chisq
group_15118	8.99E-01	1.25E-04	7.98E-01	5.73E-02	2.23E-01	1.49E-02	bad-chisq
group_13838	8.99E-01	5.96E-04	9.46E-01	1.29E-02	1.89E-01	3.97E-03	
group_10206	8.92E-01	2.73E-01	1.99E-02	-1.75E-01	7.49E-02	1.35E-01	
group_20874	8.96E-01	6.38E-03	3.35E-01	-1.58E-01	1.64E-01	5.62E-02	
surA~~~prsA	8.96E-01	1.78E-03	8.52E-01	2.91E-02	1.56E-01	1.09E-02	
group_20487	8.96E-01	1.78E-03	8.56E-01	2.68E-02	1.48E-01	1.06E-02	
group_20486	8.96E-01	1.78E-03	4.24E-01	1.18E-01	1.48E-01	4.65E-02	
group_20348	8.96E-01	5.34E-02	3.38E-01	-1.17E-01	1.22E-01	5.58E-02	
group_20117	8.96E-01	1.98E-02	6.08E-01	-6.30E-02	1.23E-01	2.99E-02	
group_20116	8.96E-01	1.98E-02	6.08E-01	-6.30E-02	1.23E-01	2.99E-02	
degP	8.92E-01	1.29E-03	9.71E-01	7.09E-03	1.93E-01	2.14E-03	
group_19782	8.92E-01	4.70E-03	8.05E-01	3.30E-02	1.33E-01	1.44E-02	
group_18005	8.96E-01	8.82E-05	9.44E-01	-2.73E-02	3.88E-01	4.10E-03	bad-chisq
group_17887	8.92E-01	1.29E-03	6.65E-01	4.97E-02	1.15E-01	2.52E-02	
group_17401	8.92E-01	5.60E-04	2.53E-03	-2.52E-01	8.28E-02	1.75E-01	
group_16593	8.96E-01	5.34E-02	2.10E-01	-1.71E-01	1.37E-01	7.29E-02	
group_13687	8.89E-01	1.69E-01	8.49E-01	-2.39E-02	1.26E-01	1.11E-02	
group_12610	8.86E-01	9.71E-01	1.38E-01	-1.08E-01	7.25E-02	8.63E-02	
group_20883	8.92E-01	3.04E-04	9.58E-01	-8.47E-03	1.62E-01	3.05E-03	
group_20853	8.92E-01	1.29E-03	5.36E-01	7.90E-02	1.27E-01	3.61E-02	
group_20752	8.92E-01	4.70E-03	7.59E-01	-4.47E-02	1.45E-01	1.79E-02	
group_20701	8.92E-01	3.04E-04	1.61E-01	1.97E-01	1.40E-01	8.16E-02	
group_20619	8.92E-01	1.29E-03	4.33E-01	1.11E-01	1.41E-01	4.57E-02	
araC~~~pchR~~~ypdC	8.92E-01	6.23E-05	9.97E-01	1.71E-03	4.08E-01	2.44E-04	bad-chisq
