variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
cytB	9.30E-01	9.92E-01	9.82E-01	1.87E-03	8.28E-02	1.31E-03	
group_16234	9.27E-01	2.15E-02	5.20E-01	-9.46E-02	1.47E-01	3.73E-02	
yhdG~~~ybaT	9.27E-01	1.04E-03	7.83E-01	4.71E-02	1.71E-01	1.60E-02	
group_15959	9.27E-01	5.30E-03	9.86E-01	2.79E-03	1.56E-01	1.03E-03	
group_15881	9.27E-01	7.05E-02	2.27E-01	-1.84E-01	1.52E-01	7.00E-02	
ugpQ	9.27E-01	2.01E-03	5.78E-01	-4.87E-02	8.75E-02	3.23E-02	bad-chisq
rlmJ	9.27E-01	2.01E-03	5.78E-01	-4.87E-02	8.75E-02	3.23E-02	bad-chisq
yadH	9.27E-01	7.05E-02	5.15E-01	-9.34E-02	1.43E-01	3.77E-02	
eutE	9.27E-01	2.59E-01	8.42E-01	-1.82E-02	9.15E-02	1.15E-02	
group_13943	9.27E-01	2.15E-02	8.02E-02	-3.45E-01	1.97E-01	1.01E-01	
amtB	9.27E-01	5.22E-01	8.04E-01	-2.03E-02	8.18E-02	1.44E-02	
mdtC~~~lysR~~~cynR	9.23E-01	5.48E-05	4.31E-01	1.86E-01	2.36E-01	4.56E-02	
group_21074	9.23E-01	5.48E-05	4.31E-01	1.86E-01	2.36E-01	4.56E-02	
group_21066	9.23E-01	5.48E-05	4.31E-01	1.86E-01	2.36E-01	4.56E-02	
group_20526	9.23E-01	3.79E-04	9.46E-01	-1.56E-02	2.31E-01	3.92E-03	
dapA~~~yagE	9.23E-01	3.79E-04	9.03E-01	1.59E-02	1.30E-01	7.08E-03	
group_19420	9.23E-01	3.79E-04	9.03E-01	1.59E-02	1.30E-01	7.08E-03	
group_19104	9.23E-01	5.00E-01	8.65E-01	-1.67E-02	9.85E-02	9.85E-03	
group_18962	9.23E-01	3.79E-04	3.35E-01	2.54E-01	2.63E-01	5.58E-02	
group_18656	9.23E-01	5.92E-07	8.26E-01	6.20E-02	2.82E-01	1.27E-02	
tssA~~~impA	9.23E-01	5.92E-07	8.25E-01	6.26E-02	2.82E-01	1.28E-02	
group_18397	9.23E-01	4.41E-08	2.43E-01	3.54E-01	3.03E-01	6.76E-02	
group_16580	9.23E-01	2.11E-03	7.11E-01	4.07E-02	1.10E-01	2.15E-02	
group_16036	9.23E-01	5.00E-01	3.76E-01	-8.09E-02	9.12E-02	5.13E-02	
group_15501	9.23E-01	5.48E-05	7.70E-01	-8.36E-02	2.86E-01	1.70E-02	
alkP~~~mdoB	9.23E-01	3.79E-04	6.10E-01	-8.19E-02	1.60E-01	2.96E-02	
group_15184	9.23E-01	3.45E-02	8.63E-01	-1.91E-02	1.10E-01	1.00E-02	
group_15048	9.23E-01	1.02E-01	4.89E-01	1.01E-01	1.45E-01	4.01E-02	
prdF	9.23E-01	1.02E-01	5.47E-01	-6.77E-02	1.12E-01	3.49E-02	
group_14640	9.23E-01	1.02E-01	5.47E-01	-6.77E-02	1.12E-01	3.49E-02	
potB~~~potA	9.23E-01	1.02E-01	5.47E-01	-6.77E-02	1.12E-01	3.49E-02	
ftsB	9.23E-01	7.76E-01	9.26E-01	-7.66E-03	8.24E-02	5.38E-03	
group_21075	9.20E-01	1.33E-04	5.45E-01	1.18E-01	1.94E-01	3.51E-02	
ydaF	9.20E-01	8.06E-04	9.87E-01	3.24E-03	2.01E-01	9.35E-04	
group_19610	9.20E-01	1.77E-05	6.82E-01	-6.11E-02	1.49E-01	2.37E-02	
group_19593	9.20E-01	1.33E-04	7.78E-01	3.63E-02	1.29E-01	1.64E-02	
group_19116	9.20E-01	3.18E-01	5.36E-01	5.13E-02	8.29E-02	3.59E-02	
group_18949	9.20E-01	1.60E-02	2.65E-01	-1.76E-01	1.58E-01	6.45E-02	
group_18427	9.20E-01	9.55E-01	5.20E-01	-5.67E-02	8.80E-02	3.73E-02	
araC~~~ftrA~~~rhaS	9.20E-01	8.06E-04	8.95E-01	2.39E-02	1.80E-01	7.68E-03	
yeaO	9.20E-01	3.97E-03	5.53E-01	1.05E-01	1.77E-01	3.44E-02	
group_17750	9.20E-01	1.91E-06	6.50E-01	3.24E-01	7.14E-01	2.63E-02	
group_16820	9.20E-01	9.55E-01	8.89E-01	-1.13E-02	8.09E-02	8.07E-03	
group_16763	9.20E-01	8.06E-04	9.09E-01	-2.21E-02	1.93E-01	6.66E-03	
group_15987	9.20E-01	3.97E-03	5.00E-01	-7.36E-02	1.09E-01	3.91E-02	
group_15807	9.20E-01	8.06E-04	9.79E-01	4.58E-03	1.75E-01	1.52E-03	
group_15460	9.20E-01	5.25E-02	1.01E-01	-1.54E-01	9.37E-02	9.49E-02	
group_13477	9.20E-01	8.06E-04	8.38E-01	-3.96E-02	1.94E-01	1.18E-02	
group_12874	9.20E-01	8.06E-04	8.38E-01	-3.96E-02	1.94E-01	1.18E-02	
betI~~~acrR~~~tetR	9.20E-01	1.77E-05	9.82E-01	4.33E-03	1.97E-01	1.27E-03	
alaC	9.20E-01	6.79E-01	7.15E-01	-2.98E-02	8.15E-02	2.12E-02	
pflA	9.17E-01	5.56E-06	1.67E-01	2.68E-01	1.94E-01	7.99E-02	
group_20534	9.17E-01	1.60E-03	2.08E-01	-2.27E-01	1.80E-01	7.28E-02	
group_20373	9.17E-01	1.60E-03	2.08E-01	-2.27E-01	1.80E-01	7.28E-02	
group_20372	9.17E-01	1.60E-03	2.08E-01	-2.27E-01	1.80E-01	7.28E-02	
group_20148	9.17E-01	1.60E-03	2.08E-01	-2.27E-01	1.80E-01	7.28E-02	
group_20122	9.17E-01	1.60E-03	2.08E-01	-2.27E-01	1.80E-01	7.28E-02	
group_20120	9.17E-01	1.60E-03	2.08E-01	-2.27E-01	1.80E-01	7.28E-02	
group_19807	9.17E-01	1.60E-03	2.08E-01	-2.27E-01	1.80E-01	7.28E-02	
group_19788	9.17E-01	1.60E-03	3.01E-01	-1.91E-01	1.84E-01	5.99E-02	
yciW1	9.17E-01	1.60E-03	2.08E-01	-2.27E-01	1.80E-01	7.28E-02	
group_19674	9.17E-01	2.56E-02	9.77E-01	-3.81E-03	1.31E-01	1.68E-03	
group_19459	9.17E-01	2.96E-04	8.97E-01	-1.66E-02	1.28E-01	7.51E-03	
hlyD~~~emrA	9.17E-01	7.00E-01	6.59E-01	3.76E-02	8.50E-02	2.56E-02	
group_18259	9.17E-01	1.91E-01	7.68E-01	-2.65E-02	8.99E-02	1.71E-02	
sciT~~~tagF	9.17E-01	5.56E-06	9.86E-01	-3.29E-03	1.87E-01	1.02E-03	
group_18180	9.17E-01	5.56E-06	9.93E-01	-2.64E-03	3.19E-01	4.80E-04	
ttgC~~~nodT~~~oprM	9.20E-01	5.98E-01	9.74E-01	2.67E-03	8.06E-02	1.92E-03	
group_18122	9.17E-01	5.56E-06	9.93E-01	-2.64E-03	3.19E-01	4.80E-04	
group_17953	9.17E-01	5.56E-06	9.93E-01	-2.64E-03	3.19E-01	4.80E-04	
group_17860	9.17E-01	5.56E-06	9.93E-01	-2.64E-03	3.19E-01	4.80E-04	
group_16877	9.17E-01	2.56E-02	6.81E-01	4.86E-02	1.18E-01	2.38E-02	
group_16715	9.17E-01	7.66E-02	9.05E-01	-1.49E-02	1.25E-01	6.90E-03	
group_15587	9.17E-01	2.96E-04	3.60E-01	-1.70E-01	1.86E-01	5.31E-02	
group_14756	9.17E-01	7.66E-02	6.46E-02	-3.10E-01	1.67E-01	1.07E-01	
group_14103	9.17E-01	7.05E-03	9.32E-01	2.12E-02	2.49E-01	4.94E-03	
lysR~~~cynR~~~argP	9.17E-01	7.66E-02	2.97E-03	2.45E-01	8.18E-02	1.71E-01	
tctC~~~iclR	9.17E-01	7.66E-02	5.55E-01	-6.78E-02	1.15E-01	3.42E-02	
bcp	9.17E-01	5.90E-01	6.51E-01	-3.63E-02	8.01E-02	2.63E-02	
group_9120	9.17E-01	1.60E-03	6.62E-01	-8.99E-02	2.06E-01	2.53E-02	
hcp	9.13E-01	1.70E-06	1.88E-01	2.17E-01	1.65E-01	7.61E-02	
group_21070	9.13E-01	6.16E-04	7.35E-01	7.22E-02	2.13E-01	1.96E-02	
group_21067	9.13E-01	6.16E-04	7.35E-01	7.22E-02	2.13E-01	1.96E-02	
pigC~~~cmdD~~~kdpD	9.13E-01	6.16E-04	3.26E-01	-1.71E-01	1.74E-01	5.69E-02	
group_21037	9.13E-01	6.16E-04	3.26E-01	-1.71E-01	1.74E-01	5.69E-02	
group_19689	9.13E-01	1.18E-02	3.65E-01	1.06E-01	1.17E-01	5.24E-02	
group_19202	9.13E-01	1.70E-06	8.36E-01	6.25E-02	3.01E-01	1.20E-02	
ccmA~~~yadH~~~ybhF	9.13E-01	8.04E-01	6.80E-01	3.40E-02	8.25E-02	2.39E-02	
ushA	9.13E-01	6.16E-04	5.86E-01	7.16E-02	1.31E-01	3.16E-02	
group_17954	9.13E-01	1.48E-05	6.28E-01	-1.19E-01	2.46E-01	2.81E-02	
group_17498	9.13E-01	2.97E-03	8.24E-01	-3.40E-02	1.53E-01	1.29E-02	
group_17483	9.13E-01	1.48E-05	4.54E-01	-2.16E-01	2.89E-01	4.34E-02	
group_16841	9.13E-01	2.97E-03	4.82E-01	-1.07E-01	1.52E-01	4.08E-02	
group_15779	9.13E-01	1.17E-01	7.50E-01	-2.61E-02	8.19E-02	1.85E-02	
yhhY	9.13E-01	1.05E-04	6.11E-01	-1.86E-01	3.66E-01	2.95E-02	
group_14951	9.13E-01	1.05E-04	6.64E-01	5.63E-02	1.29E-01	2.52E-02	
tcpQ~~~virB9	9.13E-01	6.16E-04	2.71E-01	-1.79E-01	1.62E-01	6.38E-02	
group_13795	9.13E-01	1.48E-05	9.42E-01	-1.70E-02	2.32E-01	4.24E-03	
rhaS~~~araC	9.13E-01	1.48E-05	9.42E-01	-1.70E-02	2.32E-01	4.24E-03	
group_13150	9.13E-01	1.70E-06	9.12E-01	-3.55E-02	3.22E-01	6.39E-03	
group_12919	9.13E-01	1.08E-01	9.13E-01	-9.43E-03	8.64E-02	6.32E-03	
vgrG~~~vgrG1	9.13E-01	1.70E-06	1.88E-01	2.17E-01	1.65E-01	7.61E-02	
group_12146	9.13E-01	1.70E-06	1.88E-01	2.17E-01	1.65E-01	7.61E-02	
group_11136	9.13E-01	1.70E-06	1.88E-01	2.17E-01	1.65E-01	7.61E-02	
bamD~~~tssB	9.13E-01	1.70E-06	1.88E-01	2.17E-01	1.65E-01	7.61E-02	
group_9524	9.13E-01	1.70E-06	1.88E-01	2.17E-01	1.65E-01	7.61E-02	
group_7774	9.13E-01	1.70E-06	8.47E-01	-6.36E-02	3.29E-01	1.12E-02	
group_6979	9.13E-01	1.70E-06	1.88E-01	2.17E-01	1.65E-01	7.61E-02	
group_2945	9.13E-01	1.70E-06	1.88E-01	2.17E-01	1.65E-01	7.61E-02	
dmlR~~~lysR~~~pgrR	9.10E-01	4.71E-06	9.01E-01	-3.83E-02	3.08E-01	7.22E-03	
group_21054	9.10E-01	1.20E-03	9.02E-01	-1.85E-02	1.50E-01	7.17E-03	
group_21044	9.10E-01	3.61E-05	7.50E-01	-6.57E-02	2.06E-01	1.85E-02	
group_20051	9.10E-01	3.61E-05	9.20E-01	-1.94E-02	1.93E-01	5.81E-03	
group_20050	9.10E-01	3.61E-05	9.20E-01	-1.94E-02	1.93E-01	5.81E-03	
group_19092	9.10E-01	4.71E-06	7.82E-01	-6.47E-02	2.34E-01	1.60E-02	
group_19087	9.10E-01	4.71E-06	8.31E-01	4.74E-02	2.22E-01	1.24E-02	
acpA	9.10E-01	3.61E-05	1.56E-01	-3.14E-01	2.21E-01	8.20E-02	
group_18867	9.10E-01	5.23E-03	2.81E-01	-1.57E-01	1.45E-01	6.24E-02	
group_18609	9.10E-01	3.61E-05	5.09E-01	-1.60E-01	2.41E-01	3.83E-02	
group_18139	9.10E-01	1.20E-03	5.77E-01	-1.04E-01	1.86E-01	3.23E-02	
group_17886	9.10E-01	1.20E-03	5.77E-01	-1.04E-01	1.86E-01	3.23E-02	
group_17554	9.10E-01	1.20E-03	5.77E-01	-1.04E-01	1.86E-01	3.23E-02	
group_17527	9.10E-01	3.61E-05	3.25E-01	-2.00E-01	2.03E-01	5.70E-02	
group_17257	9.10E-01	4.71E-06	9.01E-01	-2.91E-02	2.34E-01	7.22E-03	
group_17002	9.10E-01	4.71E-06	9.01E-01	-2.91E-02	2.34E-01	7.22E-03	
group_16914	9.10E-01	4.71E-06	9.01E-01	-2.91E-02	2.34E-01	7.22E-03	
group_16535	9.10E-01	4.71E-06	9.01E-01	-2.91E-02	2.34E-01	7.22E-03	
group_16513	9.10E-01	4.71E-06	9.01E-01	-2.91E-02	2.34E-01	7.22E-03	
group_16202	9.10E-01	4.71E-06	9.01E-01	-2.91E-02	2.34E-01	7.22E-03	
group_16185	9.10E-01	4.71E-06	9.01E-01	-2.91E-02	2.34E-01	7.22E-03	
group_15790	9.10E-01	3.61E-05	2.34E-01	-2.69E-01	2.26E-01	6.89E-02	
group_15366	9.10E-01	4.38E-01	6.79E-01	-3.20E-02	7.73E-02	2.40E-02	
group_14898	9.10E-01	2.29E-04	8.96E-01	2.29E-02	1.76E-01	7.56E-03	
bpoC	9.10E-01	5.08E-07	5.15E-02	3.90E-01	2.00E-01	1.13E-01	
cheA	9.10E-01	3.13E-01	5.98E-01	-4.09E-02	7.74E-02	3.06E-02	
group_13060	9.10E-01	4.71E-06	4.45E-01	1.14E-01	1.49E-01	4.42E-02	
group_12322	9.10E-01	4.71E-06	4.45E-01	1.14E-01	1.49E-01	4.42E-02	
group_11399	9.10E-01	4.71E-06	4.45E-01	1.14E-01	1.49E-01	4.42E-02	
group_21132	9.07E-01	1.46E-06	5.58E-01	1.40E-01	2.39E-01	3.40E-02	
group_20901	9.07E-01	8.20E-05	5.81E-01	-1.21E-01	2.19E-01	3.20E-02	
group_20885	9.07E-01	8.20E-05	5.81E-01	-1.21E-01	2.19E-01	3.20E-02	
group_20864	9.07E-01	6.69E-01	3.12E-01	-1.30E-01	1.29E-01	5.85E-02	
lacI~~~purR	9.07E-01	8.20E-05	8.30E-01	-4.00E-02	1.86E-01	1.24E-02	
group_20298	9.07E-01	8.20E-05	8.30E-01	-4.00E-02	1.86E-01	1.24E-02	
group_20171	9.07E-01	8.20E-05	8.30E-01	-4.00E-02	1.86E-01	1.24E-02	
group_19855	9.07E-01	1.20E-05	8.61E-01	3.37E-02	1.92E-01	1.01E-02	
group_19774	9.07E-01	1.20E-05	7.90E-01	-5.57E-02	2.09E-01	1.54E-02	
hipB~~~puuR	9.07E-01	1.20E-05	8.61E-01	3.37E-02	1.92E-01	1.01E-02	
group_19520	9.07E-01	1.20E-05	8.61E-01	3.37E-02	1.92E-01	1.01E-02	
group_18807	9.07E-01	1.20E-05	2.25E-01	1.77E-01	1.46E-01	7.02E-02	
esiB	9.07E-01	1.20E-05	2.43E-01	-2.41E-01	2.06E-01	6.76E-02	
group_18055	9.07E-01	1.46E-06	8.41E-01	-3.98E-02	1.98E-01	1.16E-02	
group_17926	9.07E-01	8.20E-05	1.67E-01	-2.70E-01	1.95E-01	7.99E-02	
group_17609	9.07E-01	8.20E-05	1.67E-01	-2.70E-01	1.95E-01	7.99E-02	
group_17381	9.07E-01	8.20E-05	1.67E-01	-2.70E-01	1.95E-01	7.99E-02	
group_17380	9.07E-01	1.20E-05	7.23E-01	-6.36E-02	1.79E-01	2.06E-02	
group_17244	9.07E-01	1.20E-05	6.94E-01	-8.63E-02	2.19E-01	2.28E-02	
group_17175	9.07E-01	8.20E-05	1.67E-01	-2.70E-01	1.95E-01	7.99E-02	
group_16780	9.07E-01	1.20E-05	7.23E-01	-6.36E-02	1.79E-01	2.06E-02	
msrP~~~yedY	9.07E-01	8.75E-03	8.12E-01	-3.14E-02	1.32E-01	1.38E-02	
group_13957	9.07E-01	1.46E-06	1.24E-01	3.03E-01	1.96E-01	8.91E-02	
group_13763	9.07E-01	1.46E-06	9.29E-01	2.69E-02	3.01E-01	5.18E-03	
group_13606	9.07E-01	1.20E-05	9.48E-01	-9.20E-03	1.40E-01	3.81E-03	
group_13173	9.07E-01	1.46E-06	9.29E-01	2.69E-02	3.01E-01	5.18E-03	
group_11898	9.07E-01	8.75E-03	4.90E-01	-8.84E-02	1.28E-01	4.00E-02	
group_11564	9.07E-01	1.46E-06	9.29E-01	2.69E-02	3.01E-01	5.18E-03	
group_10225	9.07E-01	1.46E-06	9.29E-01	2.69E-02	3.01E-01	5.18E-03	
group_8181	9.07E-01	1.46E-06	9.29E-01	2.69E-02	3.01E-01	5.18E-03	
phzF~~~yddE~~~yHI9	9.03E-01	3.89E-06	6.95E-01	7.86E-02	2.00E-01	2.27E-02	
ydhU	9.03E-01	3.86E-03	5.54E-01	-7.89E-02	1.33E-01	3.43E-02	
group_21036	9.03E-01	3.86E-03	5.54E-01	-7.89E-02	1.33E-01	3.43E-02	
group_21034	9.03E-01	2.85E-05	9.04E-01	1.96E-02	1.62E-01	7.02E-03	
tlyC~~~terC	9.03E-01	2.85E-05	3.87E-01	1.34E-01	1.55E-01	5.01E-02	
group_20796	9.03E-01	1.75E-04	6.73E-01	-6.81E-02	1.61E-01	2.45E-02	
group_20789	9.03E-01	2.85E-05	6.18E-01	7.90E-02	1.58E-01	2.89E-02	
group_20788	9.03E-01	1.75E-04	7.04E-01	-5.98E-02	1.57E-01	2.20E-02	
group_20787	9.03E-01	1.75E-04	7.04E-01	-5.98E-02	1.57E-01	2.20E-02	
group_20768	9.03E-01	1.75E-04	3.18E-01	-1.58E-01	1.58E-01	5.78E-02	
group_20741	9.03E-01	1.75E-04	7.04E-01	-5.98E-02	1.57E-01	2.20E-02	
group_20737	9.03E-01	1.75E-04	7.04E-01	-5.98E-02	1.57E-01	2.20E-02	
group_20736	9.03E-01	1.75E-04	7.04E-01	-5.98E-02	1.57E-01	2.20E-02	
group_20682	9.03E-01	1.75E-04	7.04E-01	-5.98E-02	1.57E-01	2.20E-02	
group_20675	9.03E-01	1.75E-04	7.04E-01	-5.98E-02	1.57E-01	2.20E-02	
group_20651	9.03E-01	2.85E-05	7.70E-01	-5.66E-02	1.94E-01	1.69E-02	
group_20338	9.03E-01	3.89E-06	9.59E-01	-1.19E-02	2.30E-01	3.00E-03	
group_20316	9.03E-01	3.89E-06	9.59E-01	-1.19E-02	2.30E-01	3.00E-03	
group_20115	9.03E-01	1.75E-04	6.42E-01	-7.67E-02	1.65E-01	2.70E-02	
group_19755	9.03E-01	1.75E-04	6.42E-01	-7.67E-02	1.65E-01	2.70E-02	
group_19702	9.03E-01	2.85E-05	5.21E-01	8.93E-02	1.39E-01	3.72E-02	
group_19234	9.03E-01	4.43E-07	4.04E-01	2.00E-01	2.40E-01	4.83E-02	
group_18775	9.03E-01	3.89E-06	5.52E-01	-1.39E-01	2.33E-01	3.45E-02	
group_18076	9.03E-01	1.75E-04	3.84E-01	-1.81E-01	2.08E-01	5.04E-02	
group_17780	9.03E-01	1.11E-01	4.85E-01	6.55E-02	9.36E-02	4.05E-02	
group_17491	9.03E-01	3.86E-03	6.58E-01	-8.55E-02	1.93E-01	2.57E-02	
group_17221	9.03E-01	3.89E-06	8.11E-01	-5.47E-02	2.29E-01	1.38E-02	
group_16867	9.03E-01	2.85E-05	7.13E-01	-6.79E-02	1.84E-01	2.13E-02	
group_16836	9.03E-01	1.40E-02	8.62E-01	-1.57E-02	9.03E-02	1.00E-02	
group_16779	9.03E-01	2.85E-05	1.84E-01	-2.59E-01	1.95E-01	7.69E-02	
group_15543	9.03E-01	1.75E-04	8.46E-01	-1.40E-01	7.17E-01	1.13E-02	
group_15336	9.03E-01	1.75E-04	4.38E-01	-1.19E-01	1.53E-01	4.49E-02	
group_14659	9.03E-01	4.43E-07	4.65E-01	1.51E-01	2.06E-01	4.23E-02	
group_14264	9.03E-01	2.85E-05	8.87E-01	2.41E-02	1.70E-01	8.24E-03	
group_13056	9.03E-01	2.85E-05	2.96E-01	-2.09E-01	2.00E-01	6.05E-02	
fixJ~~~luxR	9.03E-01	1.75E-04	3.00E-01	1.36E-01	1.31E-01	6.00E-02	
group_7735	9.03E-01	3.86E-03	8.42E-01	-2.68E-02	1.35E-01	1.15E-02	
group_21065	9.00E-01	1.64E-03	5.42E-01	7.33E-02	1.20E-01	3.53E-02	
group_20769	9.00E-01	3.50E-04	3.41E-01	-1.37E-01	1.44E-01	5.52E-02	
group_20650	9.00E-01	6.32E-05	5.79E-01	-7.89E-02	1.42E-01	3.21E-02	
nrtD~~~cmpD~~~ssuB	9.00E-01	1.22E-06	6.04E-01	1.02E-01	1.97E-01	3.01E-02	
group_19823	9.00E-01	3.50E-04	6.58E-01	7.58E-02	1.71E-01	2.56E-02	
group_19756	9.00E-01	1.64E-03	8.62E-01	-3.19E-02	1.84E-01	1.01E-02	
group_19535	9.00E-01	9.60E-06	9.19E-01	1.94E-02	1.91E-01	5.89E-03	
group_19462	9.00E-01	9.60E-06	7.59E-01	-6.42E-02	2.09E-01	1.78E-02	
group_19132	9.00E-01	1.64E-03	2.68E-01	-1.39E-01	1.25E-01	6.42E-02	
group_18699	9.00E-01	9.60E-06	5.00E-01	-1.34E-01	1.98E-01	3.91E-02	
marR~~~echA8	9.00E-01	9.60E-06	5.00E-01	-1.34E-01	1.98E-01	3.91E-02	
group_18459	9.00E-01	9.60E-06	5.00E-01	-1.34E-01	1.98E-01	3.91E-02	
group_18373	9.00E-01	6.32E-05	8.92E-01	2.03E-02	1.49E-01	7.87E-03	
group_18339	9.00E-01	9.60E-06	5.00E-01	-1.34E-01	1.98E-01	3.91E-02	
group_18314	9.00E-01	9.60E-06	5.00E-01	-1.34E-01	1.98E-01	3.91E-02	
glcB	9.00E-01	3.50E-04	7.67E-01	-9.46E-02	3.19E-01	1.72E-02	
group_18161	9.00E-01	3.50E-04	1.09E-01	-2.45E-01	1.52E-01	9.27E-02	
tsdA	9.00E-01	3.50E-04	3.24E-01	-1.77E-01	1.80E-01	5.71E-02	
ucpA	9.00E-01	1.64E-03	5.50E-01	-8.80E-02	1.47E-01	3.47E-02	
group_17798	9.00E-01	3.07E-01	6.97E-01	-3.47E-02	8.90E-02	2.26E-02	
group_17557	9.00E-01	1.22E-06	3.61E-01	1.73E-01	1.89E-01	5.29E-02	
group_15966	9.00E-01	1.31E-07	2.48E-02	4.92E-01	2.18E-01	1.30E-01	
group_15954	9.00E-01	1.31E-07	2.48E-02	4.92E-01	2.18E-01	1.30E-01	
smg	9.00E-01	6.32E-05	8.02E-01	-3.53E-02	1.41E-01	1.45E-02	
glxA~~~rhaS~~~araC	9.00E-01	8.65E-01	8.29E-01	-1.64E-02	7.55E-02	1.25E-02	
siaB	9.00E-01	3.07E-01	1.71E-01	-1.23E-01	8.94E-02	7.93E-02	
tapT	9.00E-01	8.65E-01	8.90E-01	1.01E-02	7.29E-02	7.99E-03	
group_11729	9.00E-01	1.22E-06	9.31E-01	-5.06E-02	5.82E-01	5.04E-03	
group_21022	8.97E-01	1.03E-02	5.21E-01	-7.60E-02	1.18E-01	3.72E-02	
group_21021	8.97E-01	1.03E-02	5.21E-01	-7.60E-02	1.18E-01	3.72E-02	
group_20910	8.97E-01	3.14E-06	2.99E-02	2.99E-01	1.37E-01	1.25E-01	
yeaP~~~dgcP	8.97E-01	2.22E-05	1.81E-01	2.77E-01	2.06E-01	7.74E-02	
group_20516	8.97E-01	1.32E-04	3.22E-01	-1.43E-01	1.44E-01	5.74E-02	
group_20491	8.97E-01	1.32E-04	7.10E-01	-5.65E-02	1.52E-01	2.16E-02	
group_20328	8.97E-01	1.03E-02	9.93E-01	-1.17E-03	1.25E-01	5.41E-04	
group_20138	8.97E-01	2.85E-03	5.48E-01	-7.90E-02	1.31E-01	3.48E-02	
group_20070	8.97E-01	6.66E-04	5.65E-01	-7.72E-02	1.34E-01	3.33E-02	
group_20010	8.97E-01	6.66E-04	5.65E-01	-7.72E-02	1.34E-01	3.33E-02	
group_19913	8.97E-01	6.66E-04	5.65E-01	-7.72E-02	1.34E-01	3.33E-02	
group_19657	8.97E-01	2.22E-05	8.23E-01	3.23E-02	1.45E-01	1.29E-02	
group_19133	8.97E-01	3.14E-06	8.58E-01	-3.45E-02	1.92E-01	1.04E-02	
group_19044	8.97E-01	1.32E-04	7.22E-01	-5.31E-02	1.49E-01	2.06E-02	
yajQ	9.00E-01	2.69E-01	2.56E-01	-8.26E-02	7.26E-02	6.58E-02	
group_18698	8.97E-01	3.14E-06	9.24E-01	-1.68E-02	1.76E-01	5.52E-03	
group_18695	8.97E-01	1.32E-04	3.35E-01	-1.77E-01	1.83E-01	5.58E-02	
gltR~~~hdfR~~~lysR	8.97E-01	1.32E-04	3.35E-01	-1.77E-01	1.83E-01	5.58E-02	
group_18508	8.97E-01	2.22E-05	4.10E-01	1.16E-01	1.41E-01	4.77E-02	
group_17512	8.97E-01	1.32E-04	7.90E-01	6.45E-02	2.42E-01	1.54E-02	
group_17382	8.97E-01	3.14E-06	7.09E-01	-6.65E-02	1.78E-01	2.17E-02	
group_17361	8.97E-01	1.32E-04	7.90E-01	6.45E-02	2.42E-01	1.54E-02	
group_17218	8.97E-01	3.75E-01	3.02E-01	-9.02E-02	8.73E-02	5.98E-02	
group_17024	8.97E-01	1.32E-04	7.90E-01	6.45E-02	2.42E-01	1.54E-02	
group_16808	8.97E-01	1.03E-02	9.59E-01	-5.85E-03	1.14E-01	2.98E-03	
group_16605	8.97E-01	1.32E-04	7.90E-01	6.45E-02	2.42E-01	1.54E-02	
group_16543	8.97E-01	1.32E-04	7.90E-01	6.45E-02	2.42E-01	1.54E-02	
group_15566	8.97E-01	2.85E-03	7.34E-01	9.96E-02	2.93E-01	1.97E-02	
group_15253	8.97E-01	2.22E-05	4.58E-01	1.15E-01	1.54E-01	4.30E-02	
ptsA~~~ptsI	8.97E-01	1.35E-02	2.44E-01	-8.25E-02	7.06E-02	6.75E-02	
group_10126	8.97E-01	1.03E-02	9.90E-01	1.48E-03	1.20E-01	7.13E-04	
group_21059	8.93E-01	1.13E-07	7.20E-01	-7.82E-02	2.18E-01	2.08E-02	
group_21033	8.93E-01	2.61E-04	9.89E-01	1.71E-03	1.28E-01	7.76E-04	
group_20938	8.93E-01	1.21E-03	7.10E-01	-7.53E-02	2.03E-01	2.15E-02	
group_20909	8.93E-01	4.82E-05	1.42E-01	1.89E-01	1.28E-01	8.51E-02	
group_20902	8.93E-01	4.82E-05	4.63E-01	-1.07E-01	1.46E-01	4.26E-02	
group_20876	8.93E-01	1.00E-06	9.05E-01	-1.87E-02	1.57E-01	6.91E-03	
group_20216	8.93E-01	2.61E-04	7.46E-01	-4.28E-02	1.32E-01	1.88E-02	
group_20066	8.93E-01	4.82E-05	9.27E-01	1.48E-02	1.60E-01	5.34E-03	
group_19792	8.93E-01	4.82E-05	7.60E-01	-4.59E-02	1.50E-01	1.77E-02	
zntA	8.93E-01	8.43E-02	8.46E-01	-1.37E-02	7.06E-02	1.13E-02	
group_18805	8.93E-01	2.61E-04	6.56E-01	-7.15E-02	1.60E-01	2.58E-02	
group_18750	8.93E-01	2.61E-04	8.29E-01	-6.34E-02	2.94E-01	1.25E-02	
group_18273	8.93E-01	7.54E-06	3.70E-01	-2.41E-01	2.69E-01	5.20E-02	
group_16894	8.93E-01	1.60E-02	5.17E-01	-7.08E-02	1.09E-01	3.75E-02	
group_15898	8.93E-01	4.82E-05	5.73E-01	8.26E-02	1.47E-01	3.26E-02	
group_15480	8.93E-01	4.82E-05	9.32E-02	5.07E-01	3.01E-01	9.71E-02	
group_15434	8.93E-01	2.61E-04	3.25E-01	-1.30E-01	1.32E-01	5.71E-02	
