variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_18360	9.26E-01	5.76E-01	8.12E-01	-3.55E-02	1.49E-01	1.39E-02	
tssM~~~icmF	9.26E-01	6.87E-04	8.96E-01	4.51E-02	3.45E-01	7.61E-03	bad-chisq
group_18208	9.26E-01	3.48E-03	9.85E-01	6.67E-03	3.44E-01	1.13E-03	bad-chisq
group_18096	9.26E-01	3.48E-03	2.15E-01	-3.72E-01	2.99E-01	7.22E-02	bad-chisq
kefA~~~mscS~~~mscK	9.26E-01	7.00E-01	4.70E-02	-2.27E-01	1.14E-01	1.15E-01	
group_16748	9.26E-01	6.87E-04	7.06E-01	1.14E-01	3.01E-01	2.20E-02	bad-chisq
cytB	9.26E-01	7.00E-01	9.27E-01	-7.77E-03	8.46E-02	5.34E-03	
group_16234	9.26E-01	4.80E-02	9.27E-01	1.39E-02	1.51E-01	5.35E-03	
yhdG~~~ybaT	9.26E-01	1.32E-01	2.66E-01	-1.89E-01	1.69E-01	6.47E-02	
group_15959	9.26E-01	4.80E-02	5.81E-01	-8.77E-02	1.59E-01	3.21E-02	
group_15881	9.26E-01	4.80E-02	6.95E-01	-6.03E-02	1.54E-01	2.28E-02	
ugpQ	9.26E-01	2.38E-08	1.32E-01	-1.41E-01	9.35E-02	8.76E-02	
rlmJ	9.26E-01	2.38E-08	1.32E-01	-1.41E-01	9.35E-02	8.76E-02	
yadH	9.26E-01	3.02E-01	2.19E-01	-1.82E-01	1.48E-01	7.15E-02	
eutE	9.29E-01	1.29E-01	3.04E-01	1.01E-01	9.77E-02	5.99E-02	
group_13943	9.26E-01	1.43E-02	4.97E-01	-1.30E-01	1.90E-01	3.96E-02	
amtB	9.26E-01	3.91E-01	3.15E-01	-8.62E-02	8.56E-02	5.85E-02	
mdtC~~~lysR~~~cynR	9.23E-01	2.58E-03	5.84E-01	-1.28E-01	2.34E-01	3.19E-02	bad-chisq
group_21074	9.23E-01	2.58E-03	5.84E-01	-1.28E-01	2.34E-01	3.19E-02	bad-chisq
group_21066	9.23E-01	2.58E-03	5.84E-01	-1.28E-01	2.34E-01	3.19E-02	bad-chisq
group_20526	9.23E-01	1.07E-02	5.32E-01	-1.44E-01	2.31E-01	3.64E-02	
dapA~~~yagE	9.23E-01	4.84E-01	5.56E-02	-2.30E-01	1.20E-01	1.11E-01	
group_19420	9.23E-01	4.84E-01	5.56E-02	-2.30E-01	1.20E-01	1.11E-01	
group_19104	9.23E-01	1.06E-01	7.17E-01	-3.76E-02	1.04E-01	2.11E-02	
group_18962	9.23E-01	2.58E-03	8.04E-01	5.45E-02	2.20E-01	1.44E-02	bad-chisq
group_18656	9.23E-01	5.07E-04	1.05E-01	4.06E-01	2.50E-01	9.42E-02	bad-chisq
tssA~~~impA	9.23E-01	2.58E-03	7.77E-01	-7.12E-02	2.51E-01	1.65E-02	bad-chisq
group_18397	9.23E-01	5.07E-04	8.14E-01	6.15E-02	2.61E-01	1.37E-02	bad-chisq
group_16580	9.23E-01	1.07E-02	2.23E-01	1.35E-01	1.10E-01	7.10E-02	
group_16036	9.23E-01	8.21E-01	5.86E-01	-5.08E-02	9.33E-02	3.17E-02	
group_15501	9.23E-01	2.58E-03	9.76E-01	-6.85E-03	2.30E-01	1.73E-03	bad-chisq
alkP~~~mdoB	9.23E-01	1.04E-01	8.45E-01	3.08E-02	1.58E-01	1.14E-02	
group_15184	9.23E-01	4.91E-01	8.82E-01	-1.72E-02	1.16E-01	8.64E-03	
group_15048	9.26E-01	1.32E-01	7.66E-01	4.49E-02	1.51E-01	1.73E-02	
prdF	9.23E-01	8.21E-01	1.34E-01	-1.63E-01	1.09E-01	8.72E-02	
group_14640	9.23E-01	8.21E-01	1.34E-01	-1.63E-01	1.09E-01	8.72E-02	
potB~~~potA	9.23E-01	8.21E-01	1.34E-01	-1.63E-01	1.09E-01	8.72E-02	
ftsB	9.26E-01	9.30E-01	7.89E-01	-2.31E-02	8.63E-02	1.56E-02	
group_21075	9.19E-01	1.91E-03	4.63E-01	1.45E-01	1.97E-01	4.28E-02	bad-chisq
ydaF	9.19E-01	2.81E-02	1.92E-01	-2.48E-01	1.89E-01	7.59E-02	
group_19610	9.19E-01	2.81E-02	2.04E-01	-1.83E-01	1.44E-01	7.38E-02	
group_19593	9.19E-01	4.04E-01	6.12E-02	-2.21E-01	1.17E-01	1.09E-01	
group_19116	9.19E-01	4.04E-01	8.56E-01	1.56E-02	8.56E-02	1.06E-02	
group_18949	9.23E-01	3.67E-02	6.67E-01	-6.11E-02	1.42E-01	2.51E-02	
group_18427	9.19E-01	7.03E-01	2.41E-01	1.07E-01	9.09E-02	6.82E-02	
araC~~~ftrA~~~rhaS	9.19E-01	8.04E-03	8.22E-01	3.82E-02	1.70E-01	1.31E-02	
yeaO	9.19E-01	1.91E-03	4.19E-01	1.25E-01	1.55E-01	4.71E-02	bad-chisq
group_17750	9.19E-01	1.91E-03	9.64E-01	2.12E-02	4.66E-01	2.65E-03	bad-chisq
group_16820	9.19E-01	4.04E-01	7.24E-01	2.93E-02	8.31E-02	2.05E-02	
group_16763	9.19E-01	2.81E-02	4.06E-01	-1.64E-01	1.97E-01	4.84E-02	
group_15987	9.23E-01	1.07E-02	9.06E-01	1.29E-02	1.09E-01	6.87E-03	
group_15807	9.19E-01	8.14E-02	3.68E-02	-3.57E-01	1.70E-01	1.21E-01	
group_15460	9.19E-01	1.98E-01	2.16E-01	-1.21E-01	9.72E-02	7.20E-02	
group_13477	9.19E-01	8.04E-03	9.30E-01	1.72E-02	1.97E-01	5.09E-03	
group_12874	9.19E-01	8.04E-03	9.30E-01	1.72E-02	1.97E-01	5.09E-03	
betI~~~acrR~~~tetR	9.23E-01	1.07E-02	6.86E-01	-6.93E-02	1.71E-01	2.35E-02	
alaC	9.19E-01	9.42E-01	3.65E-01	-7.63E-02	8.40E-02	5.28E-02	
pflA	9.16E-01	1.41E-03	7.48E-01	-6.16E-02	1.92E-01	1.87E-02	bad-chisq
group_20534	9.16E-01	2.14E-02	5.03E-02	-3.58E-01	1.82E-01	1.14E-01	
group_20373	9.16E-01	2.14E-02	5.03E-02	-3.58E-01	1.82E-01	1.14E-01	
group_20372	9.16E-01	2.14E-02	5.03E-02	-3.58E-01	1.82E-01	1.14E-01	
group_20148	9.16E-01	2.14E-02	5.03E-02	-3.58E-01	1.82E-01	1.14E-01	
group_20122	9.16E-01	2.14E-02	5.03E-02	-3.58E-01	1.82E-01	1.14E-01	
group_20120	9.16E-01	2.14E-02	5.03E-02	-3.58E-01	1.82E-01	1.14E-01	
group_19807	9.16E-01	2.14E-02	5.03E-02	-3.58E-01	1.82E-01	1.14E-01	
group_19788	9.16E-01	2.14E-02	6.01E-01	-9.05E-02	1.73E-01	3.04E-02	
yciW1	9.16E-01	2.14E-02	5.03E-02	-3.58E-01	1.82E-01	1.14E-01	
group_19674	9.16E-01	6.34E-02	8.33E-01	2.70E-02	1.27E-01	1.23E-02	
group_19459	9.16E-01	3.35E-01	6.24E-02	-2.19E-01	1.17E-01	1.08E-01	
hlyD~~~emrA	9.16E-01	7.10E-01	1.13E-01	-1.35E-01	8.53E-02	9.21E-02	
group_18259	9.16E-01	6.04E-01	5.29E-01	-5.91E-02	9.39E-02	3.66E-02	
sciT~~~tagF	9.16E-01	6.01E-03	8.68E-01	-3.04E-02	1.82E-01	9.71E-03	
group_18180	9.16E-01	1.41E-03	3.44E-01	2.77E-01	2.92E-01	5.51E-02	bad-chisq
ttgC~~~nodT~~~oprM	9.16E-01	4.14E-01	1.22E-01	-1.27E-01	8.22E-02	8.99E-02	
group_18122	9.16E-01	1.41E-03	3.44E-01	2.77E-01	2.92E-01	5.51E-02	bad-chisq
group_17953	9.16E-01	1.41E-03	3.44E-01	2.77E-01	2.92E-01	5.51E-02	bad-chisq
group_17860	9.16E-01	1.41E-03	3.44E-01	2.77E-01	2.92E-01	5.51E-02	bad-chisq
group_16877	9.19E-01	1.98E-01	5.22E-01	7.45E-02	1.16E-01	3.73E-02	
group_16715	9.16E-01	6.34E-02	4.50E-01	9.62E-02	1.27E-01	4.40E-02	
group_15587	9.16E-01	1.41E-03	2.35E-01	2.05E-01	1.72E-01	6.92E-02	bad-chisq
group_14756	9.16E-01	2.14E-02	1.04E-01	-2.68E-01	1.64E-01	9.45E-02	
group_14103	9.16E-01	1.41E-03	6.82E-01	8.24E-02	2.01E-01	2.39E-02	bad-chisq
lysR~~~cynR~~~argP	9.19E-01	8.14E-02	9.00E-02	1.48E-01	8.69E-02	9.85E-02	
tctC~~~iclR	9.16E-01	1.58E-01	6.43E-01	5.41E-02	1.17E-01	2.70E-02	
bcp	9.16E-01	7.10E-01	1.92E-01	-1.08E-01	8.25E-02	7.60E-02	
group_9120	9.16E-01	2.14E-02	1.87E-01	-2.55E-01	1.93E-01	7.68E-02	
hcp	9.12E-01	1.62E-02	9.02E-01	-2.02E-02	1.64E-01	7.15E-03	
group_21070	9.16E-01	1.41E-03	8.57E-01	-3.63E-02	2.01E-01	1.05E-02	bad-chisq
group_21067	9.16E-01	1.41E-03	8.57E-01	-3.63E-02	2.01E-01	1.05E-02	bad-chisq
pigC~~~cmdD~~~kdpD	9.12E-01	1.62E-02	4.00E-02	-3.50E-01	1.70E-01	1.19E-01	
group_21037	9.12E-01	1.62E-02	4.00E-02	-3.50E-01	1.70E-01	1.19E-01	
group_19689	9.12E-01	4.93E-02	5.89E-01	-6.50E-02	1.20E-01	3.15E-02	
group_19202	9.12E-01	1.04E-03	7.99E-01	6.93E-02	2.72E-01	1.48E-02	bad-chisq
ccmA~~~yadH~~~ybhF	9.12E-01	8.24E-01	3.01E-01	-8.62E-02	8.33E-02	6.02E-02	
ushA	9.12E-01	1.26E-01	6.24E-01	-6.28E-02	1.28E-01	2.85E-02	
group_17954	9.12E-01	1.04E-03	3.43E-01	2.23E-01	2.35E-01	5.52E-02	bad-chisq
group_17498	9.12E-01	1.26E-01	1.04E-01	-2.58E-01	1.58E-01	9.46E-02	
group_17483	9.12E-01	4.48E-03	2.83E-01	-2.86E-01	2.66E-01	6.25E-02	
group_16841	9.12E-01	4.93E-02	1.79E-01	-2.13E-01	1.58E-01	7.82E-02	
group_15779	9.16E-01	4.80E-04	8.91E-01	-1.20E-02	8.76E-02	7.97E-03	
yhhY	9.16E-01	2.74E-04	5.48E-01	1.61E-01	2.67E-01	3.50E-02	bad-chisq
group_14951	9.12E-01	4.48E-03	6.68E-01	5.59E-02	1.30E-01	2.50E-02	
tcpQ~~~virB9	9.12E-01	1.04E-03	8.53E-01	-3.02E-02	1.63E-01	1.08E-02	bad-chisq
group_13795	9.12E-01	1.62E-02	1.77E-01	-3.08E-01	2.28E-01	7.85E-02	
rhaS~~~araC	9.12E-01	1.62E-02	1.77E-01	-3.08E-01	2.28E-01	7.85E-02	
group_13150	9.12E-01	2.01E-04	2.89E-01	3.15E-01	2.97E-01	6.17E-02	bad-chisq
group_12919	9.12E-01	5.14E-01	6.93E-01	-3.46E-02	8.76E-02	2.30E-02	
vgrG~~~vgrG1	9.12E-01	1.62E-02	9.02E-01	-2.02E-02	1.64E-01	7.15E-03	
group_12146	9.12E-01	1.62E-02	9.02E-01	-2.02E-02	1.64E-01	7.15E-03	
group_11136	9.12E-01	1.62E-02	9.02E-01	-2.02E-02	1.64E-01	7.15E-03	
bamD~~~tssB	9.12E-01	1.62E-02	9.02E-01	-2.02E-02	1.64E-01	7.15E-03	
group_9524	9.12E-01	1.62E-02	9.02E-01	-2.02E-02	1.64E-01	7.15E-03	
group_7774	9.12E-01	2.01E-04	5.70E-01	1.70E-01	2.99E-01	3.31E-02	bad-chisq
group_6979	9.12E-01	1.62E-02	9.02E-01	-2.02E-02	1.64E-01	7.15E-03	
group_2945	9.12E-01	1.62E-02	9.02E-01	-2.02E-02	1.64E-01	7.15E-03	
dmlR~~~lysR~~~pgrR	9.09E-01	7.66E-04	3.60E-01	2.53E-01	2.76E-01	5.32E-02	bad-chisq
group_21054	9.09E-01	1.00E-01	1.32E-01	-2.31E-01	1.53E-01	8.76E-02	
group_21044	9.09E-01	1.23E-02	2.52E-01	-2.36E-01	2.05E-01	6.67E-02	
group_20051	9.09E-01	1.23E-02	9.68E-01	7.71E-03	1.95E-01	2.31E-03	
group_20050	9.09E-01	1.23E-02	9.68E-01	7.71E-03	1.95E-01	2.31E-03	
group_19092	9.09E-01	7.66E-04	9.66E-01	-9.83E-03	2.31E-01	2.47E-03	bad-chisq
group_19087	9.09E-01	3.34E-03	9.19E-01	-2.20E-02	2.16E-01	5.95E-03	
acpA	9.09E-01	7.66E-04	4.59E-01	1.51E-01	2.04E-01	4.31E-02	bad-chisq
group_18867	9.09E-01	3.81E-02	3.59E-01	-1.38E-01	1.51E-01	5.34E-02	
group_18609	9.09E-01	3.34E-03	7.51E-01	-7.39E-02	2.32E-01	1.85E-02	
group_18139	9.09E-01	1.23E-02	3.43E-01	-1.65E-01	1.74E-01	5.52E-02	
group_17886	9.09E-01	1.23E-02	3.43E-01	-1.65E-01	1.74E-01	5.52E-02	
group_17554	9.09E-01	1.23E-02	3.43E-01	-1.65E-01	1.74E-01	5.52E-02	
group_17527	9.09E-01	3.34E-03	8.99E-01	2.53E-02	2.00E-01	7.36E-03	
group_17257	9.09E-01	3.34E-03	1.97E-01	-2.98E-01	2.30E-01	7.51E-02	
group_17002	9.09E-01	3.34E-03	1.97E-01	-2.98E-01	2.30E-01	7.51E-02	
group_16914	9.09E-01	3.34E-03	1.97E-01	-2.98E-01	2.30E-01	7.51E-02	
group_16535	9.09E-01	3.34E-03	1.97E-01	-2.98E-01	2.30E-01	7.51E-02	
group_16513	9.09E-01	3.34E-03	1.97E-01	-2.98E-01	2.30E-01	7.51E-02	
group_16202	9.09E-01	3.34E-03	1.97E-01	-2.98E-01	2.30E-01	7.51E-02	
group_16185	9.09E-01	3.34E-03	1.97E-01	-2.98E-01	2.30E-01	7.51E-02	
group_15790	9.09E-01	7.66E-04	6.17E-01	1.09E-01	2.18E-01	2.92E-02	bad-chisq
group_15366	9.12E-01	8.24E-01	4.60E-01	-5.97E-02	8.07E-02	4.30E-02	
group_14898	9.09E-01	3.34E-03	7.14E-01	-5.93E-02	1.62E-01	2.13E-02	
bpoC	9.09E-01	3.34E-03	8.57E-01	3.58E-02	1.99E-01	1.05E-02	
cheA	9.09E-01	7.25E-01	4.40E-01	-6.16E-02	7.96E-02	4.50E-02	
group_13060	9.09E-01	1.23E-02	9.90E-01	1.89E-03	1.50E-01	7.32E-04	
group_12322	9.09E-01	1.23E-02	9.90E-01	1.89E-03	1.50E-01	7.32E-04	
group_11399	9.09E-01	1.23E-02	9.90E-01	1.89E-03	1.50E-01	7.32E-04	
group_21132	9.06E-01	5.63E-04	3.84E-01	1.98E-01	2.27E-01	5.07E-02	bad-chisq
group_20901	9.06E-01	9.27E-03	2.42E-01	-2.46E-01	2.10E-01	6.81E-02	
group_20885	9.06E-01	9.27E-03	2.42E-01	-2.46E-01	2.10E-01	6.81E-02	
group_20864	9.12E-01	1.04E-03	1.35E-02	2.76E-01	1.11E-01	1.43E-01	bad-chisq
lacI~~~purR	9.06E-01	9.27E-03	9.70E-01	6.79E-03	1.82E-01	2.17E-03	
group_20298	9.06E-01	9.27E-03	9.70E-01	6.79E-03	1.82E-01	2.17E-03	
group_20171	9.06E-01	9.27E-03	9.70E-01	6.79E-03	1.82E-01	2.17E-03	
group_19855	9.09E-01	1.23E-02	5.35E-01	-1.33E-01	2.13E-01	3.62E-02	
group_19774	9.06E-01	9.27E-03	1.76E-01	-2.69E-01	1.98E-01	7.88E-02	
hipB~~~puuR	9.09E-01	1.23E-02	5.35E-01	-1.33E-01	2.13E-01	3.62E-02	
group_19520	9.09E-01	1.23E-02	5.35E-01	-1.33E-01	2.13E-01	3.62E-02	
group_18807	9.09E-01	1.23E-02	3.70E-01	1.23E-01	1.37E-01	5.23E-02	
esiB	9.06E-01	2.48E-03	1.52E-01	-2.90E-01	2.02E-01	8.32E-02	
group_18055	9.06E-01	5.63E-04	8.99E-01	-2.51E-02	1.99E-01	7.36E-03	bad-chisq
group_17926	9.06E-01	2.48E-03	8.99E-01	2.43E-02	1.92E-01	7.39E-03	
group_17609	9.06E-01	2.48E-03	8.99E-01	2.43E-02	1.92E-01	7.39E-03	
group_17381	9.06E-01	2.48E-03	8.99E-01	2.43E-02	1.92E-01	7.39E-03	
group_17380	9.06E-01	2.48E-03	8.36E-01	3.70E-02	1.79E-01	1.20E-02	
group_17244	9.06E-01	5.63E-04	3.38E-01	1.99E-01	2.07E-01	5.58E-02	bad-chisq
group_17175	9.06E-01	2.48E-03	8.99E-01	2.43E-02	1.92E-01	7.39E-03	
group_16780	9.06E-01	2.48E-03	8.36E-01	3.70E-02	1.79E-01	1.20E-02	
msrP~~~yedY	9.06E-01	3.64E-01	6.68E-02	-2.53E-01	1.37E-01	1.07E-01	
group_13957	9.06E-01	2.48E-03	7.52E-01	-6.03E-02	1.90E-01	1.85E-02	
group_13763	9.06E-01	2.48E-03	7.08E-01	-1.04E-01	2.78E-01	2.18E-02	
group_13606	9.06E-01	9.27E-03	8.75E-01	-2.21E-02	1.41E-01	9.14E-03	
group_13173	9.06E-01	2.48E-03	7.08E-01	-1.04E-01	2.78E-01	2.18E-02	
group_11898	9.06E-01	2.94E-02	8.11E-01	-3.02E-02	1.26E-01	1.39E-02	
group_11564	9.06E-01	2.48E-03	7.08E-01	-1.04E-01	2.78E-01	2.18E-02	
group_10225	9.06E-01	2.48E-03	7.08E-01	-1.04E-01	2.78E-01	2.18E-02	
group_8181	9.06E-01	2.48E-03	7.08E-01	-1.04E-01	2.78E-01	2.18E-02	
phzF~~~yddE~~~yHI9	9.02E-01	1.84E-03	9.12E-01	-2.00E-02	1.81E-01	6.45E-03	
ydhU	9.02E-01	6.23E-02	2.27E-01	-1.63E-01	1.34E-01	7.04E-02	
group_21036	9.02E-01	6.23E-02	2.27E-01	-1.63E-01	1.34E-01	7.04E-02	
group_21034	9.02E-01	6.99E-03	8.52E-01	3.05E-02	1.64E-01	1.08E-02	
tlyC~~~terC	9.02E-01	6.23E-02	2.79E-01	-1.71E-01	1.57E-01	6.30E-02	
group_20796	9.06E-01	7.93E-02	6.21E-03	-4.78E-01	1.73E-01	1.58E-01	
group_20789	9.02E-01	6.23E-02	5.53E-02	-3.07E-01	1.60E-01	1.11E-01	
group_20788	9.02E-01	6.23E-02	7.99E-02	-2.78E-01	1.58E-01	1.02E-01	
group_20787	9.02E-01	6.23E-02	7.99E-02	-2.78E-01	1.58E-01	1.02E-01	
group_20768	9.02E-01	2.26E-02	6.30E-01	-7.72E-02	1.60E-01	2.81E-02	
group_20741	9.02E-01	6.23E-02	7.99E-02	-2.78E-01	1.58E-01	1.02E-01	
group_20737	9.02E-01	6.23E-02	7.99E-02	-2.78E-01	1.58E-01	1.02E-01	
group_20736	9.02E-01	6.23E-02	7.99E-02	-2.78E-01	1.58E-01	1.02E-01	
group_20682	9.02E-01	6.23E-02	7.99E-02	-2.78E-01	1.58E-01	1.02E-01	
group_20675	9.02E-01	6.23E-02	7.99E-02	-2.78E-01	1.58E-01	1.02E-01	
group_20651	9.02E-01	6.99E-03	4.06E-01	-1.59E-01	1.91E-01	4.84E-02	
group_20338	9.02E-01	6.99E-03	5.34E-02	-4.13E-01	2.13E-01	1.12E-01	
group_20316	9.02E-01	6.99E-03	5.34E-02	-4.13E-01	2.13E-01	1.12E-01	
group_20115	9.02E-01	6.23E-02	1.36E-01	-2.49E-01	1.67E-01	8.67E-02	
group_19755	9.02E-01	6.23E-02	1.36E-01	-2.49E-01	1.67E-01	8.67E-02	
group_19702	9.02E-01	6.23E-02	1.11E-01	-2.21E-01	1.38E-01	9.26E-02	
group_19234	9.02E-01	1.84E-03	3.74E-01	-2.07E-01	2.32E-01	5.18E-02	
group_18775	9.02E-01	6.99E-03	3.34E-02	-4.78E-01	2.23E-01	1.23E-01	
group_18076	9.02E-01	4.14E-04	8.52E-02	3.28E-01	1.90E-01	1.00E-01	bad-chisq
group_17780	9.02E-01	2.26E-02	2.78E-01	1.03E-01	9.51E-02	6.32E-02	
group_17491	9.02E-01	6.99E-03	3.27E-01	-1.85E-01	1.89E-01	5.71E-02	
group_17221	9.02E-01	4.14E-04	3.84E-02	4.60E-01	2.21E-01	1.20E-01	bad-chisq
group_16867	9.02E-01	4.14E-04	5.33E-02	3.48E-01	1.79E-01	1.12E-01	bad-chisq
group_16836	9.02E-01	6.23E-02	9.77E-01	2.68E-03	9.17E-02	1.70E-03	
group_16779	9.02E-01	1.84E-03	8.97E-01	2.47E-02	1.91E-01	7.52E-03	
group_15543	9.02E-01	4.14E-04	9.60E-01	2.36E-02	4.69E-01	2.92E-03	bad-chisq
group_15336	9.02E-01	2.26E-02	4.67E-01	-1.14E-01	1.57E-01	4.23E-02	
group_14659	9.02E-01	6.99E-03	2.47E-01	-2.28E-01	1.97E-01	6.73E-02	
group_14264	9.02E-01	1.84E-03	6.10E-01	8.59E-02	1.69E-01	2.97E-02	
group_13056	9.02E-01	1.84E-03	8.92E-01	2.65E-02	1.95E-01	7.91E-03	
fixJ~~~luxR	9.02E-01	6.99E-03	6.03E-01	-6.99E-02	1.34E-01	3.03E-02	
group_7735	9.02E-01	1.48E-01	1.33E-03	-4.31E-01	1.33E-01	1.85E-01	
group_21065	8.99E-01	4.88E-02	9.38E-01	-9.79E-03	1.25E-01	4.56E-03	
group_20769	8.99E-01	4.88E-02	5.03E-01	-9.86E-02	1.47E-01	3.90E-02	
group_20650	8.99E-01	1.73E-02	1.76E-01	-1.97E-01	1.46E-01	7.86E-02	
nrtD~~~cmpD~~~ssuB	8.99E-01	5.25E-03	1.09E-01	-3.03E-01	1.88E-01	9.32E-02	
group_19823	8.99E-01	5.25E-03	5.72E-01	-9.48E-02	1.68E-01	3.29E-02	
group_19756	9.02E-01	6.99E-03	5.84E-01	-8.89E-02	1.62E-01	3.19E-02	
group_19535	9.02E-01	6.99E-03	5.50E-01	-1.26E-01	2.10E-01	3.49E-02	
group_19462	8.99E-01	5.25E-03	1.44E-01	-2.91E-01	1.99E-01	8.51E-02	
group_19132	8.99E-01	1.37E-03	2.58E-01	1.40E-01	1.23E-01	6.59E-02	
group_18699	8.99E-01	5.25E-03	1.36E-01	-2.89E-01	1.93E-01	8.66E-02	
marR~~~echA8	8.99E-01	5.25E-03	1.36E-01	-2.89E-01	1.93E-01	8.66E-02	
group_18459	8.99E-01	5.25E-03	1.36E-01	-2.89E-01	1.93E-01	8.66E-02	
group_18373	8.99E-01	1.19E-01	1.09E-01	-2.45E-01	1.52E-01	9.31E-02	
group_18339	8.99E-01	5.25E-03	1.36E-01	-2.89E-01	1.93E-01	8.66E-02	
group_18314	8.99E-01	5.25E-03	1.36E-01	-2.89E-01	1.93E-01	8.66E-02	
glcB	8.99E-01	1.37E-03	2.00E-01	-3.75E-01	2.92E-01	7.45E-02	
group_18161	8.99E-01	1.73E-02	4.25E-01	-1.24E-01	1.55E-01	4.65E-02	
tsdA	8.99E-01	3.03E-04	9.04E-02	2.88E-01	1.69E-01	9.84E-02	bad-chisq
ucpA	8.99E-01	5.25E-03	6.03E-01	-7.45E-02	1.43E-01	3.03E-02	
group_17798	8.99E-01	7.43E-01	4.79E-02	-1.74E-01	8.74E-02	1.15E-01	
group_17557	8.99E-01	5.25E-03	4.32E-01	-1.40E-01	1.78E-01	4.58E-02	
group_15966	8.99E-01	5.25E-03	5.44E-01	-1.30E-01	2.13E-01	3.53E-02	
group_15954	8.99E-01	5.25E-03	5.44E-01	-1.30E-01	2.13E-01	3.53E-02	
smg	8.99E-01	1.73E-02	7.41E-01	-4.81E-02	1.45E-01	1.93E-02	
glxA~~~rhaS~~~araC	9.02E-01	5.24E-01	1.92E-01	-1.03E-01	7.87E-02	7.59E-02	
siaB	8.99E-01	9.34E-01	9.48E-01	6.05E-03	9.27E-02	3.80E-03	
tapT	8.99E-01	7.43E-01	4.10E-01	-6.25E-02	7.58E-02	4.79E-02	
group_11729	8.99E-01	3.03E-04	9.31E-01	3.43E-02	3.93E-01	5.07E-03	bad-chisq
group_21022	8.96E-01	9.51E-02	9.40E-02	-2.00E-01	1.19E-01	9.74E-02	
group_21021	8.96E-01	9.51E-02	9.40E-02	-2.00E-01	1.19E-01	9.74E-02	
group_20910	8.96E-01	3.94E-03	9.83E-01	-2.90E-03	1.35E-01	1.25E-03	
yeaP~~~dgcP	8.99E-01	5.25E-03	3.97E-01	-1.63E-01	1.92E-01	4.93E-02	
group_20516	8.96E-01	3.81E-02	1.16E-01	-2.28E-01	1.45E-01	9.13E-02	
group_20491	8.96E-01	3.81E-02	3.63E-01	-1.41E-01	1.55E-01	5.29E-02	
group_20328	8.96E-01	1.32E-02	5.98E-01	-6.29E-02	1.19E-01	3.07E-02	
group_20138	8.96E-01	3.81E-02	3.89E-01	-1.14E-01	1.32E-01	5.01E-02	
group_20070	8.96E-01	9.51E-02	2.25E-01	-1.67E-01	1.37E-01	7.06E-02	
group_20010	8.96E-01	9.51E-02	2.25E-01	-1.67E-01	1.37E-01	7.06E-02	
group_19913	8.96E-01	9.51E-02	2.25E-01	-1.67E-01	1.37E-01	7.06E-02	
group_19657	8.99E-01	1.73E-02	2.56E-01	-1.77E-01	1.56E-01	6.61E-02	
group_19133	8.96E-01	3.94E-03	9.82E-01	-4.34E-03	1.94E-01	1.30E-03	
group_19044	8.96E-01	3.94E-03	5.51E-01	-8.66E-02	1.45E-01	3.47E-02	
yajQ	8.96E-01	1.17E-01	5.53E-02	-1.42E-01	7.38E-02	1.11E-01	
group_18698	8.96E-01	3.94E-03	2.12E-01	-2.18E-01	1.74E-01	7.27E-02	
group_18695	8.99E-01	5.25E-03	3.08E-01	-1.76E-01	1.72E-01	5.93E-02	
gltR~~~hdfR~~~lysR	8.99E-01	5.25E-03	3.08E-01	-1.76E-01	1.72E-01	5.93E-02	
group_18508	8.96E-01	9.51E-02	9.39E-02	-2.39E-01	1.42E-01	9.74E-02	
group_17512	8.96E-01	2.22E-04	7.03E-01	8.93E-02	2.34E-01	2.22E-02	bad-chisq
group_17382	8.96E-01	1.01E-03	8.28E-01	3.85E-02	1.77E-01	1.27E-02	
group_17361	8.96E-01	2.22E-04	7.03E-01	8.93E-02	2.34E-01	2.22E-02	bad-chisq
group_17218	8.99E-01	6.22E-01	6.23E-03	-2.40E-01	8.70E-02	1.58E-01	
group_17024	8.96E-01	2.22E-04	7.03E-01	8.93E-02	2.34E-01	2.22E-02	bad-chisq
group_16808	8.96E-01	9.51E-02	9.95E-01	6.84E-04	1.18E-01	3.37E-04	
group_16605	8.96E-01	2.22E-04	7.03E-01	8.93E-02	2.34E-01	2.22E-02	bad-chisq
group_16543	8.96E-01	2.22E-04	7.03E-01	8.93E-02	2.34E-01	2.22E-02	bad-chisq
group_15566	8.96E-01	3.94E-03	3.66E-01	2.16E-01	2.39E-01	5.27E-02	
group_15253	8.96E-01	3.94E-03	9.35E-01	1.28E-02	1.56E-01	4.77E-03	
ptsA~~~ptsI	8.96E-01	4.85E-02	2.08E-01	-9.29E-02	7.36E-02	7.33E-02	
group_10126	8.96E-01	3.81E-02	8.48E-01	2.34E-02	1.22E-01	1.11E-02	
group_21059	8.92E-01	7.45E-04	5.93E-01	-1.12E-01	2.09E-01	3.11E-02	
group_21033	8.92E-01	1.68E-01	1.46E-01	-1.91E-01	1.31E-01	8.46E-02	
group_20938	8.92E-01	2.94E-03	5.83E-01	-1.09E-01	1.99E-01	3.20E-02	
group_20909	8.92E-01	2.94E-03	3.33E-01	1.23E-01	1.27E-01	5.64E-02	
group_20902	8.92E-01	2.96E-02	1.14E-01	-2.32E-01	1.46E-01	9.20E-02	
