variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
ugpQ	9.23E-01	6.76E-01	9.61E-01	-6.05E-03	1.23E-01	3.01E-03	
rlmJ	9.23E-01	6.76E-01	9.61E-01	-6.05E-03	1.23E-01	3.01E-03	
yadH	9.26E-01	5.01E-01	6.78E-01	-5.98E-02	1.44E-01	2.53E-02	
eutE	9.30E-01	5.82E-02	2.63E-01	1.37E-01	1.23E-01	6.82E-02	
group_13943	9.26E-01	1.09E-01	8.56E-01	2.89E-02	1.60E-01	1.11E-02	
amtB	9.19E-01	1.63E-02	1.63E-03	3.46E-01	1.09E-01	1.91E-01	
mdtC~~~lysR~~~cynR	9.19E-01	4.41E-03	1.75E-01	2.27E-01	1.67E-01	8.26E-02	
group_21074	9.19E-01	4.41E-03	1.75E-01	2.27E-01	1.67E-01	8.26E-02	
group_21066	9.19E-01	4.41E-03	1.75E-01	2.27E-01	1.67E-01	8.26E-02	
group_20526	9.19E-01	4.41E-03	2.40E-01	1.97E-01	1.68E-01	7.16E-02	
dapA~~~yagE	9.23E-01	7.07E-03	5.70E-02	2.32E-01	1.21E-01	1.16E-01	
group_19420	9.23E-01	7.07E-03	5.70E-02	2.32E-01	1.21E-01	1.16E-01	
group_19104	9.26E-01	1.09E-01	6.61E-01	5.49E-02	1.25E-01	2.68E-02	
group_18962	9.26E-01	3.85E-02	5.24E-01	1.06E-01	1.66E-01	3.89E-02	
group_18656	9.23E-01	7.07E-03	3.75E-01	1.58E-01	1.77E-01	5.41E-02	
tssA~~~impA	9.19E-01	1.63E-02	6.68E-01	7.17E-02	1.67E-01	2.61E-02	
group_18397	9.19E-01	4.41E-03	2.37E-01	1.98E-01	1.67E-01	7.21E-02	
group_16580	9.19E-01	2.87E-01	6.50E-01	5.51E-02	1.21E-01	2.77E-02	
group_16036	9.15E-01	9.52E-01	3.66E-01	-1.01E-01	1.11E-01	5.52E-02	
group_15501	9.23E-01	1.64E-03	7.66E-02	3.02E-01	1.70E-01	1.08E-01	
alkP~~~mdoB	9.19E-01	1.85E-04	1.42E-02	3.48E-01	1.41E-01	1.49E-01	
group_15184	9.19E-01	2.87E-01	6.49E-01	-5.71E-02	1.25E-01	2.78E-02	
group_15048	9.30E-01	4.41E-03	6.16E-02	2.64E-01	1.41E-01	1.14E-01	
prdF	9.19E-01	5.35E-01	8.17E-01	2.68E-02	1.16E-01	1.41E-02	
group_14640	9.19E-01	5.35E-01	8.17E-01	2.68E-02	1.16E-01	1.41E-02	
potB~~~potA	9.19E-01	5.35E-01	8.17E-01	2.68E-02	1.16E-01	1.41E-02	
ftsB	9.26E-01	7.97E-01	9.12E-01	1.27E-02	1.14E-01	6.75E-03	
group_21075	9.19E-01	4.41E-03	1.75E-01	2.27E-01	1.67E-01	8.26E-02	
ydaF	9.23E-01	7.07E-03	1.14E-01	2.42E-01	1.53E-01	9.62E-02	
group_19610	9.19E-01	1.85E-04	7.75E-03	3.62E-01	1.35E-01	1.61E-01	
group_19593	9.19E-01	4.41E-03	4.66E-02	2.38E-01	1.19E-01	1.21E-01	
group_19116	9.19E-01	5.35E-01	6.23E-01	5.45E-02	1.11E-01	3.00E-02	
group_18949	9.30E-01	4.41E-03	4.46E-02	2.63E-01	1.30E-01	1.22E-01	
group_18427	9.23E-01	6.76E-01	9.45E-01	7.98E-03	1.15E-01	4.22E-03	
araC~~~ftrA~~~rhaS	9.19E-01	1.31E-01	8.29E-01	3.11E-02	1.44E-01	1.32E-02	
yeaO	9.15E-01	9.16E-02	7.56E-01	4.00E-02	1.29E-01	1.89E-02	
group_17750	9.23E-01	2.52E-02	6.08E-01	9.58E-02	1.87E-01	3.13E-02	
group_16820	9.15E-01	1.71E-01	3.65E-01	-9.81E-02	1.08E-01	5.52E-02	
group_16763	9.15E-01	5.96E-04	3.77E-02	3.31E-01	1.58E-01	1.26E-01	
group_15987	9.19E-01	1.63E-02	1.48E-01	1.73E-01	1.19E-01	8.82E-02	
group_15807	9.19E-01	4.41E-03	1.71E-01	2.15E-01	1.57E-01	8.34E-02	
group_15460	9.15E-01	7.06E-01	7.76E-01	-3.19E-02	1.12E-01	1.73E-02	
group_13477	9.15E-01	2.73E-03	1.39E-01	2.35E-01	1.59E-01	9.02E-02	
group_12874	9.15E-01	2.73E-03	1.39E-01	2.35E-01	1.59E-01	9.02E-02	
betI~~~acrR~~~tetR	9.19E-01	4.41E-03	8.88E-02	2.22E-01	1.30E-01	1.04E-01	
alaC	9.11E-01	7.76E-01	6.16E-01	5.41E-02	1.08E-01	3.06E-02	
pflA	9.11E-01	6.66E-03	2.52E-01	1.80E-01	1.57E-01	6.98E-02	
group_20534	9.15E-01	5.96E-04	3.10E-02	3.43E-01	1.58E-01	1.31E-01	
group_20373	9.15E-01	5.96E-04	3.10E-02	3.43E-01	1.58E-01	1.31E-01	
group_20372	9.15E-01	5.96E-04	3.10E-02	3.43E-01	1.58E-01	1.31E-01	
group_20148	9.15E-01	5.96E-04	3.10E-02	3.43E-01	1.58E-01	1.31E-01	
group_20122	9.15E-01	5.96E-04	3.10E-02	3.43E-01	1.58E-01	1.31E-01	
group_20120	9.15E-01	5.96E-04	3.10E-02	3.43E-01	1.58E-01	1.31E-01	
group_19807	9.15E-01	5.96E-04	3.10E-02	3.43E-01	1.58E-01	1.31E-01	
group_19788	9.15E-01	1.05E-02	2.58E-01	1.71E-01	1.51E-01	6.89E-02	
yciW1	9.15E-01	5.96E-04	3.10E-02	3.43E-01	1.58E-01	1.31E-01	
group_19674	9.11E-01	6.33E-02	5.31E-01	7.38E-02	1.18E-01	3.82E-02	
group_19459	9.15E-01	2.73E-03	3.85E-02	2.44E-01	1.17E-01	1.26E-01	
hlyD~~~emrA	9.08E-01	4.47E-01	2.76E-01	1.14E-01	1.04E-01	6.64E-02	
group_18259	9.11E-01	5.67E-01	8.25E-01	-2.45E-02	1.10E-01	1.35E-02	
sciT~~~tagF	9.11E-01	6.66E-03	3.13E-01	1.52E-01	1.51E-01	6.15E-02	
group_18180	9.19E-01	5.04E-02	8.82E-01	2.59E-02	1.75E-01	9.04E-03	
ttgC~~~nodT~~~oprM	9.15E-01	3.51E-01	7.81E-01	-3.04E-02	1.09E-01	1.70E-02	
group_18122	9.19E-01	5.04E-02	8.82E-01	2.59E-02	1.75E-01	9.04E-03	
group_17953	9.19E-01	5.04E-02	8.82E-01	2.59E-02	1.75E-01	9.04E-03	
group_17860	9.19E-01	5.04E-02	8.82E-01	2.59E-02	1.75E-01	9.04E-03	
group_16877	9.19E-01	1.63E-02	1.31E-01	1.79E-01	1.18E-01	9.21E-02	
group_16715	9.15E-01	4.16E-01	9.68E-01	5.19E-03	1.30E-01	2.44E-03	
group_15587	9.19E-01	4.41E-03	1.71E-01	2.21E-01	1.61E-01	8.33E-02	
group_14756	9.15E-01	7.06E-01	1.09E-01	-2.38E-01	1.48E-01	9.76E-02	
group_14103	9.19E-01	1.31E-01	8.43E-01	2.63E-02	1.33E-01	1.21E-02	
lysR~~~cynR~~~argP	9.23E-01	7.45E-02	2.78E-02	2.47E-01	1.12E-01	1.34E-01	
tctC~~~iclR	9.11E-01	2.23E-02	3.48E-01	1.16E-01	1.24E-01	5.72E-02	
bcp	9.08E-01	9.36E-01	4.61E-01	7.81E-02	1.06E-01	4.50E-02	
group_9120	9.19E-01	4.41E-03	8.57E-02	2.61E-01	1.51E-01	1.05E-01	
hcp	9.08E-01	1.03E-03	6.69E-02	2.65E-01	1.44E-01	1.11E-01	
group_21070	9.11E-01	6.66E-03	2.22E-01	1.86E-01	1.52E-01	7.44E-02	
group_21067	9.11E-01	6.66E-03	2.22E-01	1.86E-01	1.52E-01	7.44E-02	
pigC~~~cmdD~~~kdpD	9.08E-01	4.20E-03	1.41E-01	2.20E-01	1.49E-01	8.96E-02	
group_21037	9.08E-01	4.20E-03	1.41E-01	2.20E-01	1.49E-01	8.96E-02	
group_19689	9.11E-01	5.67E-01	8.99E-01	-1.59E-02	1.26E-01	7.71E-03	
group_19202	9.15E-01	3.37E-02	8.03E-01	4.31E-02	1.73E-01	1.52E-02	
ccmA~~~yadH~~~ybhF	9.08E-01	4.47E-01	2.76E-01	1.14E-01	1.04E-01	6.64E-02	
ushA	9.08E-01	4.32E-02	4.34E-01	9.22E-02	1.18E-01	4.77E-02	
group_17954	9.15E-01	9.16E-02	8.12E-01	-3.93E-02	1.65E-01	1.45E-02	
group_17498	9.08E-01	1.03E-03	6.03E-02	2.73E-01	1.45E-01	1.14E-01	
group_17483	9.15E-01	1.05E-02	2.99E-01	1.79E-01	1.72E-01	6.33E-02	
group_16841	9.08E-01	1.03E-03	5.03E-02	2.84E-01	1.44E-01	1.19E-01	
group_15779	9.15E-01	7.06E-01	7.14E-01	-4.14E-02	1.13E-01	2.23E-02	
yhhY	9.19E-01	1.63E-02	4.31E-01	1.26E-01	1.59E-01	4.80E-02	
group_14951	9.19E-01	1.31E-01	6.02E-01	7.10E-02	1.36E-01	3.18E-02	
tcpQ~~~virB9	9.08E-01	4.32E-02	8.78E-01	2.23E-02	1.46E-01	9.34E-03	
group_13795	9.15E-01	1.05E-02	2.59E-01	1.86E-01	1.64E-01	6.87E-02	
rhaS~~~araC	9.15E-01	1.05E-02	2.59E-01	1.86E-01	1.64E-01	6.87E-02	
group_13150	9.08E-01	4.20E-03	2.80E-01	1.91E-01	1.76E-01	6.59E-02	
group_12919	9.11E-01	1.53E-01	3.71E-01	9.61E-02	1.07E-01	5.45E-02	
vgrG~~~vgrG1	9.08E-01	1.03E-03	6.69E-02	2.65E-01	1.44E-01	1.11E-01	
group_12146	9.08E-01	1.03E-03	6.69E-02	2.65E-01	1.44E-01	1.11E-01	
group_11136	9.08E-01	1.03E-03	6.69E-02	2.65E-01	1.44E-01	1.11E-01	
bamD~~~tssB	9.08E-01	1.03E-03	6.69E-02	2.65E-01	1.44E-01	1.11E-01	
group_9524	9.08E-01	1.03E-03	6.69E-02	2.65E-01	1.44E-01	1.11E-01	
group_7774	9.08E-01	4.20E-03	2.78E-01	1.92E-01	1.76E-01	6.62E-02	
group_6979	9.08E-01	1.03E-03	6.69E-02	2.65E-01	1.44E-01	1.11E-01	
group_2945	9.08E-01	1.03E-03	6.69E-02	2.65E-01	1.44E-01	1.11E-01	
dmlR~~~lysR~~~pgrR	9.11E-01	2.23E-02	6.27E-01	8.36E-02	1.72E-01	2.96E-02	
group_21054	9.04E-01	2.91E-02	8.23E-01	3.22E-02	1.44E-01	1.36E-02	
group_21044	9.11E-01	6.66E-03	2.05E-01	2.05E-01	1.62E-01	7.72E-02	
group_20051	9.11E-01	2.23E-02	4.90E-01	1.08E-01	1.56E-01	4.21E-02	
group_20050	9.11E-01	2.23E-02	4.90E-01	1.08E-01	1.56E-01	4.21E-02	
group_19092	9.04E-01	2.63E-03	1.87E-01	2.19E-01	1.66E-01	8.04E-02	
group_19087	9.11E-01	2.23E-02	5.52E-01	9.70E-02	1.63E-01	3.62E-02	
acpA	9.11E-01	6.33E-02	9.87E-01	-2.54E-03	1.59E-01	9.76E-04	
group_18867	9.08E-01	1.03E-03	6.08E-02	2.73E-01	1.45E-01	1.14E-01	
group_18609	9.11E-01	6.66E-03	2.66E-01	1.89E-01	1.70E-01	6.78E-02	
group_18139	9.08E-01	2.38E-01	5.58E-01	-8.70E-02	1.48E-01	3.57E-02	
group_17886	9.08E-01	2.38E-01	5.58E-01	-8.70E-02	1.48E-01	3.57E-02	
group_17554	9.08E-01	2.38E-01	5.58E-01	-8.70E-02	1.48E-01	3.57E-02	
group_17527	9.11E-01	1.53E-01	6.47E-01	-7.18E-02	1.56E-01	2.80E-02	
group_17257	9.04E-01	2.63E-03	1.88E-01	2.19E-01	1.66E-01	8.02E-02	
group_17002	9.04E-01	2.63E-03	1.88E-01	2.19E-01	1.66E-01	8.02E-02	
group_16914	9.04E-01	2.63E-03	1.88E-01	2.19E-01	1.66E-01	8.02E-02	
group_16535	9.04E-01	2.63E-03	1.88E-01	2.19E-01	1.66E-01	8.02E-02	
group_16513	9.04E-01	2.63E-03	1.88E-01	2.19E-01	1.66E-01	8.02E-02	
group_16202	9.04E-01	2.63E-03	1.88E-01	2.19E-01	1.66E-01	8.02E-02	
group_16185	9.04E-01	2.63E-03	1.88E-01	2.19E-01	1.66E-01	8.02E-02	
group_15790	9.11E-01	2.23E-02	5.46E-01	9.87E-02	1.63E-01	3.69E-02	
group_15366	9.15E-01	9.52E-01	9.09E-01	-1.23E-02	1.08E-01	6.95E-03	
group_14898	9.11E-01	6.66E-03	1.23E-01	2.01E-01	1.30E-01	9.38E-02	
bpoC	9.11E-01	2.23E-02	4.72E-01	1.13E-01	1.57E-01	4.39E-02	
cheA	9.04E-01	5.97E-01	4.12E-01	8.38E-02	1.02E-01	5.01E-02	
group_13060	9.04E-01	2.63E-03	1.52E-01	1.99E-01	1.39E-01	8.72E-02	
group_12322	9.04E-01	2.63E-03	1.52E-01	1.99E-01	1.39E-01	8.72E-02	
group_11399	9.04E-01	2.63E-03	1.52E-01	1.99E-01	1.39E-01	8.72E-02	
group_21132	9.08E-01	1.46E-02	4.26E-01	1.30E-01	1.63E-01	4.85E-02	
group_20901	9.08E-01	4.20E-03	1.56E-01	2.28E-01	1.60E-01	8.65E-02	
group_20885	9.08E-01	4.20E-03	1.56E-01	2.28E-01	1.60E-01	8.65E-02	
group_20864	9.08E-01	9.36E-01	9.48E-01	-7.10E-03	1.08E-01	3.99E-03	
lacI~~~purR	9.08E-01	1.46E-02	4.05E-01	1.27E-01	1.52E-01	5.08E-02	
group_20298	9.08E-01	1.46E-02	4.05E-01	1.27E-01	1.52E-01	5.08E-02	
group_20171	9.08E-01	1.46E-02	4.05E-01	1.27E-01	1.52E-01	5.08E-02	
group_19855	9.11E-01	6.66E-03	2.33E-01	1.94E-01	1.62E-01	7.27E-02	
group_19774	9.08E-01	4.20E-03	9.98E-02	2.55E-01	1.55E-01	1.00E-01	
hipB~~~puuR	9.11E-01	6.66E-03	2.33E-01	1.94E-01	1.62E-01	7.27E-02	
group_19520	9.11E-01	6.66E-03	2.33E-01	1.94E-01	1.62E-01	7.27E-02	
group_18807	9.08E-01	1.46E-02	3.31E-01	1.25E-01	1.29E-01	5.93E-02	
esiB	9.00E-01	6.08E-03	2.98E-01	1.64E-01	1.58E-01	6.35E-02	
group_18055	9.00E-01	1.63E-03	9.04E-02	2.67E-01	1.57E-01	1.03E-01	
group_17926	9.08E-01	1.09E-01	7.63E-01	-4.68E-02	1.55E-01	1.84E-02	
group_17609	9.08E-01	1.09E-01	7.63E-01	-4.68E-02	1.55E-01	1.84E-02	
group_17381	9.08E-01	1.09E-01	7.63E-01	-4.68E-02	1.55E-01	1.84E-02	
group_17380	9.08E-01	1.09E-01	8.96E-01	-1.95E-02	1.50E-01	7.97E-03	
group_17244	9.08E-01	4.32E-02	8.77E-01	2.49E-02	1.61E-01	9.42E-03	
group_17175	9.08E-01	1.09E-01	7.63E-01	-4.68E-02	1.55E-01	1.84E-02	
group_16780	9.08E-01	1.09E-01	8.96E-01	-1.95E-02	1.50E-01	7.97E-03	
msrP~~~yedY	9.04E-01	6.24E-04	3.92E-02	2.89E-01	1.39E-01	1.25E-01	
group_13957	9.08E-01	1.46E-02	3.13E-01	1.57E-01	1.55E-01	6.15E-02	
group_13763	9.08E-01	1.46E-02	5.82E-01	9.51E-02	1.72E-01	3.36E-02	
group_13606	9.00E-01	1.94E-02	6.04E-01	6.98E-02	1.35E-01	3.16E-02	
group_13173	9.08E-01	1.46E-02	5.82E-01	9.51E-02	1.72E-01	3.36E-02	
group_11898	9.04E-01	2.91E-02	2.00E-01	1.58E-01	1.23E-01	7.80E-02	
group_11564	9.08E-01	1.46E-02	5.82E-01	9.51E-02	1.72E-01	3.36E-02	
group_10225	9.08E-01	1.46E-02	5.82E-01	9.51E-02	1.72E-01	3.36E-02	
group_8181	9.08E-01	1.46E-02	5.82E-01	9.51E-02	1.72E-01	3.36E-02	
phzF~~~yddE~~~yHI9	8.97E-01	3.87E-03	1.84E-01	1.84E-01	1.38E-01	8.09E-02	
ydhU	9.00E-01	1.63E-03	6.45E-02	2.54E-01	1.37E-01	1.12E-01	
group_21036	9.00E-01	1.63E-03	6.45E-02	2.54E-01	1.37E-01	1.12E-01	
group_21034	9.08E-01	4.20E-03	1.36E-01	2.30E-01	1.54E-01	9.07E-02	
tlyC~~~terC	9.04E-01	9.46E-03	2.23E-01	1.75E-01	1.43E-01	7.43E-02	
group_20796	9.08E-01	4.20E-03	8.69E-02	2.55E-01	1.48E-01	1.04E-01	
group_20789	9.04E-01	9.46E-03	2.42E-01	1.72E-01	1.47E-01	7.13E-02	
group_20788	9.04E-01	9.46E-03	1.94E-01	1.86E-01	1.43E-01	7.91E-02	
group_20787	9.04E-01	9.46E-03	1.94E-01	1.86E-01	1.43E-01	7.91E-02	
group_20768	9.08E-01	4.32E-02	6.45E-01	6.88E-02	1.49E-01	2.81E-02	
group_20741	9.04E-01	9.46E-03	1.94E-01	1.86E-01	1.43E-01	7.91E-02	
group_20737	9.04E-01	9.46E-03	1.94E-01	1.86E-01	1.43E-01	7.91E-02	
group_20736	9.04E-01	9.46E-03	1.94E-01	1.86E-01	1.43E-01	7.91E-02	
group_20682	9.04E-01	9.46E-03	1.94E-01	1.86E-01	1.43E-01	7.91E-02	
group_20675	9.04E-01	9.46E-03	1.94E-01	1.86E-01	1.43E-01	7.91E-02	
group_20651	9.04E-01	9.46E-03	2.83E-01	1.66E-01	1.54E-01	6.55E-02	
group_20338	9.04E-01	9.46E-03	3.18E-01	1.61E-01	1.61E-01	6.09E-02	
group_20316	9.04E-01	9.46E-03	3.18E-01	1.61E-01	1.61E-01	6.09E-02	
group_20115	9.04E-01	9.46E-03	2.86E-01	1.58E-01	1.48E-01	6.50E-02	
group_19755	9.04E-01	9.46E-03	2.86E-01	1.58E-01	1.48E-01	6.50E-02	
group_19702	8.97E-01	3.87E-03	1.81E-01	1.81E-01	1.35E-01	8.15E-02	
group_19234	9.04E-01	2.91E-02	8.95E-01	2.25E-02	1.70E-01	8.06E-03	
group_18775	9.04E-01	2.63E-03	9.39E-02	2.72E-01	1.62E-01	1.02E-01	
group_18076	9.00E-01	6.08E-03	3.56E-01	1.45E-01	1.56E-01	5.63E-02	
group_17780	9.04E-01	5.97E-01	7.56E-01	3.44E-02	1.11E-01	1.89E-02	
group_17491	9.00E-01	1.27E-01	7.51E-01	-4.88E-02	1.53E-01	1.94E-02	
group_17221	9.04E-01	2.91E-02	8.30E-01	3.51E-02	1.63E-01	1.31E-02	
group_16867	9.08E-01	4.32E-02	8.77E-01	2.49E-02	1.61E-01	9.42E-03	
group_16836	8.97E-01	6.24E-01	9.70E-01	3.94E-03	1.05E-01	2.29E-03	
group_16779	9.04E-01	7.70E-02	8.72E-01	-2.50E-02	1.55E-01	9.86E-03	
group_15543	9.00E-01	5.35E-02	7.90E-01	-5.10E-02	1.91E-01	1.63E-02	
group_15336	9.04E-01	7.70E-02	9.20E-01	1.44E-02	1.43E-01	6.14E-03	
group_14659	9.04E-01	9.46E-03	3.62E-01	1.47E-01	1.60E-01	5.56E-02	
group_14264	9.04E-01	9.46E-03	2.47E-01	1.71E-01	1.48E-01	7.05E-02	
group_13056	9.04E-01	7.70E-02	8.82E-01	-2.29E-02	1.55E-01	9.04E-03	
fixJ~~~luxR	8.97E-01	3.87E-03	1.77E-01	1.84E-01	1.36E-01	8.22E-02	
group_7735	8.97E-01	3.87E-03	7.54E-02	2.32E-01	1.30E-01	1.08E-01	
group_21065	8.97E-01	1.28E-02	4.04E-01	1.09E-01	1.31E-01	5.09E-02	
group_20769	9.04E-01	2.91E-02	4.86E-01	9.98E-02	1.43E-01	4.25E-02	
group_20650	9.00E-01	5.35E-02	6.70E-01	5.88E-02	1.38E-01	2.60E-02	
nrtD~~~cmpD~~~ssuB	9.00E-01	6.08E-03	2.04E-01	1.95E-01	1.53E-01	7.73E-02	
group_19823	9.00E-01	1.63E-03	7.54E-02	2.55E-01	1.43E-01	1.08E-01	
group_19756	9.04E-01	9.46E-03	9.28E-02	2.13E-01	1.26E-01	1.02E-01	
group_19535	9.04E-01	2.63E-03	1.32E-01	2.44E-01	1.61E-01	9.18E-02	
group_19462	9.00E-01	1.94E-02	5.23E-01	9.91E-02	1.55E-01	3.90E-02	
group_19132	8.97E-01	3.67E-02	6.96E-01	5.06E-02	1.29E-01	2.39E-02	
group_18699	9.00E-01	6.08E-03	1.94E-01	2.01E-01	1.54E-01	7.91E-02	
marR~~~echA8	9.00E-01	6.08E-03	1.94E-01	2.01E-01	1.54E-01	7.91E-02	
group_18459	9.00E-01	6.08E-03	1.94E-01	2.01E-01	1.54E-01	7.91E-02	
group_18373	9.00E-01	6.08E-03	2.00E-01	1.83E-01	1.42E-01	7.80E-02	
group_18339	9.00E-01	6.08E-03	1.94E-01	2.01E-01	1.54E-01	7.91E-02	
group_18314	9.00E-01	6.08E-03	1.94E-01	2.01E-01	1.54E-01	7.91E-02	
glcB	8.97E-01	3.67E-02	8.70E-01	2.91E-02	1.78E-01	9.96E-03	
group_18161	9.00E-01	2.63E-01	3.76E-01	-1.26E-01	1.42E-01	5.40E-02	
tsdA	8.97E-01	1.28E-02	5.49E-01	8.97E-02	1.49E-01	3.66E-02	
ucpA	8.97E-01	3.74E-01	3.59E-01	-1.26E-01	1.37E-01	5.60E-02	
group_17798	8.89E-01	9.48E-01	9.16E-01	1.03E-02	9.74E-02	6.46E-03	
group_17557	9.00E-01	6.08E-03	2.03E-01	1.88E-01	1.48E-01	7.75E-02	
group_15966	9.00E-01	1.63E-03	9.63E-02	2.70E-01	1.62E-01	1.01E-01	
group_15954	9.00E-01	1.63E-03	9.63E-02	2.70E-01	1.62E-01	1.01E-01	
smg	9.00E-01	5.35E-02	6.90E-01	5.50E-02	1.38E-01	2.43E-02	
glxA~~~rhaS~~~araC	9.04E-01	9.08E-01	8.10E-01	2.50E-02	1.04E-01	1.47E-02	
siaB	8.97E-01	3.74E-01	7.07E-01	-4.05E-02	1.08E-01	2.29E-02	
tapT	8.89E-01	9.48E-01	3.34E-01	9.44E-02	9.77E-02	5.89E-02	
group_11729	9.00E-01	1.63E-03	1.09E-01	2.97E-01	1.84E-01	9.77E-02	
group_21022	8.93E-01	2.45E-03	7.71E-02	2.23E-01	1.25E-01	1.08E-01	
group_21021	8.93E-01	2.45E-03	7.71E-02	2.23E-01	1.25E-01	1.08E-01	
group_20910	8.97E-01	1.28E-02	3.12E-01	1.31E-01	1.29E-01	6.16E-02	
yeaP~~~dgcP	9.00E-01	6.08E-03	1.93E-01	1.94E-01	1.48E-01	7.93E-02	
group_20516	8.97E-01	1.28E-02	3.24E-01	1.35E-01	1.37E-01	6.01E-02	
group_20491	8.97E-01	3.87E-03	1.35E-01	2.12E-01	1.41E-01	9.10E-02	
group_20328	8.93E-01	5.04E-01	7.53E-01	-3.62E-02	1.15E-01	1.92E-02	
group_20138	8.97E-01	3.87E-03	9.29E-02	2.17E-01	1.28E-01	1.02E-01	
group_20070	8.97E-01	3.67E-02	5.26E-01	8.45E-02	1.33E-01	3.87E-02	
group_20010	8.97E-01	3.67E-02	5.26E-01	8.45E-02	1.33E-01	3.87E-02	
group_19913	8.97E-01	3.67E-02	5.26E-01	8.45E-02	1.33E-01	3.87E-02	
group_19657	9.04E-01	9.46E-03	3.10E-01	1.51E-01	1.48E-01	6.19E-02	
group_19133	8.89E-01	1.53E-03	1.37E-01	2.35E-01	1.58E-01	9.06E-02	
group_19044	8.97E-01	1.28E-02	2.31E-01	1.62E-01	1.35E-01	7.29E-02	
yajQ	8.97E-01	6.24E-01	4.34E-01	7.68E-02	9.81E-02	4.77E-02	
group_18698	8.97E-01	3.87E-03	1.21E-01	2.29E-01	1.48E-01	9.43E-02	
group_18695	9.00E-01	5.35E-02	7.50E-01	4.57E-02	1.43E-01	1.95E-02	
gltR~~~hdfR~~~lysR	9.00E-01	5.35E-02	7.50E-01	4.57E-02	1.43E-01	1.95E-02	
group_18508	8.97E-01	1.28E-02	2.97E-01	1.43E-01	1.37E-01	6.36E-02	
group_17512	8.93E-01	6.45E-02	8.11E-01	-4.02E-02	1.68E-01	1.46E-02	
group_17382	8.97E-01	3.67E-02	7.67E-01	4.40E-02	1.48E-01	1.81E-02	
group_17361	8.93E-01	6.45E-02	8.11E-01	-4.02E-02	1.68E-01	1.46E-02	
group_17218	8.93E-01	1.46E-01	3.50E-01	9.43E-02	1.01E-01	5.70E-02	
group_17024	8.93E-01	6.45E-02	8.11E-01	-4.02E-02	1.68E-01	1.46E-02	
group_16808	8.89E-01	1.67E-02	4.43E-01	9.45E-02	1.23E-01	4.68E-02	
group_16605	8.93E-01	6.45E-02	8.11E-01	-4.02E-02	1.68E-01	1.46E-02	
group_16543	8.93E-01	6.45E-02	8.11E-01	-4.02E-02	1.68E-01	1.46E-02	
group_15566	8.93E-01	5.04E-01	6.66E-01	5.56E-02	1.29E-01	2.64E-02	
group_15253	8.97E-01	3.87E-03	1.02E-01	2.32E-01	1.41E-01	9.97E-02	
ptsA~~~ptsI	8.89E-01	9.48E-01	5.61E-01	5.59E-02	9.60E-02	3.55E-02	
group_10126	8.97E-01	1.28E-02	1.60E-01	1.72E-01	1.22E-01	8.56E-02	
group_21059	8.93E-01	2.45E-03	2.02E-01	2.27E-01	1.78E-01	7.78E-02	
group_21033	8.93E-01	2.45E-03	9.58E-02	2.20E-01	1.32E-01	1.01E-01	
group_20938	8.89E-01	4.50E-02	8.99E-01	2.01E-02	1.59E-01	7.72E-03	
group_20909	9.00E-01	6.08E-03	1.68E-01	1.80E-01	1.31E-01	8.40E-02	
group_20902	8.93E-01	8.38E-03	2.63E-01	1.53E-01	1.37E-01	6.83E-02	
group_20876	8.93E-01	2.45E-03	1.33E-01	2.27E-01	1.51E-01	9.14E-02	
group_20216	8.93E-01	2.49E-02	4.46E-01	1.01E-01	1.32E-01	4.65E-02	
group_20066	8.97E-01	1.28E-02	3.64E-01	1.26E-01	1.39E-01	5.54E-02	
group_19792	8.86E-01	3.48E-03	1.74E-01	1.81E-01	1.32E-01	8.29E-02	
zntA	8.86E-01	4.05E-02	2.59E-02	-2.13E-01	9.52E-02	1.35E-01	
group_18805	8.93E-01	2.45E-03	1.63E-01	2.03E-01	1.45E-01	8.51E-02	
group_18750	8.93E-01	2.49E-02	9.79E-01	-4.69E-03	1.79E-01	1.60E-03	
group_18273	8.97E-01	3.87E-03	1.99E-01	2.08E-01	1.62E-01	7.83E-02	
group_16894	8.89E-01	1.67E-02	3.47E-01	1.15E-01	1.23E-01	5.73E-02	
group_15898	8.93E-01	2.45E-03	7.69E-02	2.49E-01	1.40E-01	1.08E-01	
group_15480	8.93E-01	8.38E-03	4.58E-01	1.33E-01	1.79E-01	4.53E-02	
group_15434	8.86E-01	3.48E-03	1.75E-01	1.81E-01	1.33E-01	8.26E-02	
group_15381	8.93E-01	8.38E-03	2.30E-01	1.68E-01	1.40E-01	7.31E-02	
group_15374	8.97E-01	1.28E-02	6.62E-01	8.38E-02	1.91E-01	2.67E-02	
group_11101	8.93E-01	6.45E-02	8.03E-01	-4.23E-02	1.69E-01	1.52E-02	
group_10810	8.89E-01	5.43E-03	3.72E-01	1.50E-01	1.67E-01	5.44E-02	
gntR~~~ydcR	8.86E-01	3.48E-03	2.40E-01	1.87E-01	1.59E-01	7.17E-02	
group_20986	8.93E-01	8.38E-03	2.69E-01	1.58E-01	1.43E-01	6.74E-02	
group_20702	8.93E-01	6.45E-02	8.47E-01	2.55E-02	1.32E-01	1.17E-02	
group_20700	8.93E-01	6.45E-02	8.47E-01	2.55E-02	1.32E-01	1.17E-02	
group_20541	8.93E-01	6.45E-02	8.47E-01	2.55E-02	1.32E-01	1.17E-02	
